"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.268879,7600.19,10064.3,0.00211625,0.0007535,0.570454,134,83,214.469,75.7808,1000,0.101852
"Pteronotus_parnellii",0.272013,4314.74,5690.44,0.00211225,0.00075775,0.849415,69,29,78.699,28.0956,500,0.0379412
"Desmodus_rotundus",0.819905,5361,2328.24,0.002114,0.00075275,0.531896,36,24,50.1022,17.7661,500,0.0236955
"Phyllostomus_discolor",0.279979,1900.27,2406.45,0.00212025,0.00075175,0.602112,17,10,20.8382,7.38055,100,0.0105002
"Phyllostomus_hastatus",2.09264,701.04,118.675,0.00211925,0.00075075,0.629548,16,9,19.5459,6.92159,100,0.00928619
"Artibeus_jamaicensis",0.202968,1999.53,3502.77,0.0021185,0.00075325,0.662088,28,15,36.3055,12.8772,250,0.0190481
"Sturnira_hondurensis",0.309876,1837.57,2100.28,0.002119,0.0007505,2.47577,35,5,42.0711,14.8797,250,0.0201251
"Molossus_molossus",0.223605,6444.28,10235.7,0.00211525,0.00075125,0.795723,74,33,99.7612,35.4002,1000,0.0474196
"Miniopterus_natalensis",0.357715,20126.1,19985.3,0.00211775,0.00075225,0.551737,42,27,97.3446,34.5269,2500,0.0463988
"Eptesicus_fuscus",0.486948,11870.6,8648.37,0.002119,0.00075175,0.601637,17,10,20.8301,7.37187,1000,0.0105823
"Pipistrellus_kuhlii",3.19257,1734.43,194.988,0.0021175,0.00076,0.799567,83,37,79.2397,28.2437,100,0.0381086
"Myotis_brandtii",0.454073,19763.9,15373.8,0.00212125,0.00074925,Inf,5,0,3.07811,1.08668,5000,0.00352876
"Myotis_lucifugus",0.37209,10071.1,9585.13,0.00211925,0.0007505,1.41497,8,2,7.5412,2.66764,1000,0.00485649
"Myotis_davidii",0.407322,4830.05,4165.96,0.002122,0.0007455,1.40945,12,3,20.004,7.04866,500,0.00980151
"Myotis_myotis",0.454042,3236.13,2513.86,0.00212075,0.000748,0.294271,5,6,11.7218,4.13928,250,0.0061503
"Hipposideros_armiger",0.529981,45110,30487.1,0.00211275,0.00075675,0.558834,22,14,68.7579,24.4518,5000,0.0332282
"Rhinolophus_ferrumequinum",0.303793,37984.8,44266.4,0.00211775,0.00074975,0.500823,17,12,25.9178,9.16253,5000,0.0122756
"Rhinolophus_sinicus",0.348112,46766.5,47577.6,0.00211775,0.00075,0.580304,18,11,26.8478,9.52105,5000,0.0132901
"Rousettus_aegyptiacus",0.144672,4897.72,12005.1,0.0021185,0.00075125,0.669974,34,18,43.6825,15.4939,500,0.0218276
"Pteropus_alecto",0.304237,22251.9,25849.7,0.00211925,0.000749,0.706421,4,2,5.26038,1.85802,2500,0.00268413
"Pteropus_giganteus",0.227626,15906.2,24711,0.00211875,0.00074925,Inf,2,0,1.51516,0.535356,2500,0.00140844
"Pteropus_vampyrus",0.316225,20273.5,22653.6,0.002119,0.00074875,Inf,1,0,1.35224,0.477703,2500,0.0014088
