"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.341785,12122.9,12568,0.00211525,0.0007495,0.740526,144,68,215.588,75.3897,1000,0.101852
"Pteronotus_parnellii",0.455218,6656.77,5126.78,0.002115,0.0007415,0.627745,52,29,79.6449,27.8827,500,0.0379412
"Desmodus_rotundus",0.104127,2729.07,9140.84,0.00211675,0.00073825,0.616232,37,21,49.8658,17.4407,500,0.0236955
"Phyllostomus_discolor",0.160983,919.104,1998.06,0.0021195,0.00074175,0.978782,14,5,20.7477,7.25267,100,0.0105002
"Phyllostomus_hastatus",0.447084,1290.17,1008.89,0.0021195,0.000741,3.3169,19,2,19.5117,6.81247,100,0.00928619
"Artibeus_jamaicensis",0.853786,1881.78,778.694,0.0021115,0.000746,0.730049,27,13,39.9563,14.0448,250,0.0190481
"Sturnira_hondurensis",0.360806,2034.03,1970.35,0.00211725,0.00074,0.719776,35,17,40.8451,14.2797,250,0.0201251
"Molossus_molossus",0.45944,10381.4,7883.03,0.00211825,0.000739,0.792786,66,29,99.0539,34.5049,1000,0.0474196
"Miniopterus_natalensis",0.191511,21353.6,38891.3,0.002123,0.0007405,0.539592,51,33,98.0682,34.2403,2500,0.0463988
"Eptesicus_fuscus",0.239155,8491.7,12476,0.002121,0.00074525,1.05202,18,6,20.7623,7.28078,1000,0.0105823
"Pipistrellus_kuhlii",0.0925589,1044.6,3961.4,0.00212175,0.00074475,0.758396,67,31,80.289,28.1734,100,0.0381086
"Myotis_brandtii",0.335091,19747.8,20431.5,0.00212725,0.0007375,0,0,3,7.15607,2.48095,5000,0.00352876
"Myotis_lucifugus",0.316445,9800.03,10740.4,0.00212725,0.00073775,0.260082,6,8,9.58288,3.32311,1000,0.00485649
"Myotis_davidii",0.108865,4095.65,13113,0.0021245,0.0007405,0.795354,16,7,19.307,6.7182,500,0.00980151
"Myotis_myotis",0.278072,3245.07,4058.26,0.0021265,0.0007395,0.811284,7,3,10.6506,3.70314,250,0.0061503
"Hipposideros_armiger",0.35524,44986.5,43776.9,0.00212475,0.0007345,0.576959,30,18,70.5542,24.4241,5000,0.0332282
"Rhinolophus_ferrumequinum",0.314479,44373.7,48769.9,0.00212725,0.00073525,0.690317,16,8,24.3587,8.4076,5000,0.0122756
"Rhinolophus_sinicus",0.285723,39311.9,47446.7,0.00212775,0.00073375,0.51785,15,10,28.183,9.7297,5000,0.0132901
"Rousettus_aegyptiacus",0.216627,3213.65,5123.92,0.002128,0.000735,0.552322,24,15,45.7576,15.7956,500,0.0218276
"Pteropus_alecto",0.338998,19422.3,19845.3,0.002127,0.00073675,1.03648,3,1,4.22551,1.45989,2500,0.00268413
"Pteropus_giganteus",0.231693,19294.5,28851.7,0.00212725,0.000737,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.302817,20809.7,23811.4,0.002127,0.000737,Inf,1,0,0.925354,0.320595,2500,0.0014088
