"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.260177,10477,13882.7,0.00213125,0.00073475,0.706607,167,82,216.144,74.9927,1000,0.101852
"Pteronotus_parnellii",0.143586,3857.1,9393.55,0.00211975,0.00074125,0.324555,40,43,80.2063,27.9837,500,0.0379412
"Desmodus_rotundus",0.480643,3297.97,2404.02,0.00211425,0.00074075,0.682209,39,20,49.9232,17.4656,500,0.0236955
"Phyllostomus_discolor",0.165091,932.088,1982.67,0.0021165,0.00074325,0.791869,27,12,21.9058,7.70957,100,0.0105002
"Phyllostomus_hastatus",0.271515,1516,1976.58,0.00211225,0.00074775,0.794405,18,8,18.0923,6.38782,100,0.00928619
"Artibeus_jamaicensis",0.76408,4916.16,2305.11,0.0021025,0.00075325,1.54588,26,6,37.8347,13.4972,250,0.0190481
"Sturnira_hondurensis",0.14229,1778.71,4412.31,0.0021135,0.000746,1.09227,40,13,40.6716,14.4379,250,0.0201251
"Molossus_molossus",0.278293,8623.64,10807.9,0.00212025,0.0007395,0.728177,73,35,100.336,35.0299,1000,0.0474196
"Miniopterus_natalensis",0.375092,24342.9,22629.2,0.00212225,0.00074,0.779569,58,26,98.1821,34.3109,2500,0.0463988
"Eptesicus_fuscus",0.175775,6123.35,12158.6,0.0021195,0.00073975,0.506672,16,11,21.622,7.53175,1000,0.0105823
"Pipistrellus_kuhlii",2.75042,625.642,80.186,0.002112,0.0007445,0.948638,73,27,77.4555,27.1765,100,0.0381086
"Myotis_brandtii",0.276317,19168.8,24116.1,0.0021215,0.0007375,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.413485,9056.23,7615.47,0.0021225,0.000738,0.303972,7,8,9.70565,3.37171,1000,0.00485649
"Myotis_davidii",0.327687,4251.39,4508.75,0.00212,0.00073675,0.421659,17,14,19.7279,6.85047,500,0.00980151
"Myotis_myotis",0.407481,4117.09,3522.6,0.0021175,0.00073825,0.411342,13,11,12.902,4.49066,250,0.0061503
"Hipposideros_armiger",0.335661,44345.4,45707.8,0.002123,0.0007345,0.575801,20,12,66.1255,22.8451,5000,0.0332282
"Rhinolophus_ferrumequinum",0.385849,43505.2,38861.6,0.00212525,0.0007325,0.748267,13,6,25.4675,8.79529,5000,0.0122756
"Rhinolophus_sinicus",0.299021,35174.8,40483.1,0.002127,0.000732,0.896243,13,5,25.817,8.89936,5000,0.0132901
"Rousettus_aegyptiacus",0.168623,5060.27,10399.4,0.00212675,0.000737,1.13511,36,11,45.8824,15.9138,500,0.0218276
"Pteropus_alecto",0.33157,21397.1,22394,0.00212525,0.0007375,NA,NA,NA,NA,NA,2500,0.00268413
"Pteropus_giganteus",0.330636,25913.4,27228.6,0.00212425,0.000738,0.347376,1,1,2.66837,0.926928,2500,0.00140844
"Pteropus_vampyrus",0.448733,23651.4,18342.6,0.0021235,0.000739,1.7376,5,1,2.90165,1.00838,2500,0.0014088
