"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.355898,6902.77,6794.45,0.00211525,0.000741,0.646072,158,85,214.763,74.6453,1000,0.101852
"Pteronotus_parnellii",0.194982,6085.92,10851.7,0.002122,0.00073775,0.863703,55,22,80.091,27.6699,500,0.0379412
"Desmodus_rotundus",0.176086,4941.16,9702.01,0.0021215,0.0007335,0.873304,38,15,49.4817,17.0576,500,0.0236955
"Phyllostomus_discolor",Inf,925.225,0,0.002119,0.0007325,0.690363,16,8,20.8612,7.20089,100,0.0105002
"Phyllostomus_hastatus",Inf,202.475,0,0.00211975,0.00073125,0.689923,16,8,18.9599,6.54043,100,0.00928619
"Artibeus_jamaicensis",0.131196,1412.01,3752.02,0.0021155,0.0007375,0.912643,29,11,39.6654,13.7311,250,0.0190481
"Sturnira_hondurensis",0.201702,1849.38,3155.29,0.00212275,0.0007305,1.26343,44,12,42.1524,14.5245,250,0.0201251
"Molossus_molossus",0.38795,6883.11,6127.17,0.00212325,0.00073325,0.764273,71,32,99.6956,34.3412,1000,0.0474196
"Miniopterus_natalensis",0.218687,22237.6,35536.8,0.00211175,0.000738,0.797347,55,24,97.5672,33.9469,2500,0.0463988
"Eptesicus_fuscus",0.16182,6837.89,14781.5,0.00211475,0.00073975,0.700855,18,9,22.2544,7.79855,1000,0.0105823
"Pipistrellus_kuhlii",Inf,2124.13,0,0.0021095,0.0007415,0.821584,68,29,79.9576,28.0156,100,0.0381086
"Myotis_brandtii",0.289245,19060.9,23032,0.002118,0.00074025,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.153508,7528.23,17126.2,0.002119,0.00074,0.930033,8,3,10.1093,3.52575,1000,0.00485649
"Myotis_davidii",0.311101,7601.35,8550.2,0.00211825,0.00074125,0.664419,19,10,20.5247,7.17737,500,0.00980151
"Myotis_myotis",2.88821,2516.35,304.696,0.00212025,0.0007415,0.465746,8,6,12.8213,4.47861,250,0.0061503
"Hipposideros_armiger",0.317607,42604.3,46208.8,0.0021235,0.0007315,0.833647,29,12,70.1652,24.204,5000,0.0332282
"Rhinolophus_ferrumequinum",0.362838,48379.8,46693.2,0.002116,0.000741,0.815387,14,6,24.4384,8.54005,5000,0.0122756
"Rhinolophus_sinicus",0.43624,38738.6,30961.6,0.00212025,0.00073925,0.475824,15,11,27.3568,9.54581,5000,0.0132901
"Rousettus_aegyptiacus",0.194445,4503.1,8052.72,0.00212025,0.00073725,0.388559,28,25,45.605,15.8216,500,0.0218276
"Pteropus_alecto",0.228825,16171.8,24503.4,0.0021235,0.00073625,0.231177,2,3,4.52926,1.57059,2500,0.00268413
"Pteropus_giganteus",0.31577,23344.2,25628.9,0.00212375,0.00073625,Inf,2,0,0.81963,0.284262,2500,0.00140844
"Pteropus_vampyrus",0.28855,24060.7,28910.8,0.0021235,0.00073625,Inf,3,0,2.2381,0.776175,2500,0.0014088
