"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.235074,8334.03,12274.7,0.0021395,0.00074075,0.835509,151,62,216.258,74.1886,1000,0.101852
"Pteronotus_parnellii",0.171188,4716.66,9597.29,0.00212875,0.0007415,0.91168,84,32,79.8791,27.7426,500,0.0379412
"Desmodus_rotundus",0.447644,3743.6,2866.47,0.00213925,0.00073325,0.735075,45,21,49.0714,16.8332,500,0.0236955
"Phyllostomus_discolor",5.94364,698.835,40.6918,0.00213025,0.00073725,0.484507,14,10,21.0999,7.30219,100,0.0105002
"Phyllostomus_hastatus",7.4248,863.665,40.4858,0.002129,0.000741,0.694019,14,7,19.7377,6.84915,100,0.00928619
"Artibeus_jamaicensis",0.731987,3254.32,1535.49,0.00213175,0.00073625,1.03176,36,12,39.8059,13.6901,250,0.0190481
"Sturnira_hondurensis",0.400824,2917.65,2520.72,0.00213475,0.00073925,0.557186,29,18,42.4915,14.6952,250,0.0201251
"Molossus_molossus",0.249128,8400.24,11652.9,0.00213475,0.00073775,0.696295,77,38,101.265,34.7971,1000,0.0474196
"Miniopterus_natalensis",0.240272,19051.2,27344.5,0.0021385,0.0007375,0.609328,53,30,98.6278,34.017,2500,0.0463988
"Eptesicus_fuscus",0.311182,12191.4,13501.4,0.0021415,0.000738,0.439232,14,11,20.8895,7.20919,1000,0.0105823
"Pipistrellus_kuhlii",2.84368,991.086,120.521,0.00213775,0.00073925,0.880438,82,32,80.4572,27.6439,100,0.0381086
"Myotis_brandtii",0.375433,18733.4,17215.7,0.00213975,0.00073825,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.124986,4823.41,13308.7,0.00214,0.000738,0.2587,3,4,8.7879,3.03125,1000,0.00485649
"Myotis_davidii",0.600667,8001.34,4614.93,0.00213525,0.00073975,0.919818,16,6,19.5464,6.74219,500,0.00980151
"Myotis_myotis",0.14734,1423.82,3326.08,0.00214125,0.000737,1.2637,11,3,11.3895,3.92534,250,0.0061503
"Hipposideros_armiger",0.272411,40544.9,51038.8,0.002139,0.0007335,0.513106,18,12,67.214,22.9919,5000,0.0332282
"Rhinolophus_ferrumequinum",0.464132,43078.6,31548,0.00214475,0.000729,0.262235,10,13,26.2676,8.95479,5000,0.0122756
"Rhinolophus_sinicus",0.337909,44966.1,45480.8,0.00214175,0.000732,0.49318,13,9,28.0402,9.57382,5000,0.0132901
"Rousettus_aegyptiacus",0.524606,3840.76,2523.02,0.00213425,0.0007355,0.827671,48,20,46.2847,15.9619,500,0.0218276
"Pteropus_alecto",0.271472,23028.5,29275.8,0.0021355,0.000737,1.37941,4,1,5.50351,1.8979,2500,0.00268413
"Pteropus_giganteus",0.257932,20544.1,27497.8,0.0021355,0.00073725,Inf,1,0,0.709152,0.244767,2500,0.00140844
"Pteropus_vampyrus",0.312889,18489.2,20398.2,0.00213575,0.00073725,0.690381,2,1,2.1016,0.725454,2500,0.0014088
