"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.150583,10359,23257.6,0.00214,0.0007235,0.541805,134,84,217.493,73.8691,1000,0.101852
"Pteronotus_parnellii",0.252094,2593.76,3623.86,0.00211875,0.00074625,0.523874,54,36,80.2899,28.0412,500,0.0379412
"Desmodus_rotundus",0.378293,6175.34,5646.35,0.00213075,0.000737,0.512752,34,23,50.3054,17.449,500,0.0236955
"Phyllostomus_discolor",Inf,581.271,0,0.0021215,0.0007455,1.46597,25,6,21.7835,7.66417,100,0.0105002
"Phyllostomus_hastatus",0.230958,1569.47,2373.22,0.0021225,0.00074125,0.649779,13,7,19.1728,6.7082,100,0.00928619
"Artibeus_jamaicensis",0.713363,4422.86,2160.33,0.00212375,0.00074,0.894246,36,14,40.0875,13.9409,250,0.0190481
"Sturnira_hondurensis",0.123725,864.609,2450.51,0.00212025,0.0007435,0.5822,40,24,42.294,14.7741,250,0.0201251
"Molossus_molossus",0.22587,9041.82,13974.9,0.00212475,0.00074175,0.714786,66,32,100.224,34.7341,1000,0.0474196
"Miniopterus_natalensis",0.432334,24099.8,19323.8,0.00212675,0.00073725,0.547906,46,29,98.2733,33.9455,2500,0.0463988
"Eptesicus_fuscus",0.549351,12212.9,7784.97,0.0021225,0.00074325,1.04778,27,9,21.9536,7.66756,1000,0.0105823
"Pipistrellus_kuhlii",Inf,972.831,0,0.0021275,0.00074225,0.680192,76,39,80.2431,28.0085,100,0.0381086
"Myotis_brandtii",0.429994,19560.3,15774.8,0.002126,0.00073725,Inf,3,0,7.22147,2.50297,5000,0.00352876
"Myotis_lucifugus",0.66003,7843.17,4105.2,0.002129,0.0007355,0.807931,7,3,10.2996,3.5663,1000,0.00485649
"Myotis_davidii",0.205058,3200.91,5435.96,0.00212425,0.00073975,0.773124,20,9,20.6314,7.17778,500,0.00980151
"Myotis_myotis",0.398601,2041.2,1775.82,0.002126,0.00073725,0.208331,6,10,11.938,4.14509,250,0.0061503
"Hipposideros_armiger",0.365664,41367.4,39172.5,0.002127,0.0007365,0.63557,33,18,70.6374,24.4882,5000,0.0332282
"Rhinolophus_ferrumequinum",0.373109,32259.6,29938,0.00212775,0.00073675,0.848412,22,9,26.0819,9.05245,5000,0.0122756
"Rhinolophus_sinicus",0.435844,43940.7,35032.4,0.002126,0.00073875,0.616777,16,9,28.0989,9.74855,5000,0.0132901
"Rousettus_aegyptiacus",0.279911,6319.05,7716.16,0.0021365,0.00073025,0.682653,38,19,46.5929,15.9034,500,0.0218276
"Pteropus_alecto",0.263664,22422.8,28983.8,0.002139,0.000729,0.454777,4,3,5.57445,1.90135,2500,0.00268413
"Pteropus_giganteus",0.290414,25787.3,30266.1,0.00213875,0.000729,0.341183,2,2,2.61448,0.892018,2500,0.00140844
"Pteropus_vampyrus",0.241116,24069.7,34081,0.0021375,0.00072975,NA,NA,NA,NA,NA,2500,0.0014088
