"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.186932,6279.22,11862.4,0.0021245,0.00075025,0.590803,152,90,214.083,74.8899,1000,0.101852
"Pteronotus_parnellii",0.412368,4536.82,3872.51,0.0021265,0.0007485,0.850763,63,26,80.4425,28.244,500,0.0379412
"Desmodus_rotundus",0.143384,2465.19,6044.42,0.0021255,0.00074725,0.592034,27,16,50.1134,17.5816,500,0.0236955
"Phyllostomus_discolor",0.12562,880.208,2437.9,0.00212975,0.000741,1.04245,9,3,18.7044,6.49947,100,0.0105002
"Phyllostomus_hastatus",0.00445209,83.072,6489.74,0.0021305,0.000741,0.893738,18,7,19.2262,6.68236,100,0.00928619
"Artibeus_jamaicensis",0.0893868,1949.03,7609.52,0.002129,0.000743,0.848054,34,14,39.5262,13.8025,250,0.0190481
"Sturnira_hondurensis",0.0369917,589.382,5612.87,0.002124,0.00074825,0.719902,37,18,41.8633,14.6615,250,0.0201251
"Molossus_molossus",0.270621,7956.77,10347.2,0.00212475,0.00074775,0.604375,69,40,100.55,35.2288,1000,0.0474196
"Miniopterus_natalensis",0.246589,23270,32970.5,0.00212875,0.00074375,0.671991,48,25,97.8045,34.2311,2500,0.0463988
"Eptesicus_fuscus",0.252139,12645.7,17444.7,0.0021275,0.00074,0.474159,15,11,22.3173,7.76008,1000,0.0105823
"Pipistrellus_kuhlii",10.0111,1181.63,40.7609,0.00213125,0.000736,0.62873,69,38,80.8817,28.0059,100,0.0381086
"Myotis_brandtii",0.245104,17323.5,24511.1,0.00212875,0.00073825,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.318751,9562.33,10395.5,0.002129,0.00073775,0.277347,4,5,9.19442,3.18755,1000,0.00485649
"Myotis_davidii",0.169561,4773.34,9739.55,0.0021295,0.00073675,1.55528,18,4,17.756,6.13681,500,0.00980151
"Myotis_myotis",0.152089,2148.65,4889.99,0.00212925,0.000737,0.422635,11,9,13.0776,4.52213,250,0.0061503
"Hipposideros_armiger",0.4071,42202.6,36203.9,0.0021225,0.00074125,1.40106,24,6,70.3737,24.6495,5000,0.0332282
"Rhinolophus_ferrumequinum",0.307103,43607.2,49709.2,0.00212525,0.000744,0.703876,16,8,25.6698,9.03418,5000,0.0122756
"Rhinolophus_sinicus",0.453514,48019,37126.7,0.00212325,0.0007445,0.562837,16,10,27.8537,9.79818,5000,0.0132901
"Rousettus_aegyptiacus",0.207531,3819.14,6348.97,0.0021355,0.00073675,0.854127,37,15,46.2498,16.0148,500,0.0218276
"Pteropus_alecto",0.308698,20601.9,23218.1,0.0021285,0.0007405,0.521458,3,2,3.2579,1.13257,2500,0.00268413
"Pteropus_giganteus",0.301199,20119,23230.5,0.0021285,0.00074025,Inf,1,0,1.63062,0.567032,2500,0.00140844
"Pteropus_vampyrus",0.233273,20548.6,30666.9,0.00212775,0.00074075,0.232043,2,3,2.79622,0.973264,2500,0.0014088
