"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.549248,11930.3,7735.04,0.00211875,0.0007545,0.618918,133,76,214.596,75.8956,1000,0.101852
"Pteronotus_parnellii",0.469108,4030.89,3056.93,0.002118,0.0007535,0.855249,53,22,79.5251,28.2321,500,0.0379412
"Desmodus_rotundus",0.459111,5939.89,4608.62,0.0021125,0.0007525,0.45687,27,21,49.5397,17.6036,500,0.0236955
"Phyllostomus_discolor",Inf,1245.09,0,0.00211525,0.0007525,0.813242,16,7,21.8309,7.7673,100,0.0105002
"Phyllostomus_hastatus",2.36653,1310.94,197.47,0.00211375,0.0007535,0.711882,16,8,19.0371,6.77608,100,0.00928619
"Artibeus_jamaicensis",0.59349,1968.45,1178.72,0.0021125,0.00075075,1.39062,43,11,40.2336,14.3127,250,0.0190481
"Sturnira_hondurensis",0.853388,4336.05,1817.34,0.00211225,0.0007555,0.665708,28,15,41.6675,14.8598,250,0.0201251
"Molossus_molossus",0.347416,8635.66,8765.05,0.002117,0.0007465,0.563398,59,37,100.06,35.353,1000,0.0474196
"Miniopterus_natalensis",0.372728,24416.5,23421.1,0.002111,0.00075475,0.571457,53,33,97.476,34.6832,2500,0.0463988
"Eptesicus_fuscus",0.319017,8718.71,9728.16,0.00211475,0.00075275,0.777373,24,11,21.5642,7.68325,1000,0.0105823
"Pipistrellus_kuhlii",0.0602114,861.419,5103.81,0.00211075,0.000753,0.884195,87,35,80.3907,28.5958,100,0.0381086
"Myotis_brandtii",0.358688,20330.1,20139.6,0.00211425,0.00075125,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.439526,11780.7,9505.61,0.0021155,0.00075025,1.06503,6,2,9.21201,3.27036,1000,0.00485649
"Myotis_davidii",0.267468,4274.35,5681.95,0.00211575,0.00075225,0.355779,14,14,20.0484,7.1328,500,0.00980151
"Myotis_myotis",0.147349,3125.99,7545.73,0.00211425,0.000752,0.829358,7,3,9.38118,3.33444,250,0.0061503
"Hipposideros_armiger",0.331876,39039.5,41206.8,0.00212175,0.00074325,1.151,36,11,69.3481,24.3893,5000,0.0332282
"Rhinolophus_ferrumequinum",0.266037,40525.5,53665.3,0.00211825,0.00074625,1.40827,16,4,25.4702,8.96721,5000,0.0122756
"Rhinolophus_sinicus",0.341041,41384.6,42627.7,0.0021215,0.00074525,0.632677,18,10,27.9995,9.84148,5000,0.0132901
"Rousettus_aegyptiacus",0.254532,3357.47,4637.24,0.00211775,0.0007445,0.688889,43,22,45.1974,15.93,500,0.0218276
"Pteropus_alecto",0.408157,27317.3,23630.6,0.002115,0.00074675,1.41045,4,1,5.38362,1.89833,2500,0.00268413
"Pteropus_giganteus",0.331905,26723.9,28435.1,0.0021145,0.00074675,0.176265,1,2,2.87291,1.01279,2500,0.00140844
"Pteropus_vampyrus",0.353352,24228.9,24157.8,0.002116,0.0007455,0.176222,1,2,0.975338,0.343752,2500,0.0014088
