"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.255396,9843.48,13786.8,0.00211625,0.000757,0.832617,151,64,214.585,75.7263,1000,0.101852
"Pteronotus_parnellii",0.163591,4618.59,9834.68,0.0021315,0.0007425,0.934751,70,26,80.0684,27.7992,500,0.0379412
"Desmodus_rotundus",0.306402,3839.65,4340.63,0.0021335,0.000739,0.662161,42,22,49.5375,17.1819,500,0.0236955
"Phyllostomus_discolor",0.381977,1140.92,1038.28,0.00213025,0.0007405,0.848656,22,9,22.3084,7.74498,100,0.0105002
"Phyllostomus_hastatus",3.23896,1493.99,160.75,0.00213125,0.00074275,1.04153,18,6,18.6812,6.48567,100,0.00928619
"Artibeus_jamaicensis",0.289764,2624.33,3147.41,0.00213225,0.000741,0.463496,24,18,39.9093,13.8734,250,0.0190481
"Sturnira_hondurensis",0.722393,4112.95,1990.92,0.0021305,0.000745,0.466037,20,15,41.4279,14.4802,250,0.0201251
"Molossus_molossus",0.578885,12827,7758.74,0.0021305,0.000746,0.696066,78,39,99.8221,34.7414,1000,0.0474196
"Miniopterus_natalensis",0.330426,23465.3,25111.9,0.0021245,0.00075125,0.73532,65,31,96.8073,33.9495,2500,0.0463988
"Eptesicus_fuscus",0.499892,11757.9,8167.39,0.00213325,0.00074075,0.640364,24,13,21.5174,7.46362,1000,0.0105823
"Pipistrellus_kuhlii",0.23474,1127.31,1671.07,0.00213525,0.000743,0.525237,65,43,81.069,28.1686,100,0.0381086
"Myotis_brandtii",0.186151,17254.5,32348.2,0.002129,0.000743,Inf,4,0,6.54526,2.28074,5000,0.00352876
"Myotis_lucifugus",0.0939883,7548.24,28030.9,0.00212875,0.000743,0.488111,7,5,8.91263,3.1074,1000,0.00485649
"Myotis_davidii",0.253581,2599.53,3600.01,0.002125,0.00074625,0.655679,15,8,18.1287,6.33952,500,0.00980151
"Myotis_myotis",0.378054,4263.65,3915.79,0.002132,0.00074025,0.868799,10,4,12.5635,4.36607,250,0.0061503
"Hipposideros_armiger",0.391726,47953.1,42887.8,0.00212575,0.00074475,0.582493,20,12,70.6396,24.6882,5000,0.0332282
"Rhinolophus_ferrumequinum",0.409123,43042.5,36803.2,0.00212825,0.0007445,0.34988,12,12,25.8946,9.06001,5000,0.0122756
"Rhinolophus_sinicus",0.309179,44763,50589.7,0.0021285,0.00074375,0.611895,14,8,27.5056,9.61744,5000,0.0132901
"Rousettus_aegyptiacus",0.152087,4473.47,10372.8,0.00212675,0.00075,0.536182,32,21,46.3783,16.3191,500,0.0218276
"Pteropus_alecto",0.24666,23181.2,32990.3,0.002128,0.000747,Inf,2,0,4.6656,1.64108,2500,0.00268413
"Pteropus_giganteus",0.229029,26747.7,41065.6,0.00212725,0.000748,Inf,3,0,2.6722,0.939836,2500,0.00140844
"Pteropus_vampyrus",0.268197,24171.7,31727.1,0.00212625,0.0007485,0.175925,2,4,2.08478,0.73353,2500,0.0014088
