"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.44382,0.00285449,0.00221828,2125.25,733,0.450544,72,55,204955000,70538500,1000,0.101852
"Pteronotus_parnellii",0.107504,0.000153737,0.000490143,2125.5,728.5,0.536952,47,30,80431300,27566700,500,0.0379412
"Desmodus_rotundus",0.147953,0.000588318,0.00136648,2124.25,730,0.856842,25,10,50003800,17138100,500,0.0236955
"Phyllostomus_discolor",0.0544583,0.000197594,0.00124423,2121.5,727.5,1.45442,17,4,21034400,7198310,100,0.0105002
"Phyllostomus_hastatus",0.034306,7.74515e-05,0.000770346,2125.5,725.25,0.817138,12,5,19678300,6699960,100,0.00928619
"Artibeus_jamaicensis",0.339432,0.000680036,0.000684233,2125.75,726,0.434687,14,11,36236100,12376100,250,0.0190481
"Sturnira_hondurensis",0.48283,0.000644598,0.000460441,2120.25,731.25,0.282155,23,28,40729500,13990300,250,0.0201251
"Molossus_molossus",0.167648,0.00170033,0.00346775,2127.75,727.5,0.352815,34,33,98892300,33864500,1000,0.0474196
"Miniopterus_natalensis",0.128768,0.00193096,0.00511473,2129.25,726.25,0.258793,31,41,96538800,33042800,2500,0.0463988
"Eptesicus_fuscus",0.191506,0.00186084,0.00332383,2127.5,727.75,0.542207,19,12,22421600,7678210,1000,0.0105823
"Pipistrellus_kuhlii",0.133486,0.000254453,0.000656891,2122,731.25,0.664427,56,29,78594300,27042600,100,0.0381086
"Myotis_brandtii",0.152778,0.00318245,0.00714862,2124.25,729,Inf,2,0,3581060,1229090,5000,0.00352876
"Myotis_lucifugus",0.134341,0.00205977,0.0052642,2124,729.25,0.171597,1,2,7179670,2464020,1000,0.00485649
"Myotis_davidii",0.164222,0.000583425,0.00122285,2123,730.75,0.413037,6,5,16374800,5636170,500,0.00980151
"Myotis_myotis",0.231915,0.000513011,0.000763041,2124.25,732.75,0.215179,5,8,12377500,4261410,250,0.0061503
"Hipposideros_armiger",0.109885,0.00260387,0.00816949,2122.5,731.75,0.409452,19,16,70477300,24300700,5000,0.0332282
"Rhinolophus_ferrumequinum",0.120933,0.00227914,0.00648271,2121.5,729.75,0.300985,7,8,24055400,8274630,5000,0.0122756
"Rhinolophus_sinicus",0.16534,0.00306786,0.0063736,2123,729.25,0.185337,7,13,25658700,8831640,5000,0.0132901
"Rousettus_aegyptiacus",0.143368,0.000930277,0.00226309,2116,738,0.284785,18,22,43394000,15104200,500,0.0218276
"Pteropus_alecto",0.14002,0.0026242,0.00650899,2117.75,735.5,0,0,3,5667100,1968200,2500,0.00268413
"Pteropus_giganteus",0.0723254,0.0019404,0.00929525,2119.25,734.25,0.173651,1,2,2873790,998074,2500,0.00140844
"Pteropus_vampyrus",0.0768399,0.00251511,0.0113679,2117.75,735.5,NA,NA,NA,NA,NA,2500,0.0014088
