"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.147874,0.00241885,0.0055843,2140.5,730.75,0.418479,81,66,213414000,72770600,1000,0.101852
"Pteronotus_parnellii",0.507376,0.00102831,0.000693923,2135.75,731.25,0.495876,29,20,76962900,26320100,500,0.0379412
"Desmodus_rotundus",0.11754,0.000534237,0.00154796,2140.5,729,0.304987,17,19,47793200,16291200,500,0.0236955
"Phyllostomus_discolor",0.0168778,5.03861e-05,0.00101577,2143.25,729.25,0.464137,15,11,22346600,7606040,100,0.0105002
"Phyllostomus_hastatus",0.00647496,4.67235e-06,0.000246969,2140.25,732.5,0.493493,13,9,19721400,6737800,100,0.00928619
"Artibeus_jamaicensis",0.221954,0.00216863,0.0032982,2147,724.75,0.38645,24,21,35210400,11906200,250,0.0190481
"Sturnira_hondurensis",0.165379,0.00011076,0.000227151,2142.75,726.75,0.355977,21,20,42943400,14558900,250,0.0201251
"Molossus_molossus",0.381764,0.0025814,0.00230296,2137.5,728,0.42218,42,34,97309300,33256900,1000,0.0474196
"Miniopterus_natalensis",0.0775792,0.00133023,0.00587746,2136.25,732.25,0.279594,32,39,97140000,33101000,2500,0.0463988
"Eptesicus_fuscus",0.564952,0.00105266,0.000640059,2136.75,734,0.267372,7,9,19941500,6855150,1000,0.0105823
"Pipistrellus_kuhlii",0.157208,0.000418326,0.000920807,2131.25,737.5,0.576677,57,34,80333200,27633300,100,0.0381086
"Myotis_brandtii",0.197595,0.00169421,0.00294736,2136,734.25,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.178943,0.00235332,0.00450986,2137.5,733,0.206132,3,5,10058100,3455480,1000,0.00485649
"Myotis_davidii",0.188761,0.000909217,0.00165918,2134.5,735.25,0.344097,10,10,18989000,6534050,500,0.00980151
"Myotis_myotis",0.615483,0.000294948,0.000164884,2134,734.25,0.250459,8,11,12994600,4475090,250,0.0061503
"Hipposideros_armiger",0.147317,0.00209893,0.00488873,2136.25,733,0.283302,19,23,70916900,24320600,5000,0.0332282
"Rhinolophus_ferrumequinum",0.17194,0.00330378,0.00660219,2134.75,733.5,0.263564,10,13,26170100,8966760,5000,0.0122756
"Rhinolophus_sinicus",0.106231,0.00608566,0.0195739,2136.5,730,0.342316,6,6,27308900,9348280,5000,0.0132901
"Rousettus_aegyptiacus",0.0482706,0.000281405,0.00201341,2132.5,736.5,0.315981,22,24,45757300,15772800,500,0.0218276
"Pteropus_alecto",0.0997957,0.00167306,0.00581388,2130.25,738.75,0.692642,4,2,3529320,1222280,2500,0.00268413
"Pteropus_giganteus",0.169609,0.00360803,0.00736617,2131.25,738,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.164483,0.00467134,0.0098343,2131.25,738,NA,NA,NA,NA,NA,2500,0.0014088
