"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.112158,0.0013159,0.00405367,2136,738,0.224744,64,98,217456000,74835000,1000,0.101852
"Pteronotus_parnellii",0.0469173,0.000297901,0.00220346,2129.5,739,0.402099,29,25,78960200,27370500,500,0.0379412
"Desmodus_rotundus",0.391705,0.000974469,0.000859499,2131.75,736.5,0.558409,21,13,50360100,17408600,500,0.0236955
"Phyllostomus_discolor",0.168818,0.00014673,0.000300929,2132.25,738.25,0.444822,9,7,21574400,7464140,100,0.0105002
"Phyllostomus_hastatus",0.0736731,0.000477626,0.00224644,2131.25,738.5,0.693769,16,8,17478100,6062880,100,0.00928619
"Artibeus_jamaicensis",0.23745,0.00212868,0.0031142,2129.5,739.75,0.374184,14,13,39419400,13696500,250,0.0190481
"Sturnira_hondurensis",1.8935,0.000649912,0.000119044,2130,738.75,0.693522,26,13,42468000,14726300,250,0.0201251
"Molossus_molossus",0.134196,0.00163966,0.00417091,2137.75,729.75,0.293987,31,36,100964000,34469500,1000,0.0474196
"Miniopterus_natalensis",0.202502,0.00151614,0.0025655,2135.5,731.75,0.253955,20,27,98207900,33669500,2500,0.0463988
"Eptesicus_fuscus",0.366957,0.00171113,0.00160519,2132.25,734,0.114724,4,12,19986100,6878640,1000,0.0105823
"Pipistrellus_kuhlii",0,0,4.03375e-05,2134,736.25,0.754596,68,31,80742800,27776100,100,0.0381086
"Myotis_brandtii",0.211016,0.00228504,0.00374988,2129,737.25,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.153341,0.00140059,0.00317199,2127.25,738.75,Inf,3,0,7924090,2744040,1000,0.00485649
"Myotis_davidii",0.23438,0.00106799,0.00158283,2126,738.5,0.173371,7,14,19146000,6638700,500,0.00980151
"Myotis_myotis",0.286605,0.00097144,0.00117428,2128.75,737.5,0.692313,6,3,12820300,4437820,250,0.0061503
"Hipposideros_armiger",0.181841,0.00346585,0.00654741,2135.25,733.5,0.311995,20,22,70689500,24260200,5000,0.0332282
"Rhinolophus_ferrumequinum",0.135774,0.00216785,0.00548793,2135.5,734,0.572565,10,6,24292600,8345440,5000,0.0122756
"Rhinolophus_sinicus",0.107681,0.00346086,0.011,2138.75,732,0.171602,5,10,24101300,8271630,5000,0.0132901
"Rousettus_aegyptiacus",0.0368129,0.000285919,0.00268314,2129.75,735.75,0.346006,19,19,44223900,15301700,500,0.0218276
"Pteropus_alecto",0.13484,0.00244167,0.00624885,2133.5,736.25,0.230093,2,3,5226960,1804030,2500,0.00268413
"Pteropus_giganteus",0.160335,0.0021884,0.00471816,2132.75,737.25,0.690751,4,2,1574240,543704,2500,0.00140844
"Pteropus_vampyrus",0.223908,0.00297012,0.00458543,2132.75,737.25,0.690441,4,2,1757880,606858,2500,0.0014088
