"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.299873,0.00180938,0.0020997,2120.75,738,0.322414,64,69,215826000,75021700,1000,0.101852
"Pteronotus_parnellii",0.414482,0.000465544,0.000391177,2119.75,738.25,0.348944,32,32,79599100,27775600,500,0.0379412
"Desmodus_rotundus",0.353808,0.000999482,0.000975545,2124.75,733.75,0.646609,28,15,49696200,17214600,500,0.0236955
"Phyllostomus_discolor",1.04303,0.000276604,9.21159e-05,2121.75,737,0.346727,10,10,16894700,5857860,100,0.0105002
"Phyllostomus_hastatus",2.87603,0.000664566,8.04565e-05,2120.25,738.25,0.423682,11,9,17842900,6185210,100,0.00928619
"Artibeus_jamaicensis",0.173303,0.000618395,0.00124345,2119.25,738.5,0.294801,11,13,34834600,12136400,250,0.0190481
"Sturnira_hondurensis",0.515084,0.000994306,0.000675359,2118,741,0.368036,19,18,41785000,14569000,250,0.0201251
"Molossus_molossus",0.139956,0.00177794,0.00442533,2119.25,738.25,0.205154,23,39,98934600,34416400,1000,0.0474196
"Miniopterus_natalensis",0.115458,0.00263137,0.00795002,2119.25,739.25,0.231547,26,39,95150700,33047800,2500,0.0463988
"Eptesicus_fuscus",0.124241,0.00126475,0.00355764,2116,739.5,0.127247,4,11,18204500,6370280,1000,0.0105823
"Pipistrellus_kuhlii",0.263347,0.00052479,0.000701086,2114.75,744,0.610105,54,31,79970400,28009300,100,0.0381086
"Myotis_brandtii",0.148636,0.00299175,0.00702533,2118,739.25,Inf,1,0,6697650,2338250,5000,0.00352876
"Myotis_lucifugus",0.287693,0.00364283,0.00441952,2118,739.25,0.0872594,1,4,4312180,1505110,1000,0.00485649
"Myotis_davidii",0.229329,0.00178412,0.00271294,2117.75,738.5,0.69739,6,3,20536300,7160900,500,0.00980151
"Myotis_myotis",0.131957,0.000381615,0.00100709,2119.25,738,0.348436,6,6,12502800,4356440,250,0.0061503
"Hipposideros_armiger",0.211098,0.00449841,0.00742697,2122.5,739.75,0.151017,13,30,69277600,24143300,5000,0.0332282
"Rhinolophus_ferrumequinum",0.128354,0.00305905,0.00829888,2123,739.25,0.348374,4,4,25985800,9052790,5000,0.0122756
"Rhinolophus_sinicus",0.237123,0.004949,0.00726495,2123.75,739.25,0.871412,10,4,23008300,8019870,5000,0.0132901
"Rousettus_aegyptiacus",0.0620046,0.000308561,0.00174304,2117,741.5,0.316082,18,20,45698700,16049500,500,0.0218276
"Pteropus_alecto",0.0980988,0.00118222,0.00422677,2117,742.5,0.150313,3,7,4936870,1731510,2500,0.00268413
"Pteropus_giganteus",0.137525,0.00217086,0.00553571,2117.25,742.5,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.150493,0.0027733,0.00646256,2117.25,742.5,NA,NA,NA,NA,NA,2500,0.0014088
