"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.177191,0.00133054,0.00263502,2123.75,745.25,0.271092,54,70,214064000,75225400,1000,0.101852
"Pteronotus_parnellii",0.127887,0.000773229,0.00212628,2122,746.25,0.387323,32,29,78021200,27386400,500,0.0379412
"Desmodus_rotundus",0.509937,0.00208931,0.00145386,2119.25,752,0.300647,17,20,49203000,17403200,500,0.0236955
"Phyllostomus_discolor",0.360346,0.000318191,0.000312861,2117.5,750.25,0.923153,13,5,17228600,6117180,100,0.0105002
"Phyllostomus_hastatus",0.507109,0.000582032,0.000407294,2117,751.25,0.79857,9,4,18895400,6706360,100,0.00928619
"Artibeus_jamaicensis",0.398936,0.000666684,0.000592652,2116.25,750.5,0.398305,18,16,39384800,13944100,250,0.0190481
"Sturnira_hondurensis",0.26441,0.000212181,0.000283101,2120.25,748,0.676283,23,12,39248400,13848600,250,0.0201251
"Molossus_molossus",0.0391012,0.000611907,0.00553622,2116.5,748.75,0.439323,36,29,99491500,35209900,1000,0.0474196
"Miniopterus_natalensis",0.161008,0.00274828,0.00605684,2115.75,750.75,0.24502,27,39,93460900,33077500,2500,0.0463988
"Eptesicus_fuscus",0.243875,0.00159555,0.00230825,2118,747.25,0.352885,5,5,20287600,7159170,1000,0.0105823
"Pipistrellus_kuhlii",4.94226,0.000361561,2.627e-05,2109.5,757.5,0.866895,51,21,77122900,27529500,100,0.0381086
"Myotis_brandtii",0.106505,0.00236185,0.00778239,2120.75,744.25,0.350778,1,1,3518740,1234300,5000,0.00352876
"Myotis_lucifugus",0.139688,0.000896291,0.00225765,2118.75,745.5,0.701872,6,3,9461550,3320400,1000,0.00485649
"Myotis_davidii",0.457759,0.000220067,0.000169079,2119,745.25,0.307452,7,8,19812500,6961600,500,0.00980151
"Myotis_myotis",0.0719954,0.00026862,0.00131504,2118,746.5,0.563006,8,5,13004900,4576170,250,0.0061503
"Hipposideros_armiger",0.141826,0.00371625,0.00915897,2123.5,742.25,0.193024,11,20,69858800,24517100,5000,0.0332282
"Rhinolophus_ferrumequinum",0.222331,0.00454069,0.00721085,2119.25,748.25,0.162909,6,13,25290600,8926780,5000,0.0122756
"Rhinolophus_sinicus",0.117743,0.00267478,0.0080093,2118.75,747,0.0542936,2,13,26452700,9335370,5000,0.0132901
"Rousettus_aegyptiacus",0.25716,0.001635,0.00224754,2119.5,749.25,0.204773,11,19,45697700,16163200,500,0.0218276
"Pteropus_alecto",0.107861,0.00231139,0.0075541,2120.5,747.5,0.176513,2,4,4766780,1682790,2500,0.00268413
"Pteropus_giganteus",0.142704,0.00280948,0.00694934,2120.5,748.5,0.176365,1,2,2823860,996058,2500,0.00140844
"Pteropus_vampyrus",0.11421,0.00270785,0.00836261,2120,747.75,Inf,1,0,2081840,734290,2500,0.0014088
