"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.330884,0.00203462,0.00208011,2138.75,723.5,0.286622,55,65,215788000,73095000,1000,0.101852
"Pteronotus_parnellii",0.519686,0.00148542,0.000966462,2139.75,723.5,0.392871,29,25,77914100,26388100,500,0.0379412
"Desmodus_rotundus",0.109223,0.00126165,0.00394458,2135.5,729.25,0.372672,23,21,47645100,16212000,500,0.0236955
"Phyllostomus_discolor",1.46209,0.000288945,6.76671e-05,2132,730,1.02542,18,6,22209400,7591320,100,0.0105002
"Phyllostomus_hastatus",1.18711,0.00014214,4.07946e-05,2136.75,728,0.397911,14,12,18993000,6477860,100,0.00928619
"Artibeus_jamaicensis",0.331178,0.000584429,0.000600071,2136.5,726.5,0.410437,23,19,39678400,13453300,250,0.0190481
"Sturnira_hondurensis",0.885609,0.000524123,0.00020011,2139,723.25,0.35678,19,18,42916100,14505700,250,0.0201251
"Molossus_molossus",0.186704,0.00238583,0.00435369,2138.25,728.5,0.284027,30,36,94914600,32350000,1000,0.0474196
"Miniopterus_natalensis",0.135646,0.00234696,0.0058652,2137.25,724.5,0.453018,28,21,96331000,32729800,2500,0.0463988
"Eptesicus_fuscus",0.202476,0.00108201,0.00181088,2137.25,724.25,0.2039,6,10,21668700,7363740,1000,0.0105823
"Pipistrellus_kuhlii",0.0592843,3.73218e-05,0.000214815,2132.75,727.75,0.612797,56,31,81400600,27613300,100,0.0381086
"Myotis_brandtii",0.133557,0.00270252,0.00688955,2134.5,726.75,Inf,1,0,4959420,1688970,5000,0.00352876
"Myotis_lucifugus",0.211421,0.000970721,0.00156381,2134.5,727,1.02201,3,1,9982960,3400900,1000,0.00485649
"Myotis_davidii",0.562489,0.00240091,0.00144427,2136,722.75,0.451631,8,6,18084500,6125630,500,0.00980151
"Myotis_myotis",0.751056,0.000179539,8.12328e-05,2133.5,725,0.791447,14,6,11815300,4007660,250,0.0061503
"Hipposideros_armiger",0.192475,0.00450506,0.00796288,2133.25,725.75,0.261612,10,13,58449100,19878300,5000,0.0332282
"Rhinolophus_ferrumequinum",0.14281,0.00398724,0.00950188,2133.25,726,0.33966,11,11,22572800,7667070,5000,0.0122756
"Rhinolophus_sinicus",0.149757,0.00169936,0.00385781,2134,725.5,0.302275,8,9,26904800,9149250,5000,0.0132901
"Rousettus_aegyptiacus",0.162286,0.00125537,0.00263622,2134,727.25,0.222422,15,23,43301200,14767700,500,0.0218276
"Pteropus_alecto",0.144514,0.00210072,0.00496596,2131.75,728.25,Inf,2,0,4909010,1675280,2500,0.00268413
"Pteropus_giganteus",0.158902,0.00209709,0.00450384,2132.5,727.75,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.128353,0.00284808,0.00757248,2132.5,727.75,NA,NA,NA,NA,NA,2500,0.0014088
