"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.188354,0.0013695,0.00247405,2138.75,727.75,0.246347,62,86,213634000,73000300,1000,0.101852
"Pteronotus_parnellii",0.24443,0.00107619,0.00150401,2137.75,730.25,0.303258,31,35,75194600,25745800,500,0.0379412
"Desmodus_rotundus",0.0801836,0.000368401,0.00157217,2136.25,731,0.450434,29,22,47077900,16086900,500,0.0236955
"Phyllostomus_discolor",0.112954,0.000516314,0.00157518,2130,734,0.746498,13,6,20234900,6971700,100,0.0105002
"Phyllostomus_hastatus",0.0471765,0.000249711,0.00182918,2130.5,736.25,0.789201,16,7,18430300,6363550,100,0.00928619
"Artibeus_jamaicensis",0.480826,0.00154425,0.001109,2130,735.5,0.593982,19,11,37282900,12821000,250,0.0190481
"Sturnira_hondurensis",0.408001,0.000899663,0.000761515,2129,735.25,0.500352,16,11,40543500,13946600,250,0.0201251
"Molossus_molossus",0.248874,0.00176126,0.0024339,2132.75,733.5,0.298214,27,31,96490800,33037900,1000,0.0474196
"Miniopterus_natalensis",0.122883,0.00248778,0.00695075,2134.25,732.75,0.110763,11,34,80236800,27469700,2500,0.0463988
"Eptesicus_fuscus",0.142128,0.00189398,0.00455841,2136.25,730.75,0.456134,4,3,13003600,4448550,1000,0.0105823
"Pipistrellus_kuhlii",0.0210776,3.67474e-05,0.000598285,2136,733,0.732583,62,29,81109900,27793100,100,0.0381086
"Myotis_brandtii",0.173248,0.0023131,0.00457029,2135.5,731,0.114103,1,3,5402820,1849430,5000,0.00352876
"Myotis_lucifugus",0.113449,0.000637759,0.00192122,2136,730,0.0684596,1,5,10278200,3518210,1000,0.00485649
"Myotis_davidii",0.114683,0.000379299,0.00113345,2133.75,731.25,0.273852,8,10,20762900,7107470,500,0.00980151
"Myotis_myotis",0.156517,0.000560122,0.00122715,2132.5,731.25,1.48542,13,3,12858100,4407620,250,0.0061503
"Hipposideros_armiger",0.149141,0.00246603,0.00564327,2135.25,728.75,0.437031,23,18,70901400,24250000,5000,0.0332282
"Rhinolophus_ferrumequinum",0.157047,0.00321852,0.00699512,2137.25,729.5,0.341126,3,3,22325500,7615820,5000,0.0122756
"Rhinolophus_sinicus",0.127204,0.00343439,0.0092208,2136.75,729.75,0.682679,12,6,17213700,5875710,5000,0.0132901
"Rousettus_aegyptiacus",0.184823,0.00170175,0.00313846,2136.5,728.25,0.276831,13,16,43367600,14776000,500,0.0218276
"Pteropus_alecto",0.0775549,0.00182683,0.00802634,2136.5,728,0.068148,1,5,4446110,1514970,2500,0.00268413
"Pteropus_giganteus",0.163032,0.00231809,0.00484547,2136.25,728,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.173696,0.00295894,0.00580532,2136.25,728,NA,NA,NA,NA,NA,2500,0.0014088
