"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.191216,0.00124729,0.0021609,2147.75,711.5,0.252397,47,62,217600000,72450000,1000,0.101852
"Pteronotus_parnellii",0.204092,0.00109881,0.0018074,2142.5,719.25,0.390862,35,30,78111200,26169200,500,0.0379412
"Desmodus_rotundus",0.252301,0.000641881,0.000850706,2143.5,716.75,0.208473,15,24,48660900,16231200,500,0.0236955
"Phyllostomus_discolor",0.0631063,6.84337e-05,0.000364893,2140.5,720.25,1.67754,15,3,21218700,7119020,100,0.0105002
"Phyllostomus_hastatus",1.21247,0.000249896,6.89421e-05,2142,716.5,1.33995,16,4,19162400,6419140,100,0.00928619
"Artibeus_jamaicensis",0.561671,2.76928e-05,1.65941e-05,2140,720.25,0.587693,14,8,40670500,13658100,250,0.0190481
"Sturnira_hondurensis",38.2037,0.00063098,5.55556e-06,2140.5,720,0.336146,14,14,41521600,13957300,250,0.0201251
"Molossus_molossus",0.122379,0.00104207,0.00286254,2141.75,720,0.276478,28,34,99425300,33379400,1000,0.0474196
"Miniopterus_natalensis",0.16982,0.00287084,0.00563046,2147.5,715.25,0.167,18,36,95939000,32043700,2500,0.0463988
"Eptesicus_fuscus",0.154556,0.00222725,0.00484894,2142,720.75,0.503414,15,10,22622200,7592220,1000,0.0105823
"Pipistrellus_kuhlii",0.0231574,0.000108674,0.00158658,2140,723.5,0.5902,56,32,81019100,27324300,100,0.0381086
"Myotis_brandtii",0.129506,0.0024015,0.00623602,2141.75,720.25,Inf,3,0,4708120,1583110,5000,0.00352876
"Myotis_lucifugus",0.105268,0.00280529,0.00895556,2142.5,720,0.168111,1,2,7259560,2440820,1000,0.00485649
"Myotis_davidii",0.163012,0.00157301,0.00323794,2142,718.75,0.305022,10,11,17781800,5966230,500,0.00980151
"Myotis_myotis",0.0718859,0.000362653,0.00169713,2141,720.25,0.504391,6,4,11566300,3889280,250,0.0061503
"Hipposideros_armiger",0.20199,0.00242039,0.00404324,2139.75,722,0.396694,20,17,68249000,23012900,5000,0.0332282
"Rhinolophus_ferrumequinum",0.10252,0.0043637,0.0143323,2139.75,720.5,0.168115,3,6,25125800,8448050,5000,0.0122756
"Rhinolophus_sinicus",0.175901,0.00568642,0.0108815,2139.75,720.25,0.22396,2,3,17648300,5928780,5000,0.0132901
"Rousettus_aegyptiacus",0.0742567,0.000608088,0.00275005,2143.25,719.75,0.245722,19,26,44439600,14942900,500,0.0218276
"Pteropus_alecto",0.201938,0.00343888,0.00571821,2142,719.25,0.168028,1,2,4414150,1483400,2500,0.00268413
"Pteropus_giganteus",0.160866,0.00358254,0.00747801,2142,719.25,0,0,2,1345020,452003,2500,0.00140844
"Pteropus_vampyrus",0.280166,0.0027215,0.00325913,2142.25,718.75,0.11194,1,3,2831680,950934,2500,0.0014088
