"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.0780942,0.00141811,0.00617732,2142.25,728.75,0.308773,66,73,209770000,71641100,1000,0.101852
"Pteronotus_parnellii",0.239287,0.00214482,0.00314244,2130,746.75,0.457064,34,26,73220200,25591900,500,0.0379412
"Desmodus_rotundus",0.196505,0.00107046,0.00191059,2127,746,0.24464,14,20,45864100,16028900,500,0.0236955
"Phyllostomus_discolor",0.0274844,0.00011145,0.00140629,2134.5,740.25,1.30264,15,4,20832200,7236520,100,0.0105002
"Phyllostomus_hastatus",1.11966,8.65252e-05,2.68459e-05,2133.75,741.25,0.625377,9,5,14970900,5201380,100,0.00928619
"Artibeus_jamaicensis",0.0478897,0.000221305,0.00160867,2131.5,742,0.886284,28,11,39274400,13674700,250,0.0190481
"Sturnira_hondurensis",0.139385,0.000828439,0.00205307,2135.75,737.75,0.485074,21,15,41695900,14446900,250,0.0201251
"Molossus_molossus",0.260088,0.00248412,0.00330245,2138,739.25,0.307922,34,38,96484600,33205000,1000,0.0474196
"Miniopterus_natalensis",0.0700713,0.00224737,0.0110772,2137.5,738.25,0.440463,23,18,98743800,34038000,2500,0.0463988
"Eptesicus_fuscus",0.19795,0.00228315,0.00398185,2137,737.75,0.0985879,2,7,20207100,6972620,1000,0.0105823
"Pipistrellus_kuhlii",0.0107412,3.23891e-05,0.00104049,2139.5,738.25,0.796701,53,23,80198500,27727700,100,0.0381086
"Myotis_brandtii",0.279828,0.00278028,0.00342418,2138.5,737,0.172317,1,2,2431470,837969,5000,0.00352876
"Myotis_lucifugus",0.119318,0.00105327,0.00304499,2138,737.5,1.37847,8,2,9717820,3348930,1000,0.00485649
"Myotis_davidii",0.206785,0.00110292,0.00183525,2138.25,735.75,0.757297,11,5,19300100,6643590,500,0.00980151
"Myotis_myotis",5.53788,0.000776513,4.83517e-05,2138,737.25,0.689094,6,3,11784100,4060160,250,0.0061503
"Hipposideros_armiger",0.161589,0.00425516,0.00906197,2138.75,736,0.242878,17,24,70196200,24069400,5000,0.0332282
"Rhinolophus_ferrumequinum",0.14131,0.00310753,0.00750739,2142,731.25,0.372728,12,11,26002200,8884090,5000,0.0122756
"Rhinolophus_sinicus",0.359388,0.00454989,0.00431557,2142.25,730.25,0.417001,11,9,22372900,7633260,5000,0.0132901
"Rousettus_aegyptiacus",0.201476,0.000841767,0.00144143,2134.75,736.5,0.290866,11,13,44764200,15387700,500,0.0218276
"Pteropus_alecto",0.109478,0.00378232,0.0118692,2137.25,734.25,NA,NA,NA,NA,NA,2500,0.00268413
"Pteropus_giganteus",0.153536,0.0031222,0.00698617,2137.25,734.25,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.13456,0.00177919,0.0045425,2137.25,734.25,Inf,1,0,2893840,994174,2500,0.0014088
