"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.177533,0.000705492,0.00138384,2119.25,738,0.268783,64,82,216089000,74416600,1000,0.101852
"Pteronotus_parnellii",0.157102,0.000258907,0.000562119,2127.75,725.75,0.360177,37,35,80760500,27515700,500,0.0379412
"Desmodus_rotundus",0.210303,0.0011275,0.00183561,2127.75,728.5,0.320024,15,16,49235800,16807100,500,0.0236955
"Phyllostomus_discolor",Inf,0.000162404,0,2123.25,733,0.691314,8,4,21585600,7461210,100,0.0105002
"Phyllostomus_hastatus",NA,0,0,2125,731,0.430249,10,8,16129800,5551850,100,0.00928619
"Artibeus_jamaicensis",0.491986,0.00050673,0.000353737,2126.25,730.25,0.441661,18,14,40465700,13900600,250,0.0190481
"Sturnira_hondurensis",0.203232,0.000415992,0.000704611,2125,731.5,0.955255,25,9,42528400,14625200,250,0.0201251
"Molossus_molossus",0.205162,0.00162903,0.00274146,2123.75,733.25,0.152493,20,45,98691200,33861900,1000,0.0474196
"Miniopterus_natalensis",0.102412,0.00186774,0.00625714,2126.25,729.5,0.209651,22,36,96543200,33120700,2500,0.0463988
"Eptesicus_fuscus",0.151535,0.00131362,0.00297287,2125,728.75,0.343097,6,6,16872900,5789040,1000,0.0105823
"Pipistrellus_kuhlii",Inf,0.000506028,0,2122.75,734,0.495023,43,30,77244500,26677500,100,0.0381086
"Myotis_brandtii",0.145231,0.00337073,0.00797041,2125,729.75,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.0974317,0.00158721,0.00558853,2125.75,729.25,Inf,1,0,5454880,1873270,1000,0.00485649
"Myotis_davidii",0.0338636,0.000312922,0.00316385,2127,728.25,0.308859,9,10,19389900,6654160,500,0.00980151
"Myotis_myotis",0.0444837,0.000119313,0.000920139,2125,729,0.514705,6,4,12811200,4395970,250,0.0061503
"Hipposideros_armiger",0.139455,0.00343664,0.00839376,2130,725.5,0.511672,24,16,67868500,23150900,5000,0.0332282
"Rhinolophus_ferrumequinum",0.263759,0.00399258,0.00515942,2130.75,726.25,1.70482,5,1,20579100,7016710,5000,0.0122756
"Rhinolophus_sinicus",0.18101,0.00347493,0.00652222,2131.75,724.25,0.510963,6,4,19349900,6591400,5000,0.0132901
"Rousettus_aegyptiacus",0.064662,0.000247826,0.0013071,2128.75,726,0.381507,19,17,43671700,14907300,500,0.0218276
"Pteropus_alecto",0.19839,0.00322048,0.00552659,2130.25,725.25,Inf,1,0,3373520,1149590,2500,0.00268413
"Pteropus_giganteus",0.161573,0.00333233,0.00702811,2129.75,725.75,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.107322,0.0025247,0.00801638,2129.75,725.75,NA,NA,NA,NA,NA,2500,0.0014088
