"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.157656,0.00075223,0.00162466,2138.75,728.25,0.385887,69,61,215518000,73523200,1000,0.101852
"Pteronotus_parnellii",0.228943,0.00158959,0.00239444,2132,735.25,0.278025,25,31,77027800,26555400,500,0.0379412
"Desmodus_rotundus",0.126605,0.000539649,0.00147817,2124.5,736.75,0.376762,23,21,48617900,16724600,500,0.0236955
"Phyllostomus_discolor",0.0294415,5.32801e-05,0.000623643,2127.75,733.25,0.38813,9,8,22042000,7604600,100,0.0105002
"Phyllostomus_hastatus",0.0388179,0.00013109,0.00116629,2127.5,734.75,0.747075,13,6,17926700,6181200,100,0.00928619
"Artibeus_jamaicensis",0.239188,0.000916251,0.00131026,2133.5,729.75,0.359578,22,21,40540700,13914900,250,0.0190481
"Sturnira_hondurensis",0.108998,0.000635079,0.00200271,2133.25,733.25,0.487274,17,12,40808300,14036400,250,0.0201251
"Molossus_molossus",0.292054,0.00165149,0.00194506,2131,733,0.293053,35,41,100985000,34667100,1000,0.0474196
"Miniopterus_natalensis",0.0792529,0.00165462,0.00713689,2134.75,729.75,0.207237,20,33,90929900,31092600,2500,0.0463988
"Eptesicus_fuscus",0.213409,0.0016081,0.00259655,2133,735,0.34502,6,6,11663100,4024000,1000,0.0105823
"Pipistrellus_kuhlii",Inf,0.000182128,0,2127,741.5,0.485106,46,33,80475200,28006300,100,0.0381086
"Myotis_brandtii",0.113459,0.00176314,0.00533286,2134.5,732.5,0.34296,2,2,6324160,2168930,5000,0.00352876
"Myotis_lucifugus",0.101445,0.00104833,0.00354674,2134.25,732.5,0.228651,2,3,6893980,2364470,1000,0.00485649
"Myotis_davidii",0.23853,0.000858688,0.00124034,2132.5,734.75,1.0308,9,3,16018000,5503760,500,0.00980151
"Myotis_myotis",0.180463,0.00047787,0.000910803,2134,734,0.257926,6,8,13054700,4489520,250,0.0061503
"Hipposideros_armiger",0.128457,0.00489607,0.0131081,2134.25,734,0.430307,15,12,64516400,22209500,5000,0.0332282
"Rhinolophus_ferrumequinum",0.109866,0.00215585,0.00674767,2134.5,734,0.281914,9,11,26184600,9022200,5000,0.0122756
"Rhinolophus_sinicus",0.110026,0.00232741,0.00727329,2134,733.75,0.250239,8,11,26882500,9249720,5000,0.0132901
"Rousettus_aegyptiacus",0.442678,0.000640783,0.000493852,2136.75,729,0.340948,16,16,45864300,15637400,500,0.0218276
"Pteropus_alecto",0.204558,0.00402301,0.00670349,2138.75,729,0.170133,1,2,5062060,1722450,2500,0.00268413
"Pteropus_giganteus",0.153699,0.00333514,0.00738859,2139.5,728.5,0,0,1,1255890,427336,2500,0.00140844
"Pteropus_vampyrus",0.109962,0.00283426,0.00877035,2139.5,728,NA,NA,NA,NA,NA,2500,0.0014088
