"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.518256,0.00208399,0.00141179,2121.25,744.75,0.300646,67,78,213072000,74576600,1000,0.101852
"Pteronotus_parnellii",0.26003,0.000816104,0.00108737,2126.5,736.75,0.357555,36,35,78026800,27123900,500,0.0379412
"Desmodus_rotundus",0.366707,0.00101333,0.000966999,2117.5,741,0.601903,31,18,49478100,17292200,500,0.0236955
"Phyllostomus_discolor",0.0044558,9.45962e-06,0.000748833,2114.25,745.75,0.527562,9,6,20966600,7374110,100,0.0105002
"Phyllostomus_hastatus",0.194963,0.000563499,0.00102018,2113.5,746,0.608325,19,11,18718800,6592530,100,0.00928619
"Artibeus_jamaicensis",0.104335,0.000620494,0.00207094,2120.75,738.5,0.54295,25,16,39642100,13775200,250,0.0190481
"Sturnira_hondurensis",0.124843,0.000342787,0.000959846,2119,740.75,0.347748,19,19,42613600,14818800,250,0.0201251
"Molossus_molossus",0.194548,0.00125842,0.00224665,2126.25,738.5,0.274162,26,33,99650800,34675900,1000,0.0474196
"Miniopterus_natalensis",0.211888,0.00217366,0.00359642,2121.5,743.75,0.246555,26,37,97916800,34355800,2500,0.0463988
"Eptesicus_fuscus",0.312867,0.0022788,0.00253932,2124,740.5,0.465705,8,6,19278700,6733620,1000,0.0105823
"Pipistrellus_kuhlii",0.0229765,3.64299e-05,0.00055807,2118.75,745.75,0.479272,41,30,79027800,27714000,100,0.0381086
"Myotis_brandtii",0.103921,0.00173407,0.00586458,2119.75,745,0.351457,1,1,2567020,902195,5000,0.00352876
"Myotis_lucifugus",0.169761,0.0018058,0.00374151,2119.5,745.5,0.351523,2,2,1638520,575978,1000,0.00485649
"Myotis_davidii",0.185827,0.000702691,0.0013352,2117,747.5,0.660375,15,8,20699900,7290510,500,0.00980151
"Myotis_myotis",0.124146,0.000694384,0.00196313,2120.5,744.25,0.60168,12,7,11494200,4034240,250,0.0061503
"Hipposideros_armiger",0.117508,0.00522166,0.0155102,2122.25,740.75,0.267056,13,17,69227800,24176200,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0855514,0.00417287,0.0171528,2118.5,745,0.100438,2,7,19870500,6985120,5000,0.0122756
"Rhinolophus_sinicus",0.113137,0.00185652,0.00576311,2121.25,745,0.297439,11,13,26684900,9380250,5000,0.0132901
"Rousettus_aegyptiacus",0.257538,0.00110853,0.00150542,2122.25,742.25,0.405802,14,12,46091800,16032100,500,0.0218276
"Pteropus_alecto",0.220572,0.00332887,0.00523294,2126.25,737.25,NA,NA,NA,NA,NA,2500,0.00268413
"Pteropus_giganteus",0.120267,0.00383686,0.0110619,2126.25,737.25,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.125733,0.00315698,0.00869816,2126.75,736.75,Inf,1,0,467775,162195,2500,0.0014088
