"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.123016,0.000861191,0.00243615,2126.5,740,0.292273,63,75,215583000,75010600,1000,0.101852
"Pteronotus_parnellii",0.486342,0.000962319,0.000685986,2128,737.75,0.373865,29,27,79680200,27735200,500,0.0379412
"Desmodus_rotundus",0.158201,0.00134119,0.00294583,2126.75,739,0.447126,18,14,49198300,17109400,500,0.0236955
"Phyllostomus_discolor",Inf,0.000584652,0,2126.25,741.5,0.253405,8,11,22163700,7722540,100,0.0105002
"Phyllostomus_hastatus",0.790503,0.000265149,0.000116693,2127.75,740.25,0.52335,12,8,19353100,6752280,100,0.00928619
"Artibeus_jamaicensis",0.246482,0.000483782,0.000675398,2134.5,734.5,0.447342,22,17,40145500,13877200,250,0.0190481
"Sturnira_hondurensis",0.127373,0.00122584,0.00334141,2128.5,739,0.521585,21,14,38303500,13319000,250,0.0201251
"Molossus_molossus",0.308297,0.00109405,0.00123765,2122.5,740.25,0.225794,24,37,98362200,34239900,1000,0.0474196
"Miniopterus_natalensis",0.184219,0.00326908,0.006192,2126.5,742,0.219122,29,46,89193800,31001400,2500,0.0463988
"Eptesicus_fuscus",0.35884,0.000966121,0.000934337,2128.75,738.75,0.189273,6,11,21683200,7524060,1000,0.0105823
"Pipistrellus_kuhlii",0.123034,0.000561525,0.00158831,2129.25,741,0.475453,48,35,79891400,27697100,100,0.0381086
"Myotis_brandtii",0.123411,0.00272267,0.00763178,2130.5,737,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.280514,0.0010506,0.00129355,2130.25,735.75,0.207517,3,5,9706420,3357080,1000,0.00485649
"Myotis_davidii",0.140224,0.00235595,0.00583132,2128.5,738.75,0.553999,8,5,17991700,6229630,500,0.00980151
"Myotis_myotis",0.403063,0.000168204,0.000144065,2131.25,735.75,0.806909,7,3,12878800,4453720,250,0.0061503
"Hipposideros_armiger",0.194316,0.00270702,0.00487208,2124.5,743,0.261375,18,24,68887100,24007200,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0820785,0.00303276,0.0128773,2124.75,740.5,0.271172,7,9,25537000,8903460,5000,0.0122756
"Rhinolophus_sinicus",0.167563,0.0047902,0.00994261,2126.25,739.5,0.906195,13,5,27640600,9633750,5000,0.0132901
"Rousettus_aegyptiacus",0.180921,0.000801903,0.00153487,2129,737.25,0.303058,14,16,46481500,16099000,500,0.0218276
"Pteropus_alecto",0.181632,0.0031258,0.00594852,2130.75,736.5,0,0,3,2191880,758078,2500,0.00268413
"Pteropus_giganteus",0.0806372,0.00143166,0.00614668,2129.5,737.25,0.692128,2,1,2621700,907274,2500,0.00140844
"Pteropus_vampyrus",0.169861,0.00287959,0.00586914,2129.5,737.25,0.692005,2,1,1603760,554904,2500,0.0014088
