"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.250682,0.001282,0.0017578,2134,733.5,0.250279,50,69,215858000,74554100,1000,0.101852
"Pteronotus_parnellii",0.819934,0.00193632,0.000825642,2123.75,742.5,0.516319,43,29,75963200,26451600,500,0.0379412
"Desmodus_rotundus",0.301554,0.000447259,0.000512041,2129,735,0.365384,19,18,50167100,17365500,500,0.0236955
"Phyllostomus_discolor",0.133574,0.000137814,0.000357335,2127.25,736.75,0.445433,9,7,21279100,7372100,100,0.0105002
"Phyllostomus_hastatus",0.100156,0.000144735,0.000499233,2129,735.5,1.5596,9,2,17634400,6111680,100,0.00928619
"Artibeus_jamaicensis",1.55185,0.000120416,2.69586e-05,2128.5,739.5,0.727918,21,10,38861800,13470600,250,0.0190481
"Sturnira_hondurensis",2.9696,0.00111138,0.000129335,2129.75,736,0.433264,20,16,42474200,14722000,250,0.0201251
"Molossus_molossus",0.151903,0.00323942,0.00736971,2129.75,736,0.345426,26,26,97896500,33815900,1000,0.0474196
"Miniopterus_natalensis",0.179896,0.00178401,0.00344372,2124.5,737.75,0.308853,33,37,97896000,33900400,2500,0.0463988
"Eptesicus_fuscus",0.140615,0.000986704,0.00244222,2124.75,739.5,0.347222,8,8,22366300,7766060,1000,0.0105823
"Pipistrellus_kuhlii",0.535864,0.000394808,0.000255428,2128,737.75,0.463508,48,36,80234300,27891900,100,0.0381086
"Myotis_brandtii",0.176789,0.00321481,0.00627646,2128.75,734.75,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.164174,0.000853439,0.00179629,2128.5,735.5,0.862853,5,2,10091900,3483140,1000,0.00485649
"Myotis_davidii",0.106303,0.000578798,0.0018778,2129,734.25,0.517449,9,6,17597300,6070470,500,0.00980151
"Myotis_myotis",7.57547,0.000708245,3.23689e-05,2127.25,736.5,0.921991,8,3,12521900,4329420,250,0.0061503
"Hipposideros_armiger",0.143749,0.00259493,0.00624273,2128.25,736,0.371577,14,13,70288200,24252000,5000,0.0332282
"Rhinolophus_ferrumequinum",0.100779,0.00353679,0.0121457,2130.25,737.25,0.276414,8,10,24906600,8605690,5000,0.0122756
"Rhinolophus_sinicus",0.100158,0.00300468,0.010321,2132.75,733.75,0.172177,8,16,18038500,6211640,5000,0.0132901
"Rousettus_aegyptiacus",0.109475,0.000871212,0.00279339,2121,744.5,0.333196,20,21,41437000,14497000,500,0.0218276
"Pteropus_alecto",0.135115,0.0021312,0.00551515,2124.25,742.75,NA,NA,NA,NA,NA,2500,0.00268413
"Pteropus_giganteus",0.120229,0.00303694,0.00882511,2124.5,742.25,0,0,1,2061490,719740,2500,0.00140844
"Pteropus_vampyrus",0.0740071,0.00164356,0.00775366,2125.25,742,NA,NA,NA,NA,NA,2500,0.0014088
