"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.16739,0.00224219,0.00463407,2126,735.5,0.314605,77,84,216136000,74178900,1000,0.101852
"Pteronotus_parnellii",0.121673,0.000637803,0.0017821,2134.75,725.75,0.546806,37,23,78186500,26576100,500,0.0379412
"Desmodus_rotundus",0.154897,0.0017162,0.00377407,2135,727.25,0.298036,14,16,44345200,15104500,500,0.0236955
"Phyllostomus_discolor",17.4933,0.000693575,1.36426e-05,2130.25,733,0.721518,21,10,21156400,7268910,100,0.0105002
"Phyllostomus_hastatus",Inf,6.71745e-05,0,2132.75,731.25,0.648738,17,9,19082200,6553760,100,0.00928619
"Artibeus_jamaicensis",0.359362,0.000695636,0.000656192,2138,724.75,0.6563,29,15,38258300,12987400,250,0.0190481
"Sturnira_hondurensis",0.0566817,0.000470366,0.00282083,2136.5,726.25,0.393339,22,19,41105800,13963700,250,0.0201251
"Molossus_molossus",0.0906963,0.00123716,0.00466005,2129.5,727.5,0.272534,32,40,98867500,33681000,1000,0.0474196
"Miniopterus_natalensis",0.268005,0.00262062,0.00332938,2131.5,725.75,0.200315,20,34,98376100,33500500,2500,0.0463988
"Eptesicus_fuscus",0.185468,0.00145701,0.00267945,2130.75,726.75,0.45375,16,12,22246400,7570730,1000,0.0105823
"Pipistrellus_kuhlii",Inf,0.000306628,0,2129.5,727.25,0.940236,55,20,80489000,27519500,100,0.0381086
"Myotis_brandtii",0.0883578,0.00187903,0.00724335,2131.5,726,0,0,5,3964840,1350110,5000,0.00352876
"Myotis_lucifugus",0.131775,0.000916822,0.00237249,2130.5,726.5,0.0972849,2,7,7143230,2432250,1000,0.00485649
"Myotis_davidii",0.505924,0.00176947,0.00118881,2131.5,724.5,0.680047,8,4,17092800,5811930,500,0.00980151
"Myotis_myotis",2.60563,0.000851993,0.000111218,2131.5,725,0.737504,13,6,12264100,4174520,250,0.0061503
"Hipposideros_armiger",0.0906194,0.00308832,0.0116935,2129,730.5,0.198846,11,19,59946600,20589400,5000,0.0332282
"Rhinolophus_ferrumequinum",0.234776,0.00494392,0.00720875,2131,729.5,1.02978,3,1,20377300,6994680,5000,0.0122756
"Rhinolophus_sinicus",0.140677,0.00228668,0.00558433,2129.25,731.5,0.343436,6,6,27068400,9296260,5000,0.0132901
"Rousettus_aegyptiacus",0.387181,0.00154249,0.00135706,2133.5,726.75,0.285283,15,18,41981000,14371800,500,0.0218276
"Pteropus_alecto",0.164818,0.00171666,0.00358598,2129,733,0.172056,3,6,4430910,1524730,2500,0.00268413
"Pteropus_giganteus",0.228877,0.00262948,0.00395909,2128.5,733.5,0.172167,1,2,144755,49844,2500,0.00140844
"Pteropus_vampyrus",0.144475,0.00265532,0.00632199,2129.5,732.5,Inf,2,0,2305770,793508,2500,0.0014088
