"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.186385,0.00102038,0.00191138,2119.5,740,0.357077,68,66,215605000,74723400,1000,0.101852
"Pteronotus_parnellii",0.0827091,0.000455033,0.0019004,2129.25,735.5,0.365728,37,35,79584500,27533000,500,0.0379412
"Desmodus_rotundus",0.71262,0.000429815,0.00020936,2129,739,0.498697,26,18,50083100,17291300,500,0.0236955
"Phyllostomus_discolor",0.0880815,0.000161352,0.000635312,2126.5,737.5,0.410694,13,11,21746000,7556950,100,0.0105002
"Phyllostomus_hastatus",Inf,6.80992e-05,0,2121.5,739.5,0.580586,15,9,19678100,6854910,100,0.00928619
"Artibeus_jamaicensis",0.4637,0.00176731,0.00132297,2128.25,738.75,0.426879,16,13,37269700,12926600,250,0.0190481
"Sturnira_hondurensis",0.287349,0.000579479,0.000701273,2128,740,0.532518,23,15,37180000,12912400,250,0.0201251
"Molossus_molossus",0.25025,0.00148723,0.00206203,2127,738,0.303587,35,40,95755300,33223000,1000,0.0474196
"Miniopterus_natalensis",0.120327,0.0010589,0.00305967,2125.5,739,0.234405,23,34,95616300,33132200,2500,0.0463988
"Eptesicus_fuscus",0.162532,0.00177231,0.00377912,2128,737.5,0.23103,8,12,20144700,6981020,1000,0.0105823
"Pipistrellus_kuhlii",0.235319,4.48356e-05,6.62094e-05,2129.5,740,0.470545,42,31,80128600,27829200,100,0.0381086
"Myotis_brandtii",0.128713,0.00219572,0.00590553,2127.5,736.5,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.18833,0.00137435,0.0025289,2126.75,737,1.03889,9,3,8378880,2901590,1000,0.00485649
"Myotis_davidii",0.128292,0.000356392,0.000962219,2127.75,737,0.389207,9,8,20612100,7130970,500,0.00980151
"Myotis_myotis",0.234097,0.000392359,0.000580678,2127.25,737,Inf,2,0,11233900,3887980,250,0.0061503
"Hipposideros_armiger",0.203928,0.00323292,0.00540013,2135,727.25,0.324013,19,20,60529500,20644600,5000,0.0332282
"Rhinolophus_ferrumequinum",0.201265,0.00318911,0.00541001,2131.5,727.75,0.256445,6,8,14954600,5113380,5000,0.0122756
"Rhinolophus_sinicus",0.0824725,0.00114034,0.00473763,2131.25,730.25,0.444766,13,10,27616900,9448510,5000,0.0132901
"Rousettus_aegyptiacus",0.212628,0.000961143,0.00154713,2127.75,728.25,0.211199,8,13,40692700,13965700,500,0.0218276
"Pteropus_alecto",0.140965,0.00332649,0.00810174,2127,730.25,0,0,1,4127350,1416680,2500,0.00268413
"Pteropus_giganteus",0.146452,0.00209721,0.00493387,2126.75,732.75,0,0,4,2590630,892243,2500,0.00140844
"Pteropus_vampyrus",0.117027,0.00212029,0.00623949,2127,732.5,0,0,2,901848,310580,2500,0.0014088
