"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.124941,0.00184181,0.00516497,2122.75,743.75,0.283923,57,70,212416000,74064600,1000,0.101852
"Pteronotus_parnellii",0.351753,0.001186,0.00117297,2130,741,0.382084,33,30,80614200,28001300,500,0.0379412
"Desmodus_rotundus",0.0975607,0.00104941,0.00373074,2129.25,738.5,0.132526,8,21,46619200,16217900,500,0.0236955
"Phyllostomus_discolor",0.104273,6.66872e-05,0.000222313,2130.25,740.5,1.73919,20,4,21718500,7554490,100,0.0105002
"Phyllostomus_hastatus",0.160426,0.000257507,0.000560189,2128.25,742.75,0.896246,18,7,19674700,6857420,100,0.00928619
"Artibeus_jamaicensis",0.235358,0.000578489,0.000857257,2131.75,743.5,0.241339,9,13,39010500,13599100,250,0.0190481
"Sturnira_hondurensis",4.26153,0.00103086,8.45924e-05,2128.25,744.25,0.666844,21,11,42583700,14874500,250,0.0201251
"Molossus_molossus",0.112117,0.00106402,0.00331409,2126.25,742.5,0.250141,23,32,100634000,35023000,1000,0.0474196
"Miniopterus_natalensis",0.16627,0.00201754,0.00421426,2129.25,739.5,0.184319,17,32,91513700,31751000,2500,0.0463988
"Eptesicus_fuscus",0.132066,0.0016866,0.00443923,2125.25,738.75,0.347629,12,12,22095900,7681180,1000,0.0105823
"Pipistrellus_kuhlii",0.157637,0.000198576,0.000434039,2131,734.25,0.472899,45,33,76333300,26471800,100,0.0381086
"Myotis_brandtii",0.160957,0.00306121,0.00660668,2124.5,738,0,0,1,1427830,495768,5000,0.00352876
"Myotis_lucifugus",0.141829,0.00405627,0.00993483,2124.5,738,0,0,1,393079,136484,1000,0.00485649
"Myotis_davidii",0.163173,0.00112925,0.00240811,2124.5,739.25,0.397664,8,7,17141700,5964540,500,0.00980151
"Myotis_myotis",0.345418,0.000519369,0.000523197,2124.5,739.25,0.198755,4,7,12642700,4397400,250,0.0061503
"Hipposideros_armiger",0.155512,0.00321876,0.00716493,2129.75,737.25,0.311591,9,10,69947600,24216700,5000,0.0332282
"Rhinolophus_ferrumequinum",0.120537,0.00239978,0.00689183,2129.75,737.25,0.192577,10,18,26014600,9017660,5000,0.0122756
"Rhinolophus_sinicus",0.323535,0.00429379,0.00459572,2129.75,737.5,0.259981,6,8,22886400,7933370,5000,0.0132901
"Rousettus_aegyptiacus",0.27629,0.00194512,0.00244956,2127.5,740.25,0.277387,16,20,46357000,16073600,500,0.0218276
"Pteropus_alecto",0.259651,0.00352797,0.00470787,2128.5,737.5,0.346465,1,1,3248310,1125420,2500,0.00268413
"Pteropus_giganteus",0.122096,0.00219763,0.00623007,2129.25,737,Inf,1,0,2933760,1015930,2500,0.00140844
"Pteropus_vampyrus",0.126825,0.00258748,0.00706175,2129.25,737,Inf,1,0,1899070,657627,2500,0.0014088
