"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.0541399,0.000631234,0.00396193,2136.5,726,0.304533,66,74,216719000,73998000,1000,0.101852
"Pteronotus_parnellii",0.114118,0.000868413,0.00261911,2129,732.75,0.332798,28,29,77109500,26578400,500,0.0379412
"Desmodus_rotundus",0.194887,0.000767284,0.00136139,2127.75,735.75,0.509253,25,17,49660100,17196900,500,0.0236955
"Phyllostomus_discolor",0.19277,0.000371646,0.000671826,2125,740.5,0.740039,17,8,21483800,7481830,100,0.0105002
"Phyllostomus_hastatus",1.9047,7.48019e-05,1.35777e-05,2130.25,736.5,0.296886,12,14,19690600,6820180,100,0.00928619
"Artibeus_jamaicensis",2.79066,0.000731016,9.06231e-05,2126,735.5,0.427361,21,17,38872600,13448300,250,0.0190481
"Sturnira_hondurensis",1.00301,0.000857945,0.000295402,2129,735.25,0.406851,20,17,42593600,14729900,250,0.0201251
"Molossus_molossus",0.137102,0.00201633,0.00502526,2132,728.5,0.280757,27,33,97019400,33292000,1000,0.0474196
"Miniopterus_natalensis",0.127389,0.00157189,0.00426201,2126.5,734.5,0.306596,24,27,98611400,34013100,2500,0.0463988
"Eptesicus_fuscus",0.240963,0.000769247,0.00110718,2125.75,737.25,0.320486,13,14,20434000,7052550,1000,0.0105823
"Pipistrellus_kuhlii",0.272181,0.0005514,0.000700443,2127.25,735.5,0.479708,50,36,80579900,27831500,100,0.0381086
"Myotis_brandtii",0.2271,0.00233813,0.00353008,2131.25,730.75,Inf,1,0,4608300,1579880,5000,0.00352876
"Myotis_lucifugus",0.115641,0.000689996,0.00204959,2130.25,731.75,0.128645,3,8,10222700,3506930,1000,0.00485649
"Myotis_davidii",0.248852,0.000810332,0.00111546,2132.5,730.5,0.514026,6,4,19788400,6781160,500,0.00980151
"Myotis_myotis",0.244607,0.00113298,0.00157939,2134.25,727.75,0.912213,8,3,11964600,4092840,250,0.0061503
"Hipposideros_armiger",0.0980034,0.00223896,0.00781143,2135,730,0.171413,14,28,68327800,23424500,5000,0.0332282
"Rhinolophus_ferrumequinum",0.125157,0.00348079,0.00958435,2126.25,732.75,0.270369,11,14,22008500,7573250,5000,0.0122756
"Rhinolophus_sinicus",0.0900226,0.00267699,0.0102396,2127.25,732.5,0.375336,12,11,22240900,7652180,5000,0.0132901
"Rousettus_aegyptiacus",0.16706,0.0012706,0.00262618,2125,733.75,0.405798,20,17,42748900,14745300,500,0.0218276
"Pteropus_alecto",0.178015,0.00298573,0.00576809,2128.5,732,NA,NA,NA,NA,NA,2500,0.00268413
"Pteropus_giganteus",0.193041,0.0026757,0.00477334,2127.75,732.75,Inf,1,0,2645730,909876,2500,0.00140844
"Pteropus_vampyrus",0.218053,0.00330743,0.00522354,2127.75,732.75,Inf,2,0,2194480,754692,2500,0.0014088
