"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.191444,0.000803099,0.00146962,2118,742,0.328403,64,68,215073000,75044900,1000,0.101852
"Pteronotus_parnellii",0.0988773,0.000948201,0.00330709,2125.5,733,0.3759,26,24,75811500,26305400,500,0.0379412
"Desmodus_rotundus",0.114521,0.00110379,0.00335282,2122.25,738.25,0.925397,24,9,48636400,16878000,500,0.0236955
"Phyllostomus_discolor",0.106364,0.0002377,0.000783215,2115.75,741.5,0.489083,14,10,20399300,7126390,100,0.0105002
"Phyllostomus_hastatus",0.00542461,2.31054e-05,0.00147988,2120.5,736.75,0.754747,13,6,19021000,6625860,100,0.00928619
"Artibeus_jamaicensis",Inf,0.00057629,0,2123.5,735.25,0.441804,23,18,39908600,13798800,250,0.0190481
"Sturnira_hondurensis",0.0489376,0.00013218,0.000936601,2122.5,736,0.207866,12,20,41279100,14300900,250,0.0201251
"Molossus_molossus",0.0938351,0.00165725,0.00610882,2124.25,734.75,0.346026,32,32,98917100,34227900,1000,0.0474196
"Miniopterus_natalensis",0.103404,0.00158988,0.00530842,2125.25,733.75,0.189418,17,31,90845400,31378900,2500,0.0463988
"Eptesicus_fuscus",0.508355,0.000908071,0.000616797,2125,733.75,0.103561,3,10,21780300,7518600,1000,0.0105823
"Pipistrellus_kuhlii",0.402297,0.000138188,0.000118701,2125.5,734.5,0.532747,57,37,80244100,27749900,100,0.0381086
"Myotis_brandtii",0.201182,0.00420673,0.00722995,2125,734.75,Inf,1,0,1889120,653415,5000,0.00352876
"Myotis_lucifugus",0.081244,0.00166796,0.00709863,2125,734.75,Inf,3,0,7537380,2606260,1000,0.00485649
"Myotis_davidii",0.242793,0.000665492,0.000948837,2123.25,735,0.345964,12,12,18130800,6272610,500,0.00980151
"Myotis_myotis",0.358274,0.00027994,0.000270414,2124.5,735.25,0.251781,8,11,11851400,4102930,250,0.0061503
"Hipposideros_armiger",0.134767,0.00322455,0.00827955,2125.5,735.5,0.230371,16,24,65217800,22536400,5000,0.0332282
"Rhinolophus_ferrumequinum",0.125046,0.00281581,0.0078201,2121.5,736.75,0.123861,5,14,24988800,8666380,5000,0.0122756
"Rhinolophus_sinicus",0.124923,0.00261022,0.00723708,2123.5,735.5,0.192737,10,18,28071200,9738640,5000,0.0132901
"Rousettus_aegyptiacus",0.0899025,0.000415655,0.00160603,2119.5,736.25,0.387724,19,17,45628800,15829100,500,0.0218276
"Pteropus_alecto",0.205948,0.00210648,0.00352379,2124,731.75,0.575215,5,3,1842950,636056,2500,0.00268413
"Pteropus_giganteus",0.13769,0.00185636,0.00464746,2124.25,732.25,0.344549,1,1,2206880,760378,2500,0.00140844
"Pteropus_vampyrus",0.128836,0.00216305,0.00578738,2124.25,732.25,Inf,1,0,2865280,987131,2500,0.0014088
