"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.147879,0.00109452,0.00260284,2122.75,746.5,0.302424,63,73,216014000,75697500,1000,0.101852
"Pteronotus_parnellii",0.19292,0.00206776,0.00371232,2130.75,738,0.33462,27,28,74491100,25849400,500,0.0379412
"Desmodus_rotundus",0.421682,0.00145668,0.00120487,2124.5,741,0.32786,15,16,49851300,17433900,500,0.0236955
"Phyllostomus_discolor",Inf,0.000179018,0,2123.25,744.5,1.75224,10,2,21343300,7479700,100,0.0105002
"Phyllostomus_hastatus",0.238088,0.000288,0.00042584,2120.5,746.5,0.551951,11,7,19599800,6884270,100,0.00928619
"Artibeus_jamaicensis",1.74068,0.00101895,0.000205909,2121.5,746.25,0.575347,18,11,37892900,13323200,250,0.0190481
"Sturnira_hondurensis",0.0620209,0.000164777,0.000941125,2117.25,750,0.247019,14,20,42388800,14958300,250,0.0201251
"Molossus_molossus",0.153332,0.00147966,0.00336122,2131,742.25,0.31903,32,35,98134700,34243000,1000,0.0474196
"Miniopterus_natalensis",0.188699,0.00227332,0.00424975,2124,749.25,0.290789,24,29,97191000,34150000,2500,0.0463988
"Eptesicus_fuscus",0.192559,0.00231766,0.00420812,2128,744,0.174585,3,6,12687500,4430100,1000,0.0105823
"Pipistrellus_kuhlii",Inf,3.18805e-05,0,2129.5,743.5,0.374271,45,42,80583500,28149400,100,0.0381086
"Myotis_brandtii",0.155207,0.00208983,0.00469648,2128.75,742.5,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.123031,0.00153642,0.00435284,2128.75,742,0,0,3,6746010,2352590,1000,0.00485649
"Myotis_davidii",0.189233,0.000255329,0.000470893,2128.25,742.75,0.310605,8,9,20257100,7078440,500,0.00980151
"Myotis_myotis",0.178749,0.000375702,0.000733113,2128.75,742.5,0.388105,10,9,12587300,4396660,250,0.0061503
"Hipposideros_armiger",0.12695,0.00424029,0.0116228,2128.75,740.75,0.290465,15,18,69238700,24133700,5000,0.0332282
"Rhinolophus_ferrumequinum",0.148645,0.00493516,0.0115488,2130.25,741,0.231405,4,6,13413600,4655960,5000,0.0122756
"Rhinolophus_sinicus",0.182269,0.00560997,0.0106686,2132,739,0.485397,7,5,27673100,9594610,5000,0.0132901
"Rousettus_aegyptiacus",0.605769,0.00135551,0.000786663,2122,746,0.162283,6,13,44326000,15585600,500,0.0218276
"Pteropus_alecto",0.132661,0.00173056,0.00459164,2122.25,747,0.117264,1,3,4750490,1671190,2500,0.00268413
"Pteropus_giganteus",0.188704,0.00330607,0.00616675,2122.25,747,0.351625,1,1,314204,110482,2500,0.00140844
"Pteropus_vampyrus",0.164411,0.00344151,0.00736786,2122.25,747,0.351625,1,1,740927,260528,2500,0.0014088
