"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.180887,0.00123634,0.00239004,2125.5,743.25,0.319091,68,74,208306000,72333400,1000,0.101852
"Pteronotus_parnellii",0.161677,0.00127848,0.00272805,2130.5,735,0.49896,36,25,79686000,27611200,500,0.0379412
"Desmodus_rotundus",0.0435813,0.000389317,0.00309526,2127.75,737.25,0.389497,18,16,49147000,17015700,500,0.0236955
"Phyllostomus_discolor",0.463445,0.000207181,0.000154188,2131.75,735.25,0.484598,7,5,19640000,6798210,100,0.0105002
"Phyllostomus_hastatus",Inf,1.39495e-05,0,2129,740.25,1.04219,12,4,19686500,6839050,100,0.00928619
"Artibeus_jamaicensis",0.0837686,0.000190966,0.000788784,2130.75,737.25,0.386768,19,17,38793100,13424600,250,0.0190481
"Sturnira_hondurensis",0.288029,0.00212942,0.00255584,2128.25,735.75,0.363356,21,20,38369200,13277800,250,0.0201251
"Molossus_molossus",0.185169,0.000985755,0.00183714,2132,735.75,0.210768,31,51,100429000,34823300,1000,0.0474196
"Miniopterus_natalensis",0.125184,0.00223264,0.00613816,2130.5,733.25,0.332196,26,27,97189200,33527600,2500,0.0463988
"Eptesicus_fuscus",0.129971,0.00105309,0.00281247,2129,739,0.277558,12,15,20068600,6962750,1000,0.0105823
"Pipistrellus_kuhlii",0.0941525,0.000741159,0.00270458,2132,732.5,0.367875,47,44,79572200,27404200,100,0.0381086
"Myotis_brandtii",0.124507,0.0023038,0.00638338,2131.25,735.25,0.345415,1,1,5032310,1738230,5000,0.00352876
"Myotis_lucifugus",0.278844,0.00170643,0.00211119,2131.25,735.25,0.172555,3,6,6713720,2316970,1000,0.00485649
"Myotis_davidii",0.928071,0.00144471,0.000539077,2127.5,736.75,0.173038,5,10,17895900,6193320,500,0.00980151
"Myotis_myotis",0.243282,0.00105788,0.00150081,2131,735.5,0.690639,10,5,12787200,4415670,250,0.0061503
"Hipposideros_armiger",0.149449,0.00291066,0.00668615,2131.5,731.75,0.209388,14,23,68654200,23616700,5000,0.0332282
"Rhinolophus_ferrumequinum",0.221895,0.00355699,0.0055435,2129,736.25,0.15339,8,18,20911800,7217240,5000,0.0122756
"Rhinolophus_sinicus",0.148756,0.00223641,0.00518607,2130,734.75,0.197152,4,7,27410300,9457000,5000,0.0132901
"Rousettus_aegyptiacus",0.274099,0.00141816,0.00177415,2133.25,731.5,0.326281,21,22,44734300,15291000,500,0.0218276
"Pteropus_alecto",0.13123,0.00401351,0.0104477,2134.75,729.25,0.227482,2,3,2005460,684309,2500,0.00268413
"Pteropus_giganteus",0.0952565,0.00206438,0.00739476,2135.75,728.75,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.139664,0.00301129,0.00735693,2135.75,728.75,NA,NA,NA,NA,NA,2500,0.0014088
