"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.0862914,0.000447416,0.0017943,2134.75,738.75,0.31256,74,82,216121000,74853500,1000,0.101852
"Pteronotus_parnellii",0.186957,0.000912863,0.00167335,2142.5,734.25,0.309326,36,40,80735000,27748200,500,0.0379412
"Desmodus_rotundus",0.127277,0.000765705,0.00205678,2144.75,733.25,0.311418,20,22,47143800,16149600,500,0.0236955
"Phyllostomus_discolor",Inf,8.44855e-05,0,2141.25,738,1.37807,12,3,21960500,7565740,100,0.0105002
"Phyllostomus_hastatus",5.46344,0.000214062,1.35318e-05,2139.75,739,0.92084,24,9,19819700,6844050,100,0.00928619
"Artibeus_jamaicensis",0.922776,0.000621889,0.000231542,2141.5,735.75,0.400413,14,12,39193100,13451500,250,0.0190481
"Sturnira_hondurensis",0.552122,0.000268164,0.000167077,2141.75,736.75,0.303303,15,17,42590200,14640100,250,0.0201251
"Molossus_molossus",0.151911,0.00133531,0.00305043,2135.25,741,0.22101,23,36,95834500,33151900,1000,0.0474196
"Miniopterus_natalensis",0.169377,0.00244401,0.00500071,2135.25,740,0.190742,27,49,99158800,34324900,2500,0.0463988
"Eptesicus_fuscus",0.268686,0.00169134,0.00219147,2133.5,742.75,0.378871,12,11,19851000,6894220,1000,0.0105823
"Pipistrellus_kuhlii",0.215834,0.000203983,0.000324327,2143.25,735.5,0.570863,43,26,81284600,28057300,100,0.0381086
"Myotis_brandtii",0.306691,0.00264761,0.00298658,2139,740,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.228445,0.0012635,0.0019104,2139.5,739,0.345999,3,3,6728470,2328040,1000,0.00485649
"Myotis_davidii",0.213676,0.000657152,0.00106422,2138.5,740,0.27714,4,5,20103800,6964460,500,0.00980151
"Myotis_myotis",0.166054,0.00105838,0.00220752,2138.75,740.75,0.34637,6,6,12345000,4275940,250,0.0061503
"Hipposideros_armiger",0.112035,0.00340797,0.0105826,2134.25,742.5,0.301976,13,15,62252400,21690800,5000,0.0332282
"Rhinolophus_ferrumequinum",0.116852,0.00211643,0.00628178,2136.5,741,0.277169,12,15,23347400,8088960,5000,0.0122756
"Rhinolophus_sinicus",0.14048,0.00371885,0.0091626,2138,740,0.230969,12,18,27360300,9479070,5000,0.0132901
"Rousettus_aegyptiacus",0.324273,0.000365145,0.000391392,2134.75,742,0.189336,12,22,46606200,16177800,500,0.0218276
"Pteropus_alecto",0.120578,0.00293526,0.00843647,2135.25,740,0.0865546,1,4,4485180,1552850,2500,0.00268413
"Pteropus_giganteus",0.130169,0.00303705,0.00807486,2136,739.25,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.166971,0.00349521,0.00724473,2136,739.25,NA,NA,NA,NA,NA,2500,0.0014088
