"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.106845,0.00120814,0.00391427,2129.75,737.25,0.236914,56,82,214587000,74442200,1000,0.101852
"Pteronotus_parnellii",0.139097,0.000506199,0.00126915,2124.75,741,0.41027,39,33,79823500,27710900,500,0.0379412
"Desmodus_rotundus",0.108236,0.000531394,0.00170507,2125,738,0.309081,16,18,50052200,17403900,500,0.0236955
"Phyllostomus_discolor",0.894915,0.00046633,0.000182264,2123.5,742.75,0.38828,10,9,22067000,7711340,100,0.0105002
"Phyllostomus_hastatus",0.234864,0.000354204,0.00052746,2122.25,742.25,2.09046,12,2,19707900,6866420,100,0.00928619
"Artibeus_jamaicensis",0.174288,0.000406103,0.000805256,2127.5,735.25,0.312563,18,20,39610900,13756500,250,0.0190481
"Sturnira_hondurensis",0.127338,0.000259271,0.00071052,2122,740.5,0.332158,21,22,39956600,13903900,250,0.0201251
"Molossus_molossus",0.154744,0.00204533,0.00463993,2122.25,745,0.301987,38,44,95239100,33302100,1000,0.0474196
"Miniopterus_natalensis",0.107286,0.00140875,0.00458018,2126.5,741.75,0.202557,18,31,96245400,33575000,2500,0.0463988
"Eptesicus_fuscus",0.210102,0.00231139,0.00380526,2130,736.75,0.269115,7,9,18563400,6423040,1000,0.0105823
"Pipistrellus_kuhlii",0.170769,0.000188401,0.000383009,2133,740.5,0.363854,42,40,81254300,28156800,100,0.0381086
"Myotis_brandtii",0.0554211,0.00196616,0.0122532,2129.5,735.5,0,0,1,3043060,1051030,5000,0.00352876
"Myotis_lucifugus",0.146128,0.0015117,0.00357753,2129,736.25,0.191861,5,9,10054100,3472190,1000,0.00485649
"Myotis_davidii",0.145172,0.00147473,0.00350294,2131.5,735,0.586502,17,10,20505200,7074320,500,0.00980151
"Myotis_myotis",0.177066,0.000384826,0.000748927,2130.75,734.25,0.459469,8,6,12741900,4390870,250,0.0061503
"Hipposideros_armiger",0.145543,0.00205441,0.00490209,2126.5,738.5,0.139529,10,25,70456100,24576700,5000,0.0332282
"Rhinolophus_ferrumequinum",0.238936,0.00258708,0.00378364,2125.5,742.75,0.279267,12,15,24534700,8564680,5000,0.0122756
"Rhinolophus_sinicus",0.123154,0.00333792,0.00946522,2124,741.75,0.203674,7,12,27727500,9681210,5000,0.0132901
"Rousettus_aegyptiacus",0.0933854,0.000473991,0.00177274,2123.75,741.75,0.597321,24,14,45584600,15883400,500,0.0218276
"Pteropus_alecto",0.298388,0.00315805,0.0036767,2128,739.25,0,0,2,4166620,1447450,2500,0.00268413
"Pteropus_giganteus",0.112619,0.00161591,0.00498457,2128,739.25,0,0,1,1493860,518954,2500,0.00140844
"Pteropus_vampyrus",0.132494,0.00209912,0.00550376,2128,739.25,NA,NA,NA,NA,NA,2500,0.0014088
