"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.0926562,0.000715146,0.00257996,2142,716,0.223222,54,81,216035000,72335700,1000,0.101852
"Pteronotus_parnellii",0.153029,0.000770038,0.00170661,2133.25,723.5,0.564934,30,18,75313000,25528100,500,0.0379412
"Desmodus_rotundus",0.18295,0.00132198,0.00243316,2136.75,719.5,0.402234,25,21,47172800,15938600,500,0.0236955
"Phyllostomus_discolor",Inf,5.49287e-05,0,2135.25,726.5,0.679305,16,8,22315900,7579660,100,0.0105002
"Phyllostomus_hastatus",0.260095,0.000417704,0.000545911,2135.75,726,1.13121,10,3,17550400,5955960,100,0.00928619
"Artibeus_jamaicensis",0.24074,0.000911668,0.00128094,2134.5,722,0.386265,16,14,39711700,13421800,250,0.0190481
"Sturnira_hondurensis",0.147712,0.000261723,0.000599181,2137.25,722.75,0.434838,18,14,42597100,14406700,250,0.0201251
"Molossus_molossus",0.314283,0.00309221,0.00330532,2140.25,719,0.227547,25,37,97601600,32869200,1000,0.0474196
"Miniopterus_natalensis",0.100129,0.00239453,0.00808152,2136.5,722,0.252963,18,24,95550200,32227600,2500,0.0463988
"Eptesicus_fuscus",0.186812,0.0013999,0.0025227,2138.75,720,0.787546,7,3,20208600,6820810,1000,0.0105823
"Pipistrellus_kuhlii",0.384615,0.000343136,0.00030324,2133,725,0.656602,66,34,80815900,27335900,100,0.0381086
"Myotis_brandtii",0.126524,0.00193894,0.00517755,2137,722,0,0,1,2013050,680124,5000,0.00352876
"Myotis_lucifugus",0.158713,0.00147658,0.00314325,2137,722,0.112619,1,3,10240500,3459820,1000,0.00485649
"Myotis_davidii",1.57541,0.00139064,0.000297164,2138,719.75,0.619037,11,6,18298300,6178530,500,0.00980151
"Myotis_myotis",0.255839,0.000697947,0.000924798,2135,723.75,1.24231,11,3,12798200,4336180,250,0.0061503
"Hipposideros_armiger",0.1003,0.00279333,0.00941701,2134.5,721.75,0.297183,15,17,70652400,23796300,5000,0.0332282
"Rhinolophus_ferrumequinum",0.199386,0.00313776,0.0052856,2137,717.75,0.26861,8,10,25627900,8604900,5000,0.0122756
"Rhinolophus_sinicus",0.150286,0.00425748,0.00952044,2135.75,717.75,0.152654,5,11,28387300,9533550,5000,0.0132901
"Rousettus_aegyptiacus",0.157955,0.000898403,0.00191698,2136.25,720,0.548072,26,16,44914600,15148600,500,0.0218276
"Pteropus_alecto",0.128493,0.00283814,0.00743585,2136.5,719.25,NA,NA,NA,NA,NA,2500,0.00268413
"Pteropus_giganteus",0.291389,0.00173343,0.00200499,2136.25,720,0.673137,2,1,1997750,672378,2500,0.00140844
"Pteropus_vampyrus",0.18363,0.0014217,0.00260762,2136.25,719.5,Inf,3,0,2721640,916751,2500,0.0014088
