"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.184048,0.00163206,0.0030232,2139.75,729.5,0.1763,41,79,215814000,73311800,1000,0.101852
"Pteronotus_parnellii",0.195909,0.000413852,0.000718473,2139.75,727.75,0.341148,24,24,77003700,26269600,500,0.0379412
"Desmodus_rotundus",0.543142,0.00173521,0.00110012,2133,734.5,0.480364,21,15,47940900,16449300,500,0.0236955
"Phyllostomus_discolor",0.149578,0.000124992,0.000288301,2134,736.25,0.690661,20,10,21128500,7296300,100,0.0105002
"Phyllostomus_hastatus",2.07431,0.000321646,5.35103e-05,2133.5,736.25,0.388735,9,8,17615000,6086720,100,0.00928619
"Artibeus_jamaicensis",0.104094,0.000380437,0.00124901,2139,731,0.685093,20,10,39937800,13680500,250,0.0190481
"Sturnira_hondurensis",0.0836242,0.000219704,0.000901493,2135.5,732.75,0.647923,17,9,41637100,14282300,250,0.0201251
"Molossus_molossus",0.278377,0.00161115,0.00196869,2138,727.25,0.351705,30,29,100700000,34236300,1000,0.0474196
"Miniopterus_natalensis",0.27869,0.00138397,0.00169213,2136.5,728,0.267645,26,33,98879000,33589500,2500,0.0463988
"Eptesicus_fuscus",0.074477,0.000612275,0.00280084,2139.75,729,0.255319,9,12,21708500,7390100,1000,0.0105823
"Pipistrellus_kuhlii",0.640644,4.98097e-05,2.69276e-05,2133.75,739,0.505981,50,34,81087900,27899700,100,0.0381086
"Myotis_brandtii",0.0912336,0.00201549,0.00750136,2141.75,727.25,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.361694,0.00157347,0.00147207,2144,725.5,0.339355,4,4,8832400,2997320,1000,0.00485649
"Myotis_davidii",0.0839406,0.00105797,0.00428661,2141.25,728.25,0.29126,6,7,17988400,6112530,500,0.00980151
"Myotis_myotis",0.220443,0.000693709,0.00106942,2140.75,727.5,0.226414,6,9,12325800,4186100,250,0.0061503
"Hipposideros_armiger",0.164176,0.00314308,0.00650905,2139,727.25,0.285584,21,25,69307000,23563100,5000,0.0332282
"Rhinolophus_ferrumequinum",0.128327,0.00273493,0.00725522,2138.5,728,0.170172,2,4,24965300,8496810,5000,0.0122756
"Rhinolophus_sinicus",0.150828,0.00306147,0.006929,2137,729.5,0.127629,3,8,26944100,9170270,5000,0.0132901
"Rousettus_aegyptiacus",0.138383,0.00102974,0.00253119,2137.25,727,0.339677,19,19,45365300,15409500,500,0.0218276
"Pteropus_alecto",0.155393,0.00177026,0.00386124,2140.5,725.5,0,0,2,5130780,1739020,2500,0.00268413
"Pteropus_giganteus",0.131429,0.00197989,0.00510589,2140.5,725.5,0,0,1,134852,45706.5,2500,0.00140844
"Pteropus_vampyrus",0.123527,0.00255457,0.00700935,2140.5,725.5,0,0,1,111306,37726,2500,0.0014088
