"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.110198,0.00170569,0.00529142,2140.5,731.75,0.323772,76,80,215102000,73309700,1000,0.101852
"Pteronotus_parnellii",0.174442,0.00113436,0.00222718,2137.25,732,0.35892,21,20,81071700,27712600,500,0.0379412
"Desmodus_rotundus",0.0799753,0.000176056,0.000753687,2139.5,732.5,0.327304,22,23,50570200,17304200,500,0.0236955
"Phyllostomus_discolor",Inf,6.35149e-05,0,2137.75,733.5,0.399836,14,12,21826200,7480190,100,0.0105002
"Phyllostomus_hastatus",Inf,0.000318799,0,2136,734.75,0.343895,7,7,18822000,6472770,100,0.00928619
"Artibeus_jamaicensis",0.278511,0.000721084,0.000895177,2133.75,737.75,0.321524,14,15,39745700,13692000,250,0.0190481
"Sturnira_hondurensis",0.260385,0.000467375,0.000617836,2137.5,735.75,0.476411,25,18,42538100,14591300,250,0.0201251
"Molossus_molossus",0.128765,0.00175753,0.00466499,2141,731.75,0.319636,28,30,99255000,33991600,1000,0.0474196
"Miniopterus_natalensis",0.0814068,0.00382848,0.0161569,2136.5,734,0.267214,21,27,96336900,33097600,2500,0.0463988
"Eptesicus_fuscus",0.224514,0.00188006,0.00286304,2140.25,731.75,0.239626,7,10,22267300,7622600,1000,0.0105823
"Pipistrellus_kuhlii",Inf,0.000133886,0,2137.5,732.75,0.387265,43,38,81342500,27838200,100,0.0381086
"Myotis_brandtii",0.216846,0.00398306,0.00630681,2137,733.75,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.145169,0.00127036,0.00300192,2137.5,733.25,0.343327,4,4,9244860,3174010,1000,0.00485649
"Myotis_davidii",0.40095,0.000729537,0.000622967,2137.25,731.75,0.771513,9,4,19221900,6591080,500,0.00980151
"Myotis_myotis",0.165263,0.00066807,0.00139054,2136,734.75,0.343855,7,7,11573600,3979630,250,0.0061503
"Hipposideros_armiger",0.154033,0.0031109,0.00687347,2142.75,729.25,0.360236,18,17,68879400,23434400,5000,0.0332282
"Rhinolophus_ferrumequinum",0.140488,0.00278632,0.00676161,2140.5,729.75,0.536079,11,7,23613800,8055630,5000,0.0122756
"Rhinolophus_sinicus",0.141841,0.00316008,0.00761286,2140,731.25,0.255981,9,12,27654500,9438700,5000,0.0132901
"Rousettus_aegyptiacus",0.0605121,0.000550975,0.00309775,2142.75,729,0.25528,15,20,44673900,15205800,500,0.0218276
"Pteropus_alecto",0.172311,0.0034366,0.00678001,2141.5,728,Inf,1,0,4013170,1364270,2500,0.00268413
"Pteropus_giganteus",0.114295,0.00149397,0.00444353,2141.5,728,Inf,1,0,2811790,955864,2500,0.00140844
"Pteropus_vampyrus",0.107155,0.00183846,0.00583253,2141.5,728,Inf,1,0,1188530,404040,2500,0.0014088
