"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.294827,0.00217906,0.00260237,2118,745.75,0.305924,62,71,215528000,75506400,1000,0.101852
"Pteronotus_parnellii",0.524362,0.000593362,0.000399314,2114.75,746.25,0.363005,34,33,80084100,28215900,500,0.0379412
"Desmodus_rotundus",2.68135,0.00126278,0.000165095,2118.75,742.75,0.417819,25,21,49703800,17444500,500,0.0236955
"Phyllostomus_discolor",0.44655,0.0004812,0.000379833,2115,745.5,1.3218,15,4,16325300,5754330,100,0.0105002
"Phyllostomus_hastatus",Inf,0.000227403,0,2113,743,1.23254,14,4,19086000,6721200,100,0.00928619
"Artibeus_jamaicensis",0.28789,0.0013344,0.00162261,2116,740.75,0.739831,19,9,38420500,13464300,250,0.0190481
"Sturnira_hondurensis",0.136105,0.000709618,0.00182478,2120.75,742.25,0.653384,28,15,41692400,14593500,250,0.0201251
"Molossus_molossus",0.123034,0.00277313,0.00784944,2122.75,739.25,0.255631,22,30,90667000,31605400,1000,0.0474196
"Miniopterus_natalensis",0.144478,0.0026165,0.00630991,2121,739,0.174307,14,28,90054000,31394200,2500,0.0463988
"Eptesicus_fuscus",0.184303,0.00200598,0.00383103,2118,745.5,0.19515,5,9,20527700,7210740,1000,0.0105823
"Pipistrellus_kuhlii",0.148033,0.000190223,0.000445769,2125.25,737.25,0.518814,55,37,80538400,28109500,100,0.0381086
"Myotis_brandtii",0.151113,0.003734,0.00865327,2120.25,742.5,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.160181,0.00151738,0.00331469,2121.25,742.25,0.291762,5,6,8246210,2887120,1000,0.00485649
"Myotis_davidii",0.185864,0.000472642,0.000885884,2122.75,739.5,0.232459,6,9,19175600,6686290,500,0.00980151
"Myotis_myotis",0.326102,0.00128252,0.00137463,2120.75,741.25,0.52333,3,2,9509680,3317800,250,0.0061503
"Hipposideros_armiger",0.155507,0.00359011,0.00806097,2121.5,740.75,0.151492,10,23,68697800,23936500,5000,0.0332282
"Rhinolophus_ferrumequinum",0.111391,0.00387461,0.0121068,2122.5,738.75,1.39048,4,1,23191000,8061690,5000,0.0122756
"Rhinolophus_sinicus",0.133888,0.00206339,0.00536211,2123.25,738.75,0.248333,5,7,28081700,9763080,5000,0.0132901
"Rousettus_aegyptiacus",0.031501,0.000472247,0.00523978,2121.5,741.5,0.350441,17,17,41455200,14527600,500,0.0218276
"Pteropus_alecto",0.0926804,0.00243476,0.00922567,2120,744.5,Inf,1,0,4093240,1436180,2500,0.00268413
"Pteropus_giganteus",0.202437,0.00258021,0.00446544,2120.75,743,0,0,2,812247,284569,2500,0.00140844
"Pteropus_vampyrus",0.141454,0.00234827,0.00581608,2120.75,743,0,0,2,167539,58697,2500,0.0014088
