"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.111506,0.000969535,0.0029911,2131.5,733.25,0.255318,68,92,215952000,74596400,1000,0.101852
"Pteronotus_parnellii",0.276795,0.000290601,0.000364835,2123,737.75,0.260577,30,40,76960200,26738800,500,0.0379412
"Desmodus_rotundus",0.105787,0.000450689,0.00148881,2119,740.5,0.497793,20,14,46224300,16107100,500,0.0236955
"Phyllostomus_discolor",15.1485,0.000583514,1.34771e-05,2120.75,742,0.444544,14,11,20481400,7153820,100,0.0105002
"Phyllostomus_hastatus",2.50407,0.000287722,4.0106e-05,2121.5,740.5,0.699047,12,6,19318700,6752340,100,0.00928619
"Artibeus_jamaicensis",1.17163,0.000694509,0.000206579,2121.25,739.25,1.04778,24,8,39825500,13909400,250,0.0190481
"Sturnira_hondurensis",0.114157,0.000769687,0.00235855,2119,741.25,0.430421,16,13,40854500,14287500,250,0.0201251
"Molossus_molossus",0.198029,0.00322115,0.00565452,2122.25,737.75,0.284918,32,39,97269100,33776100,1000,0.0474196
"Miniopterus_natalensis",0.126576,0.00208525,0.00569414,2126.5,735,0.248927,23,32,93156300,32263100,2500,0.0463988
"Eptesicus_fuscus",0.16102,0.000913417,0.00196559,2126.25,736.75,0.0800931,3,13,22026400,7644710,1000,0.0105823
"Pipistrellus_kuhlii",0.40454,4.62892e-05,4.00249e-05,2121.25,742,0.44152,38,30,78970900,27526800,100,0.0381086
"Myotis_brandtii",0.132764,0.00230816,0.00603029,2125.5,737.25,0.231204,2,3,6012820,2085290,5000,0.00352876
"Myotis_lucifugus",0.102867,0.00108335,0.00365297,2125.5,737.25,0.17345,2,4,6590860,2286360,1000,0.00485649
"Myotis_davidii",0.151291,0.00204863,0.00468672,2125.75,735.75,0.288363,5,6,14398100,4982250,500,0.00980151
"Myotis_myotis",0.112368,0.000153048,0.000473405,2124,738.25,Inf,6,0,10284100,3563190,250,0.0061503
"Hipposideros_armiger",0.153111,0.00281944,0.00635136,2130.25,734.75,0.224123,11,17,66292900,22961900,5000,0.0332282
"Rhinolophus_ferrumequinum",0.121203,0.00460216,0.0131863,2128,739,0.192825,5,9,25595700,8883870,5000,0.0122756
"Rhinolophus_sinicus",0.101331,0.00367305,0.0126054,2126.5,739.5,0.260472,9,12,25431300,8832210,5000,0.0132901
"Rousettus_aegyptiacus",0.342427,0.000929682,0.000953616,2121.75,745.25,0.284273,17,21,46244800,16239300,500,0.0218276
"Pteropus_alecto",0.0993116,0.00195615,0.00692845,2122.25,746.5,0,0,1,184636,64945.5,2500,0.00268413
"Pteropus_giganteus",0.107792,0.00180319,0.00588419,2122.25,746.5,0.351749,1,1,2945680,1036140,2500,0.00140844
"Pteropus_vampyrus",0.122354,0.00249069,0.00716033,2122.25,746.5,NA,NA,NA,NA,NA,2500,0.0014088
