"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",1.91106,0.00178495,0.000330809,2110.5,747.5,0.286844,69,85,213427000,75416000,1000,0.101852
"Pteronotus_parnellii",0.468943,0.000622891,0.00046962,2114.25,747.5,0.353821,28,28,79925500,28279300,500,0.0379412
"Desmodus_rotundus",0.284447,0.00108804,0.00134422,2115,743.25,0.702081,24,12,46356900,16273100,500,0.0236955
"Phyllostomus_discolor",0.197451,0.00019146,0.000341547,2116.5,745.5,0.4838,11,8,21006900,7391380,100,0.0105002
"Phyllostomus_hastatus",0.14782,2.76364e-05,6.57871e-05,2116.5,744.75,1.28826,11,3,16926400,5946990,100,0.00928619
"Artibeus_jamaicensis",0.857189,0.00153693,0.000635426,2112.75,748.75,0.561426,19,12,38098700,13509200,250,0.0190481
"Sturnira_hondurensis",Inf,8.86541e-05,0,2114,747,0.318468,18,20,42377100,14995300,250,0.0201251
"Molossus_molossus",0.119176,0.00133774,0.00398099,2110.5,748.5,0.299739,33,39,98712800,34967700,1000,0.0474196
"Miniopterus_natalensis",0.0912093,0.00217492,0.00833647,2120.25,741.25,0.203353,22,38,97088900,34102100,2500,0.0463988
"Eptesicus_fuscus",0.11245,0.00106843,0.00337448,2111.75,750,0.456664,9,7,20037000,7116780,1000,0.0105823
"Pipistrellus_kuhlii",0.315971,0.00057181,0.000639506,2116,747.75,0.656678,50,27,80022200,28376400,100,0.0381086
"Myotis_brandtii",0.174418,0.00308617,0.00626639,2113.5,748.5,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.18216,0.00295299,0.0057432,2112.75,748.5,0.354212,2,2,6535940,2315110,1000,0.00485649
"Myotis_davidii",0.176683,0.00177378,0.00355986,2113,749.25,2.12647,6,1,18003000,6380500,500,0.00980151
"Myotis_myotis",0.0308475,0.000131517,0.00151552,2112,750.75,0.709424,4,2,12626100,4478620,250,0.0061503
"Hipposideros_armiger",0.127262,0.00300238,0.008283,2116.25,743,0.422264,18,15,65452300,23031800,5000,0.0332282
"Rhinolophus_ferrumequinum",0.103259,0.00234747,0.00802654,2115.75,747,0.308457,7,8,21404500,7545560,5000,0.0122756
"Rhinolophus_sinicus",0.234429,0.00351978,0.00529393,2115.75,746,0.503281,10,7,27131900,9558470,5000,0.0132901
"Rousettus_aegyptiacus",0.155108,0.00194979,0.00443116,2117,746.25,0.249677,17,24,43021800,15164500,500,0.0218276
"Pteropus_alecto",0.240106,0.00313964,0.00461889,2114.75,747,0,0,3,5107680,1803450,2500,0.00268413
"Pteropus_giganteus",0.127457,0.00194434,0.00538362,2115.25,746.5,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.11637,0.00294354,0.00892687,2115.25,746.5,NA,NA,NA,NA,NA,2500,0.0014088
