"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.244791,0.00295533,0.00422644,2115.25,740.5,0.297102,62,73,212861000,74461500,1000,0.101852
"Pteronotus_parnellii",0.179004,0.000459153,0.000889471,2121.75,735.75,0.478719,44,32,79981400,27846300,500,0.0379412
"Desmodus_rotundus",0.35304,0.000395864,0.000394092,2114.75,743.25,0.561651,16,10,50007100,17554100,500,0.0236955
"Phyllostomus_discolor",0.0107175,1.85923e-05,0.000603356,2119,737,1.11222,16,5,20834000,7241260,100,0.0105002
"Phyllostomus_hastatus",Inf,0.000106882,0,2119,736.75,1.12715,13,4,18386200,6376620,100,0.00928619
"Artibeus_jamaicensis",0.565519,0.000145249,9.01574e-05,2115.25,742.5,0.481704,22,16,40181700,14076900,250,0.0190481
"Sturnira_hondurensis",0.0945416,0.000184861,0.00068622,2115,742.25,0.447374,23,18,41913200,14674600,250,0.0201251
"Molossus_molossus",0.297681,0.000918919,0.00107094,2120.75,735.75,0.591096,34,20,100233000,34851300,1000,0.0474196
"Miniopterus_natalensis",0.165645,0.00221998,0.00466075,2119.25,737,0.286306,23,28,91876500,32023300,2500,0.0463988
"Eptesicus_fuscus",0.195593,0.000568339,0.00101155,2118.5,737.5,0.208612,9,15,19891100,6915870,1000,0.0105823
"Pipistrellus_kuhlii",0.516447,0.000635831,0.000432705,2114.75,743.25,0.496223,44,31,79971000,27958800,100,0.0381086
"Myotis_brandtii",0.142641,0.00271921,0.00663404,2119.25,737.5,0.17398,1,2,2142810,745612,5000,0.00352876
"Myotis_lucifugus",0.121702,0.00107511,0.00307039,2119.75,736.75,0.173998,2,4,10121700,3522300,1000,0.00485649
"Myotis_davidii",0.092188,0.000474094,0.00179924,2117.25,740.75,0.348805,8,8,20652100,7203570,500,0.00980151
"Myotis_myotis",0.0890392,0.000629683,0.0024633,2118.75,738,1.56976,9,2,12332900,4302130,250,0.0061503
"Hipposideros_armiger",0.141219,0.00439718,0.0108969,2114.5,740,0.157189,9,20,66099100,23089000,5000,0.0332282
"Rhinolophus_ferrumequinum",0.123833,0.00333455,0.00943955,2115.25,741.5,0.700214,10,5,23571600,8252570,5000,0.0122756
"Rhinolophus_sinicus",0.104267,0.00214715,0.00718282,2117.25,738.5,0.378532,13,12,28067800,9807310,5000,0.0132901
"Rousettus_aegyptiacus",0.63809,0.00067426,0.000372484,2112.75,744.75,0.541167,17,11,45863900,16060000,500,0.0218276
"Pteropus_alecto",0.0974508,0.00154545,0.00549698,2119.75,734.75,0.17346,2,4,3154220,1094260,2500,0.00268413
"Pteropus_giganteus",0.154538,0.00228996,0.00514152,2119.75,735.5,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.116093,0.00227296,0.00679339,2119.75,735.5,NA,NA,NA,NA,NA,2500,0.0014088
