"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.113119,0.00144906,0.00442457,2134.5,737.25,0.319443,68,74,214352000,74514900,1000,0.101852
"Pteronotus_parnellii",0.111334,0.000812183,0.00254208,2130.75,742.5,0.349292,26,26,78344700,27365200,500,0.0379412
"Desmodus_rotundus",0.155723,0.000615385,0.00137877,2131,743.5,0.36577,21,20,50408200,17559800,500,0.0236955
"Phyllostomus_discolor",Inf,0.000500107,0,2130.5,744.75,0.349588,10,10,21111400,7380310,100,0.0105002
"Phyllostomus_hastatus",0.0860266,9.98767e-05,0.000407461,2127.75,746.75,0.262609,6,8,19122300,6695610,100,0.00928619
"Artibeus_jamaicensis",0.130998,0.00104742,0.00278312,2131,741.75,0.588675,27,16,37243000,12992000,250,0.0190481
"Sturnira_hondurensis",1.35676,0.000370135,9.54813e-05,2125.75,744,0.536936,23,15,42272100,14802700,250,0.0201251
"Molossus_molossus",0.395348,0.001838,0.00162034,2133.25,743.5,0.246715,34,48,97962200,34120600,1000,0.0474196
"Miniopterus_natalensis",0.17034,0.00204362,0.00416557,2132,740.25,0.284064,27,33,98813500,34307000,2500,0.0463988
"Eptesicus_fuscus",0.270434,0.00205185,0.00263196,2132.5,739.75,0.192938,5,9,19390700,6734140,1000,0.0105823
"Pipistrellus_kuhlii",1.45054,0.000276889,6.65503e-05,2129,742.25,0.453553,39,30,79768000,27830000,100,0.0381086
"Myotis_brandtii",0.184124,0.00331874,0.00622486,2134.75,737.25,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.177008,0.00145876,0.00284614,2134.75,737.25,NA,NA,NA,NA,NA,1000,0.00485649
"Myotis_davidii",0.229135,0.000898427,0.00135506,2134,737.5,0.561568,13,8,20119500,6952910,500,0.00980151
"Myotis_myotis",0.264664,0.000366611,0.000479203,2134,738.25,0.415176,6,5,11808600,4085530,250,0.0061503
"Hipposideros_armiger",0.271616,0.00529759,0.00677045,2131.75,740,0.347549,13,13,68352700,23755900,5000,0.0332282
"Rhinolophus_ferrumequinum",0.117727,0.00437485,0.0129186,2132.25,741.25,0.304304,7,8,13569100,4719000,5000,0.0122756
"Rhinolophus_sinicus",0.164688,0.00366982,0.00775463,2130.75,741.5,0.255396,11,15,27772900,9672410,5000,0.0132901
"Rousettus_aegyptiacus",0.0822166,0.001047,0.0044256,2131.5,740.75,0.348125,19,19,41774900,14542900,500,0.0218276
"Pteropus_alecto",0.0838587,0.00121381,0.00505077,2130,743.25,NA,NA,NA,NA,NA,2500,0.00268413
"Pteropus_giganteus",0.310646,0.00356992,0.00401003,2130,743.25,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.213258,0.00300747,0.00492098,2130,743.25,0,0,1,1767900,616898,2500,0.0014088
