"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.103713,0.00111603,0.00376019,2122,741.5,0.336125,57,59,214839000,74746500,1000,0.101852
"Pteronotus_parnellii",0.450601,0.00112026,0.000859608,2125.75,735,0.237137,30,44,79243500,27561000,500,0.0379412
"Desmodus_rotundus",0.126115,0.000349465,0.000961488,2124.75,737.25,0.241749,16,23,49849600,17323400,500,0.0236955
"Phyllostomus_discolor",0.147284,0.000123963,0.000292872,2123.75,739,0.870437,20,8,21654700,7539620,100,0.0105002
"Phyllostomus_hastatus",1.27075,0.000242381,6.63664e-05,2121.75,738.25,0.478212,11,8,19689900,6847950,100,0.00928619
"Artibeus_jamaicensis",0.121658,0.00107454,0.00307207,2123.25,738.5,0.318613,11,12,35712300,12412800,250,0.0190481
"Sturnira_hondurensis",0.162712,0.000281157,0.000600795,2124,738.5,0.420093,23,19,42628800,14793600,250,0.0201251
"Molossus_molossus",0.18283,0.000961595,0.00181727,2126.5,734.75,0.356719,36,35,99918300,34652700,1000,0.0474196
"Miniopterus_natalensis",0.198476,0.00307641,0.00540559,2119.75,739.25,0.209654,18,30,91038300,31810800,2500,0.0463988
"Eptesicus_fuscus",0.204261,0.00212897,0.00365604,2116.75,742.5,0.105293,3,10,21345900,7491880,1000,0.0105823
"Pipistrellus_kuhlii",0.571555,0.000278585,0.000171856,2112.25,744.75,0.533767,47,31,78455100,27620800,100,0.0381086
"Myotis_brandtii",0.221176,0.00245152,0.00388492,2117,742,0.350457,2,2,7160500,2509440,5000,0.00352876
"Myotis_lucifugus",0.161963,0.00161199,0.00348842,2117,742,0.233654,2,3,7865010,2756530,1000,0.00485649
"Myotis_davidii",0.132692,0.00113072,0.00298938,2117.25,742.75,0.393831,9,8,19986800,6996810,500,0.00980151
"Myotis_myotis",0.657883,0.00153206,0.000815647,2118.5,742,0.350453,5,5,12587300,4411250,250,0.0061503
"Hipposideros_armiger",0.118045,0.00361975,0.0106815,2121.5,739,0.18302,10,19,69764100,24259600,5000,0.0332282
"Rhinolophus_ferrumequinum",0.149029,0.00312791,0.00728364,2123.75,737,0.133903,5,13,25654000,8931370,5000,0.0122756
"Rhinolophus_sinicus",0.100911,0.00299379,0.0102908,2124,736.75,0.133805,5,13,24940100,8676480,5000,0.0132901
"Rousettus_aegyptiacus",0.145761,0.00057557,0.00137802,2119.75,739.75,0.269421,17,22,43447100,15148400,500,0.0218276
"Pteropus_alecto",0.171322,0.0020418,0.0041516,2120,738.5,0.347872,2,2,3851280,1339750,2500,0.00268413
"Pteropus_giganteus",0.171316,0.00285742,0.00581018,2120,738.5,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.114064,0.0024551,0.00749782,2120,738.5,NA,NA,NA,NA,NA,2500,0.0014088
