"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.135525,0.00159957,0.00406696,2127.25,733,0.302864,69,79,214087000,74236400,1000,0.101852
"Pteronotus_parnellii",1.59221,0.000785388,0.00017111,2121,735.75,0.306368,22,25,79199100,27572900,500,0.0379412
"Desmodus_rotundus",0.242192,0.00183084,0.002645,2118.5,741.25,0.30221,13,15,49132400,17132700,500,0.0236955
"Phyllostomus_discolor",Inf,0.000580723,0,2121.25,741,0.232787,8,12,22261900,7773430,100,0.0105002
"Phyllostomus_hastatus",0.0129414,2.82278e-05,0.000761418,2122,740.75,0.313859,9,10,18935300,6603350,100,0.00928619
"Artibeus_jamaicensis",0.110749,0.000288336,0.000900499,2125.75,735.25,0.288174,15,18,40207200,13904000,250,0.0190481
"Sturnira_hondurensis",6.69335,0.000103573,5.40176e-06,2121.25,740.5,1.0867,25,8,41884400,14565000,250,0.0201251
"Molossus_molossus",0.133023,0.00144326,0.0037883,2116.5,739,0.239107,24,35,96514400,33654400,1000,0.0474196
"Miniopterus_natalensis",0.203046,0.00239009,0.00407417,2119.25,733.5,0.225684,26,40,97419800,33824800,2500,0.0463988
"Eptesicus_fuscus",0.203059,0.00136193,0.00231444,2122,732.25,0.692107,10,5,21161700,7323080,1000,0.0105823
"Pipistrellus_kuhlii",Inf,4.17077e-05,0,2114.5,742.75,0.511763,44,30,80155200,27968500,100,0.0381086
"Myotis_brandtii",0.12034,0.00276839,0.00796925,2121,734.75,0,0,1,3321490,1150620,5000,0.00352876
"Myotis_lucifugus",0.198933,0.00238785,0.00416391,2119.5,735.25,0.34684,4,4,10041300,3482730,1000,0.00485649
"Myotis_davidii",0.59468,0.00105274,0.000614248,2119,735.25,0.173532,5,10,20175700,7002240,500,0.00980151
"Myotis_myotis",0.384581,0.000354304,0.000318488,2121.75,733.5,0.346404,2,2,9678190,3352570,250,0.0061503
"Hipposideros_armiger",0.154527,0.00354764,0.00794491,2121,734,0.263378,19,25,67571700,23417000,5000,0.0332282
"Rhinolophus_ferrumequinum",0.119698,0.00306876,0.00886718,2120.75,733.5,0.0798221,3,13,24613600,8513750,5000,0.0122756
"Rhinolophus_sinicus",0.0852013,0.00256005,0.010385,2122.25,733.5,0.302947,7,8,27901600,9660240,5000,0.0132901
"Rousettus_aegyptiacus",0.203141,0.000744524,0.0012727,2119.5,736,0.493135,27,19,43980700,15262200,500,0.0218276
"Pteropus_alecto",0.112955,0.00148734,0.00457711,2119.5,736.75,Inf,1,0,3366160,1169160,2500,0.00268413
"Pteropus_giganteus",0.0868453,0.00201998,0.00808884,2119.25,737,0.173762,1,2,2787230,968628,2500,0.00140844
"Pteropus_vampyrus",0.184792,0.00366474,0.0068936,2119.5,736.75,0.34746,1,1,1630000,566359,2500,0.0014088
