"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.126789,0.00204071,0.00548026,2131.5,725.75,0.382802,79,70,214793000,72855900,1000,0.101852
"Pteronotus_parnellii",0.166897,0.002761,0.00557691,2138,720.75,0.295452,28,32,73923800,24961000,500,0.0379412
"Desmodus_rotundus",0.0440488,0.000618591,0.00470349,2143,717.75,0.303689,19,21,49765200,16704000,500,0.0236955
"Phyllostomus_discolor",1.97416,0.000473111,8.09864e-05,2137.25,722.25,0.289322,12,14,19997400,6749960,100,0.0105002
"Phyllostomus_hastatus",0,0,0.000798601,2133,723.25,1.69018,15,3,16679300,5638210,100,0.00928619
"Artibeus_jamaicensis",0.152621,0.000457426,0.00101507,2135.5,723.25,0.437214,22,17,40538500,13695800,250,0.0190481
"Sturnira_hondurensis",0.191565,0.00130558,0.00232129,2133.75,726.75,0.77149,25,11,39658000,13462100,250,0.0201251
"Molossus_molossus",0.0595197,0.000492352,0.00279736,2137.25,722.75,0.317982,32,34,101157000,34176400,1000,0.0474196
"Miniopterus_natalensis",0.141071,0.00268661,0.00642894,2140.25,722.5,0.217381,18,28,97584700,32998100,2500,0.0463988
"Eptesicus_fuscus",0.20006,0.00292326,0.00493671,2137.75,722.25,0.676006,6,3,17499100,5914740,1000,0.0105823
"Pipistrellus_kuhlii",Inf,0.000276688,0,2134,727.75,0.634741,41,22,80413400,27388200,100,0.0381086
"Myotis_brandtii",0.29255,0.00249404,0.00287227,2139.25,720.75,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.0878283,0.000673107,0.00258688,2139,722,0.168459,1,2,9754980,3286620,1000,0.00485649
"Myotis_davidii",0.658856,0.000339787,0.000173654,2140.5,720.75,0.252682,6,8,19558100,6589290,500,0.00980151
"Myotis_myotis",0.388813,0.000496852,0.000431434,2138.5,722,0.472416,7,5,12711400,4289330,250,0.0061503
"Hipposideros_armiger",0.107221,0.00116417,0.00365733,2137.5,720,0.27805,14,17,69062200,23317600,5000,0.0332282
"Rhinolophus_ferrumequinum",0.133125,0.00274205,0.00694777,2137.5,721,0.168759,4,8,24409000,8238500,5000,0.0122756
"Rhinolophus_sinicus",0.148658,0.00353847,0.00799355,2140.25,718.75,0.449762,8,6,23618000,7966850,5000,0.0132901
"Rousettus_aegyptiacus",0.323509,0.00105059,0.00109185,2138.5,719,0.455442,19,14,44203200,14834100,500,0.0218276
"Pteropus_alecto",0.135137,0.00237901,0.00591408,2138.75,718.5,0,0,1,4455020,1496640,2500,0.00268413
"Pteropus_giganteus",0.0872454,0.00222885,0.00858233,2138.75,718.5,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.0915004,0.00259088,0.00951241,2138.75,718.5,NA,NA,NA,NA,NA,2500,0.0014088
