"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.100766,0.000448783,0.00155106,2127,740.75,0.321579,84,91,216307000,75356500,1000,0.101852
"Pteronotus_parnellii",0.37363,0.00104499,0.000985065,2119.5,746.5,0.416368,32,27,78988400,27749500,500,0.0379412
"Desmodus_rotundus",0.187782,0.000504717,0.000947285,2119.5,747,0.295717,16,19,50134400,17605400,500,0.0236955
"Phyllostomus_discolor",0.018402,4.71587e-06,9.05796e-05,2120.5,749.5,0.647658,11,6,21346200,7540940,100,0.0105002
"Phyllostomus_hastatus",Inf,0.000333682,0,2121.75,749,0.317869,9,10,19135800,6758520,100,0.00928619
"Artibeus_jamaicensis",0.0586009,0.000381348,0.00228339,2122.5,744.75,0.420152,24,20,40064900,14027800,250,0.0190481
"Sturnira_hondurensis",0.135196,0.000167445,0.000435268,2122,745.75,0.79752,25,11,42152500,14791700,250,0.0201251
"Molossus_molossus",0.14623,0.00120644,0.00289815,2122.25,745.5,0.286092,22,27,97098200,34092400,1000,0.0474196
"Miniopterus_natalensis",0.0800599,0.0025753,0.0111179,2128,735.5,0.268064,27,35,89490900,31097300,2500,0.0463988
"Eptesicus_fuscus",0.131518,0.00151037,0.0040059,2120,739.5,0.233232,8,12,18636600,6519980,1000,0.0105823
"Pipistrellus_kuhlii",Inf,9.40734e-06,0,2126,736.5,0.572,54,33,79717000,27865500,100,0.0381086
"Myotis_brandtii",0.119396,0.00247522,0.00723445,2122,740.5,0.349558,1,1,6998000,2446210,5000,0.00352876
"Myotis_lucifugus",0.193439,0.00165084,0.00298116,2121.25,741,0.349359,2,2,9637660,3367000,1000,0.00485649
"Myotis_davidii",0.208863,0.00101768,0.00170321,2121.25,741.5,0.30587,7,8,20480700,7159340,500,0.00980151
"Myotis_myotis",0.55637,0.000698004,0.000439343,2120.25,742.5,0.299995,6,7,7938650,2778480,250,0.0061503
"Hipposideros_armiger",0.233533,0.00230733,0.00344099,2124.75,740,0.615234,30,17,69704400,24301200,5000,0.0332282
"Rhinolophus_ferrumequinum",0.110384,0.00199937,0.00628964,2126,738.25,0.284476,9,11,25693100,8933300,5000,0.0122756
"Rhinolophus_sinicus",0.100328,0.00302731,0.0104896,2126.5,739.25,0.195396,9,16,24662200,8566940,5000,0.0132901
"Rousettus_aegyptiacus",0.0667803,0.000607567,0.00318152,2124,742.75,0.25171,18,25,44871700,15687000,500,0.0218276
"Pteropus_alecto",0.0676957,0.00173946,0.0089618,2126.75,741.75,0,0,3,2354590,820564,2500,0.00268413
"Pteropus_giganteus",0.15117,0.00317497,0.00731847,2127.25,741.25,0,0,1,1288960,449198,2500,0.00140844
"Pteropus_vampyrus",0.150395,0.00329959,0.00764581,2127,741.25,NA,NA,NA,NA,NA,2500,0.0014088
