"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.120686,0.00257473,0.00755753,2120,751,0.218702,47,76,210759000,74534100,1000,0.101852
"Pteronotus_parnellii",0.290931,0.0009352,0.00113761,2119.25,750,0.364468,35,34,76910600,27230500,500,0.0379412
"Desmodus_rotundus",0.724988,0.00109455,0.000537654,2117.25,754,0.411162,15,13,47799300,17032800,500,0.0236955
"Phyllostomus_discolor",0.0647398,0.000278309,0.00152648,2118.5,752.25,0.406477,8,7,19528800,6945760,100,0.0105002
"Phyllostomus_hastatus",Inf,9.65298e-05,0,2118.75,752,0.82925,14,6,18772400,6671570,100,0.00928619
"Artibeus_jamaicensis",0.174338,0.000206065,0.00042147,2118.75,755.5,0.564726,19,12,39705400,14161700,250,0.0190481
"Sturnira_hondurensis",0.400218,0.00169473,0.00151079,2118.25,755.75,0.335137,16,17,36105000,12856400,250,0.0201251
"Molossus_molossus",0.0944198,0.00141399,0.00532189,2117.5,752.5,0.354889,32,32,99200200,35205000,1000,0.0474196
"Miniopterus_natalensis",0.101853,0.0033334,0.0116301,2114.75,751.5,0.236203,24,36,86968300,30813200,2500,0.0463988
"Eptesicus_fuscus",0.162007,0.0018595,0.00406936,2118.25,751,0.177129,5,10,20738300,7346720,1000,0.0105823
"Pipistrellus_kuhlii",0.261145,0.000180341,0.000242581,2123,745.75,0.723077,47,23,78554100,27796100,100,0.0381086
"Myotis_brandtii",0.129297,0.00215987,0.00591072,2121.75,750.75,1.06355,3,1,3638720,1289990,5000,0.00352876
"Myotis_lucifugus",0.146397,0.00226109,0.00546862,2121.75,751.25,0.707253,6,3,9591670,3391870,1000,0.00485649
"Myotis_davidii",0.212271,0.000549929,0.000912262,2123.5,747.75,0.176563,5,10,14868100,5250310,500,0.00980151
"Myotis_myotis",0.175723,0.00166824,0.00336753,2120,752,0.177317,3,6,9943820,3526420,250,0.0061503
"Hipposideros_armiger",0.172435,0.00338773,0.00691348,2123.5,747.25,0.573601,26,16,66504700,23475200,5000,0.0332282
"Rhinolophus_ferrumequinum",0.121074,0.00253441,0.00742039,2119.25,751.25,0.29543,10,12,25094900,8896550,5000,0.0122756
"Rhinolophus_sinicus",0.117237,0.00349621,0.01058,2118.25,751.5,0.177376,5,10,25022100,8876680,5000,0.0132901
"Rousettus_aegyptiacus",0.0968427,0.000391304,0.00143585,2115.5,751.75,0.356257,19,19,45537300,16223000,500,0.0218276
"Pteropus_alecto",0.118139,0.00320005,0.00966113,2114,754,0,0,1,1314910,468988,2500,0.00268413
"Pteropus_giganteus",0.128655,0.00177689,0.00491347,2114.5,752.25,0.356711,3,3,640467,228462,2500,0.00140844
"Pteropus_vampyrus",0.162503,0.0016928,0.00370593,2114.5,752.25,0.356221,3,3,2048530,729728,2500,0.0014088
