"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.130634,0.000763056,0.00202622,2127.5,738,0.233454,56,83,215773000,74660100,1000,0.101852
"Pteronotus_parnellii",0.547498,0.00126806,0.000803021,2130,738.5,0.49445,30,21,77364600,26777100,500,0.0379412
"Desmodus_rotundus",0.0934828,0.00105691,0.00392218,2129.5,738.75,0.646002,28,15,47525800,16447400,500,0.0236955
"Phyllostomus_discolor",0.201833,0.000397537,0.000674075,2134.5,730.5,0.742128,13,6,21856000,7486120,100,0.0105002
"Phyllostomus_hastatus",0.334233,0.000377703,0.000387589,2133.5,731.75,0.299743,7,8,18597800,6370910,100,0.00928619
"Artibeus_jamaicensis",0.244598,0.000483428,0.000681436,2132.5,735.25,0.344572,14,14,36031200,12415300,250,0.0190481
"Sturnira_hondurensis",9.39252,0.000442202,1.62715e-05,2131,736.5,0.344859,16,16,42603200,14692100,250,0.0201251
"Molossus_molossus",0.129244,0.00139499,0.00374103,2129.25,738,0.408105,33,28,98060300,33955400,1000,0.0474196
"Miniopterus_natalensis",0.141224,0.00287167,0.00707983,2128.25,741,0.192067,21,38,98671900,34293400,2500,0.0463988
"Eptesicus_fuscus",0.134564,0.00210531,0.00544531,2129.75,741.25,0.184023,9,17,22478400,7813440,1000,0.0105823
"Pipistrellus_kuhlii",Inf,1.40274e-05,0,2131.5,740.25,0.706522,57,28,80494300,27936600,100,0.0381086
"Myotis_brandtii",0.136115,0.00256582,0.00657968,2126.5,742.25,0.696731,2,1,5889730,2051780,5000,0.00352876
"Myotis_lucifugus",0.11298,0.000901622,0.00278967,2125.5,743,0.523443,3,2,9994510,3487700,1000,0.00485649
"Myotis_davidii",0.243277,0.000832674,0.00118861,2128.75,739.25,0.596297,12,7,20006300,6958980,500,0.00980151
"Myotis_myotis",0.0760965,6.70336e-05,0.000307369,2127.25,742.25,0.835644,12,5,12336500,4295370,250,0.0061503
"Hipposideros_armiger",0.191238,0.00293786,0.00530769,2130.25,736,0.239704,18,26,70720900,24486400,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0742413,0.00213834,0.00997257,2130.75,737.75,0.634076,11,6,26158200,9047070,5000,0.0122756
"Rhinolophus_sinicus",0.067897,0.00202725,0.0103131,2132.25,736.5,0.432096,5,4,14589600,5043290,5000,0.0132901
"Rousettus_aegyptiacus",0.303649,0.000724604,0.000824849,2130,736.25,0.413204,18,15,45141200,15543800,500,0.0218276
"Pteropus_alecto",0.122526,0.0041245,0.0116129,2132,735.5,Inf,2,0,4209560,1449900,2500,0.00268413
"Pteropus_giganteus",0.0952773,0.00392342,0.014185,2132.25,734.5,Inf,1,0,2104780,724952,2500,0.00140844
"Pteropus_vampyrus",0.111738,0.00256561,0.0079176,2131.5,735,Inf,1,0,2938580,1012140,2500,0.0014088
