"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.329136,0.00231064,0.00239662,2132.5,728,0.252117,51,69,214624000,73208300,1000,0.101852
"Pteronotus_parnellii",0.0629808,0.000172957,0.000933286,2136.25,726,0.466417,29,21,80733700,27267800,500,0.0379412
"Desmodus_rotundus",0.113038,0.00109917,0.00327157,2141.5,720.5,0.464356,22,16,48706900,16449000,500,0.0236955
"Phyllostomus_discolor",0.355792,0.000620807,0.000592705,2138,726.25,0.576432,17,10,19008900,6445480,100,0.0105002
"Phyllostomus_hastatus",0.380943,0.000614967,0.0005471,2140,725.25,0.435175,9,7,18409500,6231040,100,0.00928619
"Artibeus_jamaicensis",0.10086,0.000926632,0.00311149,2138.5,724.25,0.338342,12,12,38071200,12881100,250,0.0190481
"Sturnira_hondurensis",0.177821,0.000405108,0.000775482,2135.75,727,0.648227,21,11,41666800,14147900,250,0.0201251
"Molossus_molossus",0.262074,0.00201186,0.00260831,2136,725.75,0.502727,34,23,94206200,32037600,1000,0.0474196
"Miniopterus_natalensis",0.224127,0.00587234,0.00897325,2132.25,730.25,0.287283,16,19,87552800,29868500,2500,0.0463988
"Eptesicus_fuscus",0.167881,0.00202058,0.00409784,2136.75,727.5,0.160289,8,17,21357100,7274550,1000,0.0105823
"Pipistrellus_kuhlii",5.75109,0.00022702,1.36054e-05,2132.5,735,0.773823,61,27,80772200,27665400,100,0.0381086
"Myotis_brandtii",0.144503,0.00190263,0.00450777,2132.25,730,0.683148,2,1,4610510,1574830,5000,0.00352876
"Myotis_lucifugus",0.288539,0.00159523,0.00189301,2132,730,0.342121,3,3,7459980,2552220,1000,0.00485649
"Myotis_davidii",0.239695,0.00138576,0.0019838,2133.25,732,0.268754,11,14,18973100,6489760,500,0.00980151
"Myotis_myotis",0.112484,0.000468577,0.00142357,2133.25,729,0.427145,5,4,12068100,4123860,250,0.0061503
"Hipposideros_armiger",0.210349,0.00347263,0.00561305,2136.75,726.5,0.496134,19,13,67258100,22831400,5000,0.0332282
"Rhinolophus_ferrumequinum",0.255688,0.00409639,0.00541714,2138.25,723,0.846638,5,2,24023200,8135590,5000,0.0122756
"Rhinolophus_sinicus",0.149579,0.00478229,0.010828,2137.75,724,0.225778,2,3,25875900,8763300,5000,0.0132901
"Rousettus_aegyptiacus",0.147778,0.00117058,0.00270478,2132.75,728.25,0.440264,18,14,46065700,15774200,500,0.0218276
"Pteropus_alecto",0.146998,0.00224228,0.00522238,2131.5,729.75,0,0,1,4974920,1703240,2500,0.00268413
"Pteropus_giganteus",0.387856,0.00237541,0.00209416,2132,729,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.155891,0.00156611,0.00343511,2132,729,NA,NA,NA,NA,NA,2500,0.0014088
