"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.238167,0.00136479,0.00204947,2107.5,753.75,0.279166,57,73,214160000,76568300,1000,0.101852
"Pteronotus_parnellii",0.0650768,0.000396638,0.00218331,2109.75,755.75,0.292401,27,33,77398700,27660600,500,0.0379412
"Desmodus_rotundus",0.206016,0.00176893,0.00305989,2113,753,0.267119,12,16,47838000,17037900,500,0.0236955
"Phyllostomus_discolor",0.973071,0.000594349,0.000218261,2110.75,754.25,0.355369,10,10,21090000,7494750,100,0.0105002
"Phyllostomus_hastatus",0.133307,0.000250959,0.000667827,2113.5,749.75,0.548397,17,11,17585600,6240170,100,0.00928619
"Artibeus_jamaicensis",0.131936,0.000676025,0.00182173,2113,751.25,0.355451,15,15,36599600,13009400,250,0.0190481
"Sturnira_hondurensis",0.224807,0.000426713,0.000676075,2112,752.25,0.547637,20,13,40916700,14564900,250,0.0201251
"Molossus_molossus",0.111055,0.00142124,0.00457232,2112.5,754.75,0.344845,29,30,95809700,34178800,1000,0.0474196
"Miniopterus_natalensis",0.150423,0.00199501,0.00473635,2112.75,754.5,0.324772,31,34,95172300,33900500,2500,0.0463988
"Eptesicus_fuscus",0.442563,0.00182662,0.00147134,2109.5,752,0.392049,11,10,17830400,6354910,1000,0.0105823
"Pipistrellus_kuhlii",0.0245917,4.63839e-05,0.000675914,2108.25,755.5,0.401176,46,41,79820600,28541500,100,0.0381086
"Myotis_brandtii",0.275839,0.00318692,0.00411825,2112.5,753,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.353135,0.00184011,0.00185778,2112.75,753.25,0.178318,1,2,5276360,1881740,1000,0.00485649
"Myotis_davidii",0.117098,0.000691625,0.00209968,2113.25,751.25,0.147973,5,12,20002800,7103690,500,0.00980151
"Myotis_myotis",0.073991,0.00016979,0.000814777,2113,750.25,0.532289,3,2,7536750,2674490,250,0.0061503
"Hipposideros_armiger",0.204409,0.00358387,0.00624912,2111.25,752.5,0.387003,26,24,64546700,23058300,5000,0.0332282
"Rhinolophus_ferrumequinum",0.168588,0.00363824,0.00767928,2110.5,751,Inf,3,0,22270200,7931210,5000,0.0122756
"Rhinolophus_sinicus",0.123349,0.00368381,0.0106461,2110.25,752.25,0.237534,2,3,26862700,9571210,5000,0.0132901
"Rousettus_aegyptiacus",0.459535,0.00045805,0.000352882,2114.25,748.5,0.325906,23,25,44072300,15612400,500,0.0218276
"Pteropus_alecto",0.191351,0.00260603,0.00484611,2111.25,751.25,0.284108,4,5,4035790,1433250,2500,0.00268413
"Pteropus_giganteus",0.197961,0.00342529,0.0061667,2110,752,Inf,3,0,2609800,927324,2500,0.00140844
"Pteropus_vampyrus",0.204372,0.00327692,0.00569716,2111.5,750.25,NA,NA,NA,NA,NA,2500,0.0014088
