"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.249606,0.000726305,0.000991637,2134,727.25,0.373018,68,62,216986000,73798100,1000,0.101852
"Pteronotus_parnellii",0.0232794,0.000114707,0.00169661,2131,733.75,0.28576,30,36,80648700,27655500,500,0.0379412
"Desmodus_rotundus",0.137814,0.00081479,0.00201548,2137,728.5,0.544885,24,15,50277000,17122000,500,0.0236955
"Phyllostomus_discolor",0.0669404,0.000100231,0.000517796,2129.75,736.5,0.483921,14,10,21353800,7381110,100,0.0105002
"Phyllostomus_hastatus",Inf,5.08584e-05,0,2131.25,733.75,0.590574,12,7,19261700,6635700,100,0.00928619
"Artibeus_jamaicensis",0.0535966,0.000823107,0.00522692,2137.5,727.5,0.410558,23,19,39425500,13371400,250,0.0190481
"Sturnira_hondurensis",0.0567072,0.000323763,0.00192623,2141.5,722.5,0.947473,28,10,39651100,13417300,250,0.0201251
"Molossus_molossus",0.12227,0.00231854,0.00646301,2133.75,727.25,0.237144,23,33,100050000,34042000,1000,0.0474196
"Miniopterus_natalensis",0.112878,0.00188023,0.00565307,2137,725.25,0.412982,28,23,97323500,33015600,2500,0.0463988
"Eptesicus_fuscus",0.0638356,0.000657621,0.00346761,2141.25,720.75,0.18354,6,11,22143700,7451110,1000,0.0105823
"Pipistrellus_kuhlii",0.126987,5.40245e-05,0.000144199,2137.5,724.5,0.491513,54,37,81489800,27443900,100,0.0381086
"Myotis_brandtii",0.236089,0.00312657,0.00446902,2141,722.5,0,0,1,6819080,2301160,5000,0.00352876
"Myotis_lucifugus",0.179754,0.00199906,0.00375466,2140.75,722.75,0.506763,6,4,9461250,3196410,1000,0.00485649
"Myotis_davidii",0.0875169,0.000540285,0.00209827,2137.5,726.5,0.620528,11,6,19342200,6546750,500,0.00980151
"Myotis_myotis",0.0861169,0.000164479,0.000647439,2139.5,725.25,0.677369,10,5,12635200,4279350,250,0.0061503
"Hipposideros_armiger",0.136452,0.00244701,0.00611625,2136,728.5,0.371415,24,22,69078700,23518800,5000,0.0332282
"Rhinolophus_ferrumequinum",0.120169,0.00245122,0.0069298,2137,726,0.169779,5,10,22063800,7491940,5000,0.0122756
"Rhinolophus_sinicus",0.143356,0.00372641,0.00880045,2138.5,724,0.197709,7,12,17751200,6016390,5000,0.0132901
"Rousettus_aegyptiacus",0.088645,0.000327784,0.00125969,2136.25,727.75,0.376056,21,19,46005600,15653000,500,0.0218276
"Pteropus_alecto",0.326336,0.00269451,0.00281217,2137.5,728,0.11353,1,3,3092920,1053420,2500,0.00268413
"Pteropus_giganteus",0.179972,0.00272758,0.00516114,2137.75,728,0,0,1,645525,219856,2500,0.00140844
"Pteropus_vampyrus",0.0937166,0.00216759,0.00787652,2137.75,728,0,0,1,703238,239512,2500,0.0014088
