"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.258699,0.00148473,0.00199111,2126.5,737.75,0.270083,68,87,210659000,72792800,1000,0.101852
"Pteronotus_parnellii",0.390603,0.00106761,0.000948666,2127,738.25,0.413749,37,31,78722500,27289500,500,0.0379412
"Desmodus_rotundus",0.576563,0.00108324,0.000655071,2125.25,741,0.380089,24,22,47866900,16677500,500,0.0236955
"Phyllostomus_discolor",0.134502,0.000487505,0.00127211,2121.25,744.5,0.350591,9,9,20940600,7341600,100,0.0105002
"Phyllostomus_hastatus",0.604481,2.30999e-05,1.34228e-05,2121,745,1.14083,13,4,19196500,6738450,100,0.00928619
"Artibeus_jamaicensis",0.515993,0.000290368,0.000194227,2130.25,735.25,0.370235,15,14,40095100,13855000,250,0.0190481
"Sturnira_hondurensis",5.53906,0.000348814,2.1718e-05,2129.75,734.5,0.83459,29,12,41832200,14446700,250,0.0201251
"Molossus_molossus",0.0763652,0.00131814,0.00596856,2128.5,736,0.335692,29,30,97110800,33723400,1000,0.0474196
"Miniopterus_natalensis",0.102117,0.00193268,0.00655825,2129.75,738,0.318687,23,25,96999100,33600400,2500,0.0463988
"Eptesicus_fuscus",0.121358,0.000756147,0.0021478,2131.5,734.75,0.258845,9,12,21438400,7398970,1000,0.0105823
"Pipistrellus_kuhlii",Inf,0.00010404,0,2123.75,742.75,0.44931,53,41,79233200,27539900,100,0.0381086
"Myotis_brandtii",0.205015,0.00266073,0.00447064,2132.25,734.5,Inf,2,0,5754090,1983090,5000,0.00352876
"Myotis_lucifugus",0.21516,0.00106545,0.00170498,2133.25,734.5,0.574375,5,3,9331770,3215960,1000,0.00485649
"Myotis_davidii",0.114275,0.000543385,0.00163824,2129.75,733.75,0.295336,6,7,19118800,6587560,500,0.00980151
"Myotis_myotis",0.179678,0.000618928,0.00118905,2130,735.25,0.47402,11,8,11391900,3927270,250,0.0061503
"Hipposideros_armiger",0.117529,0.00235041,0.00692376,2128.75,737,0.23021,12,18,69701400,24068900,5000,0.0332282
"Rhinolophus_ferrumequinum",0.260581,0.00393195,0.00522644,2128.5,737.25,0.431706,15,12,23038400,7956650,5000,0.0122756
"Rhinolophus_sinicus",0.158493,0.00290645,0.00631204,2131,733.5,0.252621,11,15,27363800,9426370,5000,0.0132901
"Rousettus_aegyptiacus",0.134132,0.0010578,0.00274711,2126.5,740.75,0.368889,18,17,46161400,16082400,500,0.0218276
"Pteropus_alecto",0.12418,0.00113047,0.00315821,2128,738.25,0,0,1,3370750,1168600,2500,0.00268413
"Pteropus_giganteus",0.095132,0.00196928,0.00717661,2128,737.75,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.09787,0.00147659,0.00523057,2128,737.75,NA,NA,NA,NA,NA,2500,0.0014088
