"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.230015,0.00383393,0.00586454,2111.75,743,0.253974,56,77,213950000,74714300,1000,0.101852
"Pteronotus_parnellii",0.153154,0.000645552,0.0014665,2114,735.5,0.417941,30,25,78171500,27225900,500,0.0379412
"Desmodus_rotundus",0.0957655,0.000484789,0.00177218,2110.25,738.75,0.580898,25,15,48758600,16994300,500,0.0236955
"Phyllostomus_discolor",0.125202,0.000380033,0.00106064,2112.75,738.25,0.648477,13,7,20701800,7228650,100,0.0105002
"Phyllostomus_hastatus",1.7501,0.00046145,9.20847e-05,2111,737.25,0.498079,10,7,19079600,6652200,100,0.00928619
"Artibeus_jamaicensis",0.333304,0.000482795,0.000501718,2116.25,733,0.225325,15,23,40244500,13904400,250,0.0190481
"Sturnira_hondurensis",0.634718,0.00111891,0.000612261,2116.25,735,0.346653,13,13,39553000,13711200,250,0.0201251
"Molossus_molossus",0.333465,0.00243494,0.00253134,2118.75,734.5,0.258065,26,35,100255000,34828100,1000,0.0474196
"Miniopterus_natalensis",0.0531291,0.00105376,0.00692239,2114.5,738,0.235818,25,37,96873400,33809900,2500,0.0463988
"Eptesicus_fuscus",0.173241,0.00154338,0.00311257,2113.75,738.5,0.465267,8,6,17110500,5970710,1000,0.0105823
"Pipistrellus_kuhlii",0.0513784,0.000129979,0.000886135,2110.5,739.25,0.559625,48,30,80073100,28006800,100,0.0381086
"Myotis_brandtii",0.205687,0.00392241,0.006636,2115.75,736.25,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.146934,0.00183679,0.00435502,2115.5,737,0.174012,3,6,5700170,1983800,1000,0.00485649
"Myotis_davidii",0.225026,0.00133797,0.0020643,2117.75,735.25,0.173606,5,10,17776700,6172290,500,0.00980151
"Myotis_myotis",0.0988877,0.000469434,0.00164723,2116.75,734.5,0.346955,6,6,12471200,4326960,250,0.0061503
"Hipposideros_armiger",0.140701,0.00457954,0.0112694,2117.75,733.25,0.208041,12,20,67645800,23455100,5000,0.0332282
"Rhinolophus_ferrumequinum",0.12117,0.00207816,0.0059354,2119.5,733.5,0.173085,8,16,25936100,8978320,5000,0.0122756
"Rhinolophus_sinicus",0.207826,0.00466487,0.00775024,2120,732,0.345875,9,9,25766400,8911950,5000,0.0132901
"Rousettus_aegyptiacus",1.39618,0.000181946,4.55162e-05,2112.25,737.75,0.581629,20,12,45820800,15990400,500,0.0218276
"Pteropus_alecto",0.145848,0.000887276,0.00211965,2115.25,737,0.261546,3,4,4691960,1636220,2500,0.00268413
"Pteropus_giganteus",0.0949804,0.00152737,0.00560295,2115.25,737,0.116076,1,3,1368400,476516,2500,0.00140844
"Pteropus_vampyrus",0.0688867,0.00128092,0.00647876,2115.25,737,0.116077,1,3,2106540,733562,2500,0.0014088
