"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.341398,0.00157888,0.00160558,2125.75,738,0.249066,51,71,212294000,73610600,1000,0.101852
"Pteronotus_parnellii",0.502352,0.00134023,0.000928486,2127.75,740.5,0.521074,42,28,80102300,27826100,500,0.0379412
"Desmodus_rotundus",0.705926,0.00137513,0.000673834,2132.75,737.75,0.418462,23,19,49681700,17174300,500,0.0236955
"Phyllostomus_discolor",0.0416267,0.00012082,0.000999347,2133.25,734.5,0.639535,13,7,22366800,7702330,100,0.0105002
"Phyllostomus_hastatus",Inf,0.00087725,0,2132.75,736.5,0.777358,9,4,18549200,6408610,100,0.00928619
"Artibeus_jamaicensis",0.0283507,0.000101642,0.00124182,2134.25,739.25,0.660898,21,11,36387600,12596800,250,0.0190481
"Sturnira_hondurensis",0.181726,0.00049031,0.000931698,2134.25,737,0.398316,15,13,41230000,14232900,250,0.0201251
"Molossus_molossus",0.0723207,0.00118837,0.00569577,2131.25,738.75,0.241641,25,36,95904900,33371400,1000,0.0474196
"Miniopterus_natalensis",0.217396,0.00153726,0.00245393,2129.5,739,0.205099,26,44,96157000,33375200,2500,0.0463988
"Eptesicus_fuscus",0.143737,0.00111688,0.00270605,2127.75,741,0.173963,5,10,20251700,7046070,1000,0.0105823
"Pipistrellus_kuhlii",Inf,3.70621e-05,0,2126,744.5,0.397306,41,36,80426200,28057000,100,0.0381086
"Myotis_brandtii",0.121846,0.00252497,0.00720777,2128.25,740.25,0.347663,2,2,5370210,1867020,5000,0.00352876
"Myotis_lucifugus",0.106236,0.00093199,0.00305416,2127.75,740.75,0.231938,4,6,9269870,3225050,1000,0.00485649
"Myotis_davidii",0.138987,0.000506039,0.00126901,2126,741,0.397714,8,7,17959800,6250000,500,0.00980151
"Myotis_myotis",11.8449,0.000730339,2.15345e-05,2125.25,742.25,0.260922,6,8,12721400,4425740,250,0.0061503
"Hipposideros_armiger",0.109146,0.00183922,0.00584832,2130.75,739.5,0.250091,18,25,70352500,24436900,5000,0.0332282
"Rhinolophus_ferrumequinum",0.136506,0.0019559,0.00498025,2129,740,0.389605,9,8,24184400,8375420,5000,0.0122756
"Rhinolophus_sinicus",0.280792,0.00473069,0.00583326,2131.5,738,0.346026,8,8,24760600,8567810,5000,0.0132901
"Rousettus_aegyptiacus",0.235722,0.00212476,0.00313944,2128.25,741.25,0.306698,15,17,39905300,13870700,500,0.0218276
"Pteropus_alecto",0.0956927,0.00263657,0.00953005,2130.75,737,NA,NA,NA,NA,NA,2500,0.00268413
"Pteropus_giganteus",0.0721671,0.00126827,0.00607866,2130.75,737,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.0886295,0.00168304,0.00656828,2130.75,737,NA,NA,NA,NA,NA,2500,0.0014088
