"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.157072,0.00183568,0.00407264,2129.25,742,0.28421,62,76,213428000,74355200,1000,0.101852
"Pteronotus_parnellii",0.280807,0.000721136,0.000894309,2130,741.75,0.346645,31,31,80274800,27826800,500,0.0379412
"Desmodus_rotundus",0.683931,0.000835106,0.000422965,2130.5,738,0.369911,16,15,50420300,17485400,500,0.0236955
"Phyllostomus_discolor",0.299904,4.56658e-05,5.33224e-05,2126,744.5,0.698452,14,7,21961200,7669420,100,0.0105002
"Phyllostomus_hastatus",Inf,0.000260242,0,2125,744.25,0.498787,10,7,16895800,5899160,100,0.00928619
"Artibeus_jamaicensis",0.237441,0.000181247,0.000263811,2132.5,737,0.531859,20,13,40392700,13964100,250,0.0190481
"Sturnira_hondurensis",0.141985,0.00145373,0.00353979,2131,736.75,0.392116,17,15,40137400,13886900,250,0.0201251
"Molossus_molossus",0.159174,0.000779452,0.00169651,2128.75,737.5,0.286164,28,34,98808700,34334500,1000,0.0474196
"Miniopterus_natalensis",0.2004,0.00472746,0.00821633,2127.5,741,0.251124,18,25,92751000,32349900,2500,0.0463988
"Eptesicus_fuscus",0.145135,0.00111278,0.00267148,2125.25,740.5,0.767051,11,5,16242200,5662990,1000,0.0105823
"Pipistrellus_kuhlii",0.018184,1.87652e-05,0.000357456,2126.25,736.5,0.407929,40,34,79676600,27627100,100,0.0381086
"Myotis_brandtii",0.17755,0.00422257,0.00830258,2124,741.5,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.17648,0.00301232,0.00596096,2123.25,741.5,1.04737,3,1,10313600,3600720,1000,0.00485649
"Myotis_davidii",0.104473,0.000410341,0.00137586,2122.5,743.5,0.250026,5,7,18547300,6492200,500,0.00980151
"Myotis_myotis",0.810646,0.000453738,0.000195933,2123.25,743.25,0.466665,8,6,12904900,4516710,250,0.0061503
"Hipposideros_armiger",0.109576,0.00307442,0.00970449,2132.25,737.5,0.196486,13,23,69480600,24153400,5000,0.0332282
"Rhinolophus_ferrumequinum",0.258689,0.00404193,0.00544616,2128.75,742,0.522244,12,8,26121900,9094670,5000,0.0122756
"Rhinolophus_sinicus",0.207593,0.00295082,0.00495085,2127.5,741,0.401641,15,13,25098800,8736600,5000,0.0132901
"Rousettus_aegyptiacus",0.0819069,0.00093879,0.00399405,2125,740.5,0.347689,14,14,42619300,14818300,500,0.0218276
"Pteropus_alecto",0.243383,0.00229889,0.00327359,2127.25,737.25,0.173516,4,8,5255950,1823980,2500,0.00268413
"Pteropus_giganteus",0.124841,0.00212106,0.00588835,2127.25,737.25,0.0866473,1,4,2733500,947401,2500,0.00140844
"Pteropus_vampyrus",0.107708,0.0020779,0.00668612,2127.25,737.25,0.115617,1,3,518988,180011,2500,0.0014088
