"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.111574,0.00136826,0.00419983,2133.75,730.75,0.25135,61,83,216837000,74158700,1000,0.101852
"Pteronotus_parnellii",0.055171,0.000438012,0.00271298,2136.25,730,0.283558,24,29,80382000,27541500,500,0.0379412
"Desmodus_rotundus",0.346966,0.00124443,0.00123157,2131.75,732,0.192774,9,16,50198900,17203600,500,0.0236955
"Phyllostomus_discolor",0.27393,0.000104336,0.000130657,2130.25,730.75,0.85721,10,4,21585800,7401410,100,0.0105002
"Phyllostomus_hastatus",0.217322,0.000624268,0.000987439,2128,731.5,1.30405,19,5,19737300,6773310,100,0.00928619
"Artibeus_jamaicensis",0.14366,0.000599392,0.00141875,2136.5,726.5,0.302891,16,18,40409800,13769700,250,0.0190481
"Sturnira_hondurensis",0.110254,0.000466501,0.00144407,2135.25,728.75,1.02555,21,7,42206000,14428100,250,0.0201251
"Molossus_molossus",0.043093,0.000656974,0.00527577,2129,736.75,0.311803,29,32,97531900,33556700,1000,0.0474196
"Miniopterus_natalensis",0.107293,0.00248113,0.00796877,2130.75,734.25,0.198104,19,33,98632600,33937100,2500,0.0463988
"Eptesicus_fuscus",0.150904,0.00136093,0.00308855,2134.5,731,0.187014,6,11,19717500,6760340,1000,0.0105823
"Pipistrellus_kuhlii",Inf,4.16465e-05,0,2134.5,727.25,0.386637,43,38,81012000,27680100,100,0.0381086
"Myotis_brandtii",0.119531,0.00293602,0.00842558,2133.25,731.75,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.140537,0.0015233,0.00371804,2133.25,731.75,0.45736,4,3,9674320,3318490,1000,0.00485649
"Myotis_davidii",0.153696,0.000408949,0.000914377,2132.25,732.75,0.245101,5,7,19770500,6784080,500,0.00980151
"Myotis_myotis",0.36879,0.000919858,0.000852846,2134.25,729.75,0.547859,8,5,12618700,4320780,250,0.0061503
"Hipposideros_armiger",0.0797199,0.00378649,0.0162421,2135.5,730.25,0.569824,20,12,69085500,23619900,5000,0.0332282
"Rhinolophus_ferrumequinum",0.117411,0.00493602,0.0143215,2138.5,728.5,1.02321,18,6,25306100,8631150,5000,0.0122756
"Rhinolophus_sinicus",0.0817195,0.00391338,0.0162872,2139.75,727.75,0.966305,17,6,27644500,9428130,5000,0.0132901
"Rousettus_aegyptiacus",0.185447,0.00109647,0.00203287,2129.75,732.25,0.5267,23,15,44254200,15201300,500,0.0218276
"Pteropus_alecto",0.123949,0.00421426,0.0117081,2132.25,734.25,0.172219,1,2,3221350,1109550,2500,0.00268413
"Pteropus_giganteus",0.131057,0.00322417,0.00848112,2132.75,735.25,0.688714,2,1,2465160,848893,2500,0.00140844
"Pteropus_vampyrus",0.140395,0.00312806,0.00767312,2133.5,734.75,0.51644,3,2,2533830,872381,2500,0.0014088
