"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.220033,0.00213143,0.00331012,2138.5,730.75,0.249973,52,71,215721000,73627400,1000,0.101852
"Pteronotus_parnellii",0.258757,0.00131256,0.00172964,2135.75,728.25,0.354138,26,25,80856600,27533100,500,0.0379412
"Desmodus_rotundus",0.430165,0.000994202,0.000786082,2137.5,727,0.369482,13,12,48582000,16569400,500,0.0236955
"Phyllostomus_discolor",0.366388,0.000529016,0.000495336,2133,731.75,0.617251,18,10,22279100,7639880,100,0.0105002
"Phyllostomus_hastatus",7.6595,0.000304005,1.36426e-05,2132.5,733,1.88911,11,2,19358900,6649290,100,0.00928619
"Artibeus_jamaicensis",0.186836,0.000483744,0.000884774,2134.75,729.5,0.681466,20,10,38719700,13193100,250,0.0190481
"Sturnira_hondurensis",0.263249,0.00102999,0.00133505,2135,728.5,0.291731,18,21,42862800,14588500,250,0.0201251
"Molossus_molossus",0.0897152,0.00155634,0.00593497,2133.75,730,0.297886,27,31,98583500,33717200,1000,0.0474196
"Miniopterus_natalensis",0.0699793,0.00186365,0.00913008,2132.25,731,0.358769,22,21,96502000,33048200,2500,0.0463988
"Eptesicus_fuscus",0.161545,0.0021318,0.00455105,2130.5,734.75,0.0738621,3,14,21554300,7429550,1000,0.0105823
"Pipistrellus_kuhlii",0.668333,0.000442344,0.000231538,2121.75,742.25,0.671423,58,30,80617600,27997500,100,0.0381086
"Myotis_brandtii",0.142928,0.00267931,0.00644574,2131.75,733,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.0830827,0.00120132,0.00496678,2131,732,0.0573288,1,6,9136780,3142810,1000,0.00485649
"Myotis_davidii",0.207943,0.000843237,0.00139403,2132.25,733,0.114601,3,9,18664200,6416840,500,0.00980151
"Myotis_myotis",4.13688,0.000326093,2.71354e-05,2130.75,733.5,0.295024,6,7,12163600,4186650,250,0.0061503
"Hipposideros_armiger",0.137986,0.00476117,0.0119159,2130.5,735.75,0.764708,20,9,65899500,22677200,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0942069,0.00408438,0.0148872,2132.5,732.25,0.343893,9,9,26082800,8969680,5000,0.0122756
"Rhinolophus_sinicus",0.103576,0.00445259,0.0148204,2131.25,734.75,0.589802,12,7,27073100,9314520,5000,0.0132901
"Rousettus_aegyptiacus",0.523263,0.00163845,0.00107355,2135.75,732.25,0.360861,19,18,46357600,15848200,500,0.0218276
"Pteropus_alecto",0.148328,0.00293862,0.00676838,2137.5,730.25,Inf,1,0,188144,64218,2500,0.00268413
"Pteropus_giganteus",0.123704,0.0025421,0.00703515,2136,731.25,0,0,1,790320,270562,2500,0.00140844
"Pteropus_vampyrus",0.118787,0.00260486,0.00750723,2136,731.25,0,0,1,826632,282994,2500,0.0014088
