"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.278885,0.00203222,0.00252063,2133.5,738,0.245529,46,65,216473000,75103600,1000,0.101852
"Pteronotus_parnellii",0.354294,0.00144362,0.0014232,2126.5,742.75,0.523923,33,22,77834200,27186100,500,0.0379412
"Desmodus_rotundus",0.332422,0.00124449,0.00130096,2128.75,739.75,0.30407,21,24,49591800,17233600,500,0.0236955
"Phyllostomus_discolor",0.238208,0.000205364,0.000303292,2121.25,746.25,0.46869,12,9,21391400,7519460,100,0.0105002
"Phyllostomus_hastatus",0.0426053,2.78508e-05,0.000230833,2118.25,748,0.937964,24,9,19326400,6797790,100,0.00928619
"Artibeus_jamaicensis",0.951447,0.000546843,0.000201355,2122.25,743.5,0.829415,19,8,40037200,13982100,250,0.0190481
"Sturnira_hondurensis",0.0528338,0.000162382,0.00107479,2123.25,742.5,0.60358,19,11,42451600,14834300,250,0.0201251
"Molossus_molossus",0.0725265,0.00118008,0.00566946,2129.5,742,0.253395,24,33,88413300,30804800,1000,0.0474196
"Miniopterus_natalensis",0.130207,0.00360377,0.0096485,2127.75,741.75,0.204387,17,29,92915200,32395800,2500,0.0463988
"Eptesicus_fuscus",0.0589969,0.00110546,0.00651809,2128,740.25,0.34794,7,7,18894500,6574150,1000,0.0105823
"Pipistrellus_kuhlii",Inf,0.00045472,0,2126,741.25,0.639223,44,24,79435400,27696500,100,0.0381086
"Myotis_brandtii",0.160005,0.00301987,0.00659722,2127.75,743.75,Inf,1,0,4687430,1638480,5000,0.00352876
"Myotis_lucifugus",0.123665,0.00138063,0.00390155,2128.25,743.75,1.39846,4,1,9595740,3354820,1000,0.00485649
"Myotis_davidii",0.444076,0.00110458,0.000869948,2127.25,744,0.437141,5,4,20675200,7230400,500,0.00980151
"Myotis_myotis",0.112596,0.00054865,0.00169802,2130,742.25,0.698721,8,4,10948300,3824910,250,0.0061503
"Hipposideros_armiger",0.0747735,0.00410828,0.0190921,2131,740.5,0.456973,21,16,69194200,24091300,5000,0.0332282
"Rhinolophus_ferrumequinum",0.125286,0.00501542,0.0139378,2129,741.25,0.870884,10,4,25107000,8746110,5000,0.0122756
"Rhinolophus_sinicus",0.0976123,0.0049132,0.0175465,2128.5,742,0.391906,9,8,27619700,9621640,5000,0.0132901
"Rousettus_aegyptiacus",0.213513,0.000837964,0.00136471,2130.25,740.75,0.312816,18,20,44991100,15637700,500,0.0218276
"Pteropus_alecto",0.145374,0.00424721,0.010217,2127.5,744,0.698627,2,1,3271160,1142660,2500,0.00268413
"Pteropus_giganteus",0.163985,0.00398187,0.00848384,2128,743.5,0.349389,1,1,2779170,971011,2500,0.00140844
"Pteropus_vampyrus",0.112954,0.00297865,0.00921043,2128,743.25,Inf,1,0,2496140,872126,2500,0.0014088
