"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.171414,0.0020103,0.00412437,2117,744.5,0.173449,47,95,214609000,75239500,1000,0.101852
"Pteronotus_parnellii",0.115341,0.00106995,0.00322878,2121.75,738.5,0.265274,29,38,79404700,27601100,500,0.0379412
"Desmodus_rotundus",0.221202,0.00123944,0.00194644,2123.75,737.75,0.269921,14,18,47109600,16349000,500,0.0236955
"Phyllostomus_discolor",0.732937,0.00027958,0.000132136,2123.25,735.5,0.269458,7,9,22235700,7703460,100,0.0105002
"Phyllostomus_hastatus",Inf,0.000849388,0,2122.25,738.25,0.416551,12,10,18384900,6381880,100,0.00928619
"Artibeus_jamaicensis",0.664089,0.000991527,0.000520709,2124,740.75,0.561436,21,13,39905300,13869300,250,0.0190481
"Sturnira_hondurensis",0.468964,0.000905,0.000671457,2121.75,738.25,0.536795,17,11,42567400,14785300,250,0.0201251
"Molossus_molossus",0.0950829,0.00168421,0.00618611,2121.75,741,0.17974,18,35,100043000,34964300,1000,0.0474196
"Miniopterus_natalensis",0.111614,0.00324388,0.010215,2117.5,744.25,0.238532,17,25,98167500,34435400,2500,0.0463988
"Eptesicus_fuscus",0.131062,0.00101043,0.00271674,2117,746,0.351519,10,10,21962300,7720180,1000,0.0105823
"Pipistrellus_kuhlii",4.97032,0.000377876,2.68097e-05,2115.5,746,0.483028,37,27,79317800,27957900,100,0.0381086
"Myotis_brandtii",0.145598,0.00220524,0.00528433,2121,740,0,0,1,3247250,1132940,5000,0.00352876
"Myotis_lucifugus",0.236773,0.00210644,0.00310494,2121,740.25,0.174445,2,4,7228410,2521920,1000,0.00485649
"Myotis_davidii",0.144126,0.000819405,0.00199261,2118.5,742.5,0.437302,5,4,18657900,6527320,500,0.00980151
"Myotis_myotis",0.389503,0.000861731,0.000774336,2120,742,0.699614,4,2,11641000,4072100,250,0.0061503
"Hipposideros_armiger",0.101138,0.00425659,0.0146201,2124.5,738,0.431058,21,17,70429900,24576600,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0716632,0.00313159,0.0151987,2124.75,739,0.417092,12,10,25742800,8947600,5000,0.0122756
"Rhinolophus_sinicus",0.13055,0.00541708,0.0144037,2126.75,738.25,0.521461,12,8,27994400,9732010,5000,0.0132901
"Rousettus_aegyptiacus",0.317773,0.00133848,0.00146914,2123.75,740.75,0.265841,16,21,46110500,16088700,500,0.0218276
"Pteropus_alecto",0.0870222,0.00218069,0.0087466,2122.25,740.75,Inf,1,0,2991660,1042310,2500,0.00268413
"Pteropus_giganteus",0.116565,0.00197398,0.00590942,2122.75,740.75,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.109828,0.0021981,0.00698406,2122.75,740.75,NA,NA,NA,NA,NA,2500,0.0014088
