"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.272714,0.00151567,0.00189017,2131.75,725,0.223415,46,70,216324000,73545600,1000,0.101852
"Pteronotus_parnellii",0.0764224,0.000636789,0.00282535,2133,723.25,0.270465,31,39,79453800,27035200,500,0.0379412
"Desmodus_rotundus",0.140098,0.00088174,0.00213778,2130.75,723.75,0.498426,19,13,49651000,16932400,500,0.0236955
"Phyllostomus_discolor",0.0690955,6.55297e-05,0.00032523,2128,729.75,0.637013,13,7,21843100,7492350,100,0.0105002
"Phyllostomus_hastatus",Inf,0.000229713,0,2126.75,732.25,0.514588,9,6,17728600,6081960,100,0.00928619
"Artibeus_jamaicensis",0.7593,0.000944086,0.000425795,2128.75,729,0.417034,17,14,39784200,13663500,250,0.0190481
"Sturnira_hondurensis",0.341377,0.000701268,0.00070819,2124.75,732.5,0.400779,21,18,42371500,14555700,250,0.0201251
"Molossus_molossus",0.133715,0.00149272,0.00377481,2133,721.25,0.185039,17,31,98651300,33287400,1000,0.0474196
"Miniopterus_natalensis",0.203316,0.00321837,0.00537846,2133.75,725,0.317639,29,31,96778200,32860600,2500,0.0463988
"Eptesicus_fuscus",0.0951104,0.00161337,0.00574249,2133.5,722.25,0.20373,9,15,21329300,7242360,1000,0.0105823
"Pipistrellus_kuhlii",Inf,0.000255865,0,2128.75,726.5,0.482663,51,36,80236400,27336800,100,0.0381086
"Myotis_brandtii",0.120716,0.00330679,0.00928409,2132.5,722.75,0,0,1,6042790,2047550,5000,0.00352876
"Myotis_lucifugus",0.261183,0.00229186,0.00297333,2132.25,722.5,0.338896,4,4,9737100,3299860,1000,0.00485649
"Myotis_davidii",0.410318,0.00145528,0.00120414,2131.75,723.75,0.226127,6,9,19539000,6627440,500,0.00980151
"Myotis_myotis",0.149109,0.000157542,0.000356929,2135,721.25,0.246151,8,11,12357500,4182490,250,0.0061503
"Hipposideros_armiger",0.0685093,0.00314238,0.0155886,2132.5,724.75,0.773092,25,11,70216700,23884900,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0789345,0.004559,0.0196927,2130.75,726.5,0.534475,11,7,25934400,8820840,5000,0.0122756
"Rhinolophus_sinicus",0.131988,0.00472128,0.0122019,2130.5,726.75,0.444883,17,13,27957100,9511130,5000,0.0132901
"Rousettus_aegyptiacus",0.280573,0.00135161,0.00161837,2135,717.25,0.673846,26,13,46359600,15619600,500,0.0218276
"Pteropus_alecto",0.164678,0.00335204,0.00686761,2136.25,720.75,0,0,1,4165690,1405460,2500,0.00268413
"Pteropus_giganteus",0.112686,0.0032104,0.00961331,2136,720.75,Inf,1,0,910042,307040,2500,0.00140844
"Pteropus_vampyrus",0.0673596,0.0022177,0.0111093,2136,720.75,0.337421,1,1,2941340,992473,2500,0.0014088
