"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.103091,0.00172328,0.00559416,2139.5,716,0.241057,51,71,216400000,72621500,1000,0.101852
"Pteronotus_parnellii",0.107746,0.00104569,0.00328688,2137.75,724,0.474615,28,20,80260500,27209200,500,0.0379412
"Desmodus_rotundus",0.551209,0.000932478,0.000576318,2134,727,0.558614,18,11,49137000,16774200,500,0.0236955
"Phyllostomus_discolor",0.615844,0.000363262,0.000199265,2137.25,722,0.946891,14,5,21369700,7226710,100,0.0105002
"Phyllostomus_hastatus",0.0124423,2.31476e-05,0.000632917,2134,726,4.40755,13,1,19274800,6534960,100,0.00928619
"Artibeus_jamaicensis",0.189339,0.000443188,0.000808023,2127,734.25,0.415449,23,19,38436500,13191300,250,0.0190481
"Sturnira_hondurensis",0.15725,0.00110586,0.00242341,2130,734,0.379888,21,19,42246900,14520600,250,0.0201251
"Molossus_molossus",0.382963,0.00226224,0.00201937,2133.25,729.25,0.227491,30,45,100485000,34289000,1000,0.0474196
"Miniopterus_natalensis",0.143221,0.00334661,0.0079064,2138.25,723.5,0.229748,19,28,98027500,33189800,2500,0.0463988
"Eptesicus_fuscus",0.103562,0.00160072,0.00522922,2140,724,1.01454,9,3,22186700,7503120,1000,0.0105823
"Pipistrellus_kuhlii",1.40802,0.000225026,5.44748e-05,2138,728.75,0.545355,45,28,79356900,26928300,100,0.0381086
"Myotis_brandtii",0.144779,0.00333436,0.00777907,2141.25,723.25,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.174796,0.00180733,0.00349444,2141.5,723.75,0.506575,3,2,9159580,3093340,1000,0.00485649
"Myotis_davidii",0.0879795,0.000487219,0.00186686,2141,721.75,0.289137,6,7,20970200,7073790,500,0.00980151
"Myotis_myotis",0.0844597,0.000226071,0.000905778,2139.5,724,0.225052,4,6,11770200,3973370,250,0.0061503
"Hipposideros_armiger",0.0817016,0.00449644,0.0186605,2136.75,724.5,0.271237,16,20,69903700,23700600,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0421353,0.00273509,0.0220707,2134.5,725.75,0.747751,11,5,24071400,8181540,5000,0.0122756
"Rhinolophus_sinicus",0.0775617,0.00416701,0.0182755,2134.25,726,0.282981,5,6,23842900,8096520,5000,0.0132901
"Rousettus_aegyptiacus",0.620226,0.00160003,0.000875825,2135.5,725,0.263344,14,18,44394900,15031400,500,0.0218276
"Pteropus_alecto",0.12794,0.00290611,0.00768944,2135,722.75,0,0,3,5060690,1712920,2500,0.00268413
"Pteropus_giganteus",0.0715304,0.00195217,0.00923884,2135,722.75,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.10791,0.00224995,0.00705832,2135,722.75,0,0,1,2572680,870914,2500,0.0014088
