"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.100871,0.00119157,0.00412884,2125.75,743,0.200606,47,82,214348000,75020500,1000,0.101852
"Pteronotus_parnellii",0.166588,0.000882405,0.00186286,2120.5,745.75,0.282759,29,36,77548900,27220500,500,0.0379412
"Desmodus_rotundus",0.138122,0.00125309,0.00319237,2116.5,744.75,0.227529,11,17,47523100,16710800,500,0.0236955
"Phyllostomus_discolor",0.567604,0.000333729,0.000206798,2121,746,0.351568,8,8,19989400,7027620,100,0.0105002
"Phyllostomus_hastatus",0.927567,0.00020745,7.85397e-05,2120.75,744.75,0.70328,10,5,18651800,6558710,100,0.00928619
"Artibeus_jamaicensis",0.181712,0.000827329,0.00160358,2119.5,746.5,0.489243,25,18,38783800,13661800,250,0.0190481
"Sturnira_hondurensis",0.287538,0.00100499,0.00123217,2117.5,746.5,0.496996,24,17,42194700,14854200,250,0.0201251
"Molossus_molossus",0.181345,0.0019108,0.00370106,2121,745,0.195004,15,27,88099200,30923400,1000,0.0474196
"Miniopterus_natalensis",0.182618,0.00308897,0.00596023,2119.25,746.75,0.193185,23,42,98137900,34620300,2500,0.0463988
"Eptesicus_fuscus",0.212801,0.00210111,0.00346419,2121.25,744.25,0.127644,4,11,18304700,6425330,1000,0.0105823
"Pipistrellus_kuhlii",0.323542,0.000389343,0.000423895,2118.5,746.25,0.526793,45,30,80497100,28270200,100,0.0381086
"Myotis_brandtii",0.061416,0.00251012,0.0143202,2122,743.5,0.350563,1,1,5822770,2041240,5000,0.00352876
"Myotis_lucifugus",0.189823,0.00190634,0.00352423,2122.25,744.75,0.1403,2,5,6592660,2312370,1000,0.00485649
"Myotis_davidii",0.0560156,0.000539129,0.00337264,2121.75,743.5,0.263077,6,8,19391200,6801830,500,0.00980151
"Myotis_myotis",0.793928,0.000345281,0.000152172,2122.75,742.75,0.525117,3,2,8654390,3029710,250,0.0061503
"Hipposideros_armiger",0.170371,0.0062403,0.0127097,2128.25,738.5,0.329861,18,19,67904800,23643600,5000,0.0332282
"Rhinolophus_ferrumequinum",0.114643,0.00561843,0.0171454,2124.5,743.25,0.139947,4,10,25328200,8861540,5000,0.0122756
"Rhinolophus_sinicus",0.0947335,0.00485167,0.0178337,2127.25,740.75,0.232684,10,15,26680100,9312030,5000,0.0132901
"Rousettus_aegyptiacus",0.127422,0.000969807,0.00269067,2117.25,748.5,0.353433,14,14,44822800,15841800,500,0.0218276
"Pteropus_alecto",0.0775645,0.00263793,0.0119318,2123.5,745,Inf,2,0,4795980,1685700,2500,0.00268413
"Pteropus_giganteus",0.0707015,0.00238116,0.0118212,2123.25,745.25,0,0,1,2636140,925911,2500,0.00140844
"Pteropus_vampyrus",0.0813282,0.0027915,0.012053,2123,745.5,0,0,2,2345330,823812,2500,0.0014088
