"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.183682,0.00234037,0.00432722,2134.75,725,0.237858,42,60,214995000,73054800,1000,0.101852
"Pteronotus_parnellii",0.131822,0.00077931,0.00200426,2137,724.5,0.312864,23,25,80453300,27359700,500,0.0379412
"Desmodus_rotundus",0.226773,0.00102685,0.00153711,2135,724.75,0.642402,19,10,50109700,16942400,500,0.0236955
"Phyllostomus_discolor",0.468061,0.000250214,0.000182744,2133.25,729.25,1.09224,16,5,21880200,7468260,100,0.0105002
"Phyllostomus_hastatus",4.92029,0.000197756,1.37221e-05,2134.5,728.75,0.409943,6,5,19796600,6762900,100,0.00928619
"Artibeus_jamaicensis",0.316591,0.000734718,0.0007827,2140,721.75,0.534639,19,12,40333100,13619100,250,0.0190481
"Sturnira_hondurensis",0.372658,0.000733094,0.000671564,2133.25,728.25,0.307952,19,21,42853500,14586000,250,0.0201251
"Molossus_molossus",0.165554,0.0011753,0.0024054,2138.25,724.5,0.377331,30,27,98571200,33474600,1000,0.0474196
"Miniopterus_natalensis",0.152071,0.00348267,0.00778412,2133.75,725.25,0.25709,25,33,95647100,32458700,2500,0.0463988
"Eptesicus_fuscus",0.152273,0.00157419,0.00350407,2136,724,0.145172,6,14,18548000,6282850,1000,0.0105823
"Pipistrellus_kuhlii",NA,0,0,2131.75,728.25,0.534513,44,28,80415100,27352800,100,0.0381086
"Myotis_brandtii",0.320796,0.0039599,0.0041749,2134.75,722,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.0555485,0.000866741,0.00528275,2134,722.5,Inf,1,0,6293240,2128460,1000,0.00485649
"Myotis_davidii",0.240886,0.00149561,0.00210207,2134.75,722.75,0.394954,7,6,20064600,6792520,500,0.00980151
"Myotis_myotis",0.244725,0.000625034,0.000869719,2131.25,725.75,0.407094,6,5,9979610,3385530,250,0.0061503
"Hipposideros_armiger",0.102052,0.00441374,0.0147272,2135,727,0.272443,12,15,70069300,23862300,5000,0.0332282
"Rhinolophus_ferrumequinum",0.116939,0.00489172,0.0142775,2131.5,727.5,0.437931,9,7,24898000,8480600,5000,0.0122756
"Rhinolophus_sinicus",0.08439,0.00333048,0.0134356,2134,726.5,0.255291,9,12,27973500,9521820,5000,0.0132901
"Rousettus_aegyptiacus",0.509659,0.00156578,0.00105146,2130.75,729.25,0.416014,17,14,44013800,15079100,500,0.0218276
"Pteropus_alecto",0.0739225,0.0025586,0.0118678,2129.75,730.25,0.228186,2,3,4936840,1689780,2500,0.00268413
"Pteropus_giganteus",0.0902963,0.00211337,0.00802507,2129.75,730.25,0.342565,1,1,2645770,906350,2500,0.00140844
"Pteropus_vampyrus",0.08813,0.00197023,0.00766542,2129.75,730.25,0.342565,1,1,2345410,803455,2500,0.0014088
