"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.225236,0.00215621,0.00328504,2130.25,731,0.16186,34,72,2.15e+08,73693700,1000,0.101852
"Pteronotus_parnellii",0.254126,0.00137578,0.0018488,2132.5,728.25,0.329872,27,28,79506100,27198200,500,0.0379412
"Desmodus_rotundus",0.110135,0.000677909,0.00211271,2129,730.75,0.471932,22,16,49844400,17107800,500,0.0236955
"Phyllostomus_discolor",Inf,0.000111308,0,2132.25,729,0.832626,17,7,21909300,7511500,100,0.0105002
"Phyllostomus_hastatus",3.39004,0.000400264,4.05717e-05,2130.25,732,0.143238,5,12,19448900,6685980,100,0.00928619
"Artibeus_jamaicensis",0.199083,0.000636697,0.00109354,2132.75,729.25,0.433849,19,15,40190200,13765600,250,0.0190481
"Sturnira_hondurensis",0.146318,0.000476022,0.0011096,2133.75,727.75,0.383973,18,16,40113800,13691200,250,0.0201251
"Molossus_molossus",0.0890755,0.00126571,0.00487148,2131.5,730.75,0.223327,15,23,97727900,33465400,1000,0.0474196
"Miniopterus_natalensis",0.103944,0.00306304,0.0100597,2134,728.5,0.214621,22,35,97896000,33425800,2500,0.0463988
"Eptesicus_fuscus",0.163359,0.00127828,0.00268265,2131.5,730.75,0.3912,8,7,20044800,6861330,1000,0.0105823
"Pipistrellus_kuhlii",0,0,0.000508009,2122,740.5,0.620582,54,30,78884800,27197000,100,0.0381086
"Myotis_brandtii",0.0970811,0.00273808,0.0096661,2130.75,730.25,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.167823,0.00217818,0.00445527,2131,731.5,0.114345,1,3,10258300,3518940,1000,0.00485649
"Myotis_davidii",0.181855,0.000835415,0.00156933,2133.25,728.75,0.341719,4,4,19810000,6769450,500,0.00980151
"Myotis_myotis",1.44592,0.000413569,9.80036e-05,2131.25,730.25,0.941495,11,4,10697100,3662280,250,0.0061503
"Hipposideros_armiger",0.099557,0.00383985,0.0132575,2131.75,732.75,0.343428,16,16,70714200,24285300,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0623049,0.00341143,0.0186832,2133.5,728,0.511927,9,6,23846800,8138560,5000,0.0122756
"Rhinolophus_sinicus",0.0714242,0.00322552,0.0154222,2132.5,728.25,0.279198,9,11,27574300,9409510,5000,0.0132901
"Rousettus_aegyptiacus",1.98888,0.00158369,0.000272993,2130,730.25,0.24939,16,22,42753100,14660500,500,0.0218276
"Pteropus_alecto",0.0890845,0.00223543,0.00860295,2130.75,730.5,0.342828,2,2,5395510,1849730,2500,0.00268413
"Pteropus_giganteus",0.136876,0.00270803,0.00678751,2130.75,731,0,0,3,2514330,862537,2500,0.00140844
"Pteropus_vampyrus",0.0900637,0.00244608,0.00931764,2130.75,731,0,0,4,2787140,956032,2500,0.0014088
