"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.128083,0.0013923,0.00371699,2130.5,728.5,0.214241,47,75,214732000,73411400,1000,0.101852
"Pteronotus_parnellii",0.193782,0.0011214,0.00200648,2122,735.75,0.244541,17,24,79529000,27456100,500,0.0379412
"Desmodus_rotundus",0.327966,0.000898124,0.000943289,2127.25,732.75,0.290242,16,19,49800200,17164300,500,0.0236955
"Phyllostomus_discolor",17.9424,0.000704193,1.36054e-05,2120.25,735,0.614019,16,9,21899700,7563830,100,0.0105002
"Phyllostomus_hastatus",2.42405,0.000192703,2.72876e-05,2124.5,729.25,0.944398,22,8,19531400,6707430,100,0.00928619
"Artibeus_jamaicensis",0.239092,0.00112931,0.00164063,2123.25,737.5,0.665955,25,13,39962200,13838800,250,0.0190481
"Sturnira_hondurensis",1.03803,0.000301868,0.000101091,2123,738,0.797721,23,10,41092000,14252200,250,0.0201251
"Molossus_molossus",0.202203,0.00173951,0.00295727,2126.5,731,0.155595,19,42,97456400,33519700,1000,0.0474196
"Miniopterus_natalensis",0.0962028,0.0021049,0.00749643,2127,728.75,0.223934,15,23,94121000,32318000,2500,0.0463988
"Eptesicus_fuscus",0.296306,0.00259977,0.00302137,2124.25,731.5,0.0860787,2,8,17807900,6131530,1000,0.0105823
"Pipistrellus_kuhlii",0.330734,0.000539086,0.000558079,2126.25,728,0.548063,48,30,79675100,27291900,100,0.0381086
"Myotis_brandtii",0.132645,0.0026007,0.00676104,2122.75,732,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.246944,0.00213943,0.00299028,2122.25,732.5,0.172425,2,4,6156060,2122920,1000,0.00485649
"Myotis_davidii",0.199528,0.000780299,0.00134995,2122,732.5,0.432293,10,8,20342900,7035280,500,0.00980151
"Myotis_myotis",0.612622,0.00086715,0.000490799,2119.75,735,0.865253,10,4,12698400,4394920,250,0.0061503
"Hipposideros_armiger",0.0717581,0.0029196,0.013974,2124.75,729.75,0.459111,16,12,67296000,23172200,5000,0.0332282
"Rhinolophus_ferrumequinum",0.100612,0.0046746,0.0160324,2123.5,732.75,0.387906,9,8,24758500,8536880,5000,0.0122756
"Rhinolophus_sinicus",0.113806,0.00487776,0.0147945,2124.25,733.25,0.37343,13,12,27842000,9597270,5000,0.0132901
"Rousettus_aegyptiacus",0.299883,0.00113488,0.00130083,2123.75,730,0.234768,13,19,43641100,14974200,500,0.0218276
"Pteropus_alecto",0.106824,0.00239921,0.00768888,2126.5,728,0,0,1,2451850,839384,2500,0.00268413
"Pteropus_giganteus",0.116297,0.00265214,0.0078144,2126,728.5,Inf,1,0,559270,191464,2500,0.00140844
"Pteropus_vampyrus",0.111872,0.00199858,0.00612727,2125.5,729,0.685271,2,1,2370540,812230,2500,0.0014088
