"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.156128,0.00156906,0.00354121,2119.25,746.75,0.197469,46,82,215421000,75830300,1000,0.101852
"Pteronotus_parnellii",0.230003,0.000956731,0.00146033,2123.5,745.5,0.435587,31,25,77857400,27349800,500,0.0379412
"Desmodus_rotundus",0.228324,0.00104526,0.0016103,2122.25,746.5,0.371242,19,18,49497800,17408500,500,0.0236955
"Phyllostomus_discolor",1.98849,7.73078e-05,1.35181e-05,2127.5,739.75,1.04641,18,6,21682000,7562790,100,0.0105002
"Phyllostomus_hastatus",0.0230563,4.17578e-05,0.000635257,2124,745,0.641131,11,6,19228500,6724360,100,0.00928619
"Artibeus_jamaicensis",0.603872,0.00105917,0.000616996,2124.25,747.25,0.506883,26,18,38872400,13641000,250,0.0190481
"Sturnira_hondurensis",0.0900046,0.000329432,0.0012785,2129.25,743.75,0.384408,22,20,41681900,14566300,250,0.0201251
"Molossus_molossus",0.191322,0.00164307,0.00301273,2122.25,744.5,0.294858,26,31,100342000,35276300,1000,0.0474196
"Miniopterus_natalensis",0.13106,0.00256782,0.0068883,2119.75,745.25,0.253422,18,25,96606500,34003000,2500,0.0463988
"Eptesicus_fuscus",0.117463,0.000870012,0.00260107,2120,744.5,0.109858,5,16,21258300,7473240,1000,0.0105823
"Pipistrellus_kuhlii",Inf,0.000605751,0,2112.5,750.75,0.623157,58,33,79755200,28277600,100,0.0381086
"Myotis_brandtii",0.26444,0.00270411,0.00359719,2119.25,745.5,0.351775,1,1,5531240,1945760,5000,0.00352876
"Myotis_lucifugus",0.148083,0.00156316,0.00371209,2119.25,745.25,0.117228,2,6,9157500,3220530,1000,0.00485649
"Myotis_davidii",0.0780357,0.000434746,0.00196914,2116.25,748,0.553258,11,7,20423700,7190630,500,0.00980151
"Myotis_myotis",4.80991,0.000729194,5.33112e-05,2120,745.5,0.527315,9,6,12041700,4233170,250,0.0061503
"Hipposideros_armiger",0.0976428,0.00419421,0.0151063,2121.25,746,0.903819,18,7,69290700,24354600,5000,0.0332282
"Rhinolophus_ferrumequinum",0.175272,0.00472677,0.00946682,2123,745.25,0.843015,12,5,21567400,7575680,5000,0.0122756
"Rhinolophus_sinicus",0.0945486,0.00370671,0.0137326,2124,744,1.40353,12,3,23511800,8249880,5000,0.0132901
"Rousettus_aegyptiacus",0.124612,0.000569764,0.00161179,2120.5,747.5,0.566607,21,13,45315500,15894700,500,0.0218276
"Pteropus_alecto",0.170294,0.00370017,0.00761367,2123.25,744,0,0,4,4738360,1659310,2500,0.00268413
"Pteropus_giganteus",0.160106,0.00293379,0.00641137,2124.25,743.25,0,0,2,539496,188912,2500,0.00140844
"Pteropus_vampyrus",0.196282,0.0031124,0.00554941,2123.75,743.25,0,0,4,2410660,843726,2500,0.0014088
